FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
7.785462500000000000e+04,5.901700000000000000e+04,8.645442968750000000e+04,5.265376171875000000e+04,4.382100000000000000e+04,7.874572656250000000e+04,6.237580078125000000e+03,8.272879882812500000e+03,8.305700195312499545e+01
1.191888437500000000e+05,7.510900000000000000e+04,1.039976562500000000e+05,6.062676171875000000e+04,5.191700000000000000e+04,7.653053125000000000e+04,9.976000000000000000e+03,1.766640039062500000e+04,8.307500000000000284e+01
1.217683281250000000e+05,7.638400000000000000e+04,1.044748828125000000e+05,5.534451953125000000e+04,4.594400000000000000e+04,7.894520312500000000e+04,8.599140625000000000e+03,1.567944042968750000e+04,8.308099609375000227e+01
1.027620625000000000e+05,6.706900000000000000e+04,1.004132343750000000e+05,9.224132031250000000e+04,7.611200000000000000e+04,7.942410937500000000e+04,8.915620117187500000e+03,3.029332031250000000e+04,8.309000000000000341e+01
1.249903125000000000e+05,8.043400000000000000e+04,1.018395859375000000e+05,7.303335937500000000e+04,6.041000000000000000e+04,7.923050000000000000e+04,8.397900390625000000e+03,1.206863964843750000e+04,8.309499999999999886e+01
9.984333593750000000e+04,7.124000000000000000e+04,9.184914062500000000e+04,3.242716015625000000e+04,2.957300000000000000e+04,7.186103906250000000e+04,3.177699951171875000e+03,4.677720214843750000e+03,8.310200195312499716e+01
9.481594531250000000e+04,5.758400000000000000e+04,1.079094531250000000e+05,7.150132031250000000e+04,4.530400000000000000e+04,1.034326093750000000e+05,9.417860351562500000e+03,1.509667968750000000e+04,8.310299804687500114e+01
1.179002812500000000e+05,7.688100000000000000e+04,1.005022500000000000e+05,5.844667968750000000e+04,5.037700000000000000e+04,7.603393750000000000e+04,6.642640136718750000e+03,1.045771972656250000e+04,8.313700195312500796e+01
8.711526562500000000e+04,6.665200000000000000e+04,8.565663281250000000e+04,3.192940039062500000e+04,3.015200000000000000e+04,6.939921093750000000e+04,3.688540039062500000e+03,5.739200195312500000e+03,8.314200195312500341e+01
1.123660859375000000e+05,7.373200000000000000e+04,9.987554687500000000e+04,3.648812109375000000e+04,3.354800000000000000e+04,7.127953125000000000e+04,2.806179931640625000e+03,3.773320068359375000e+03,8.315900390625000682e+01
1.281072812500000000e+05,8.687900000000000000e+04,9.663599218750000000e+04,6.370103906250000000e+04,5.553800000000000000e+04,7.516856250000000000e+04,5.174620117187500000e+03,1.044683984375000000e+04,8.318200195312499545e+01
8.572168750000000000e+04,5.886000000000000000e+04,9.544438281250000000e+04,4.494255859375000000e+04,3.868900000000000000e+04,7.612901562500000000e+04,4.763540039062500000e+03,6.515760253906250000e+03,8.320799804687500512e+01
7.881101562500000000e+04,5.442500000000000000e+04,9.490047656250000000e+04,3.428560156250000000e+04,3.150800000000000000e+04,7.131335937500000000e+04,1.151540039062500000e+03,5.132640136718750000e+03,8.321299804687500057e+01
1.212756718750000000e+05,8.265300000000000000e+04,9.616011718750000000e+04,4.819500000000000000e+04,4.334100000000000000e+04,7.287575000000000000e+04,5.995060058593750000e+03,8.200799804687500000e+03,8.326400390624999659e+01
1.057498281250000000e+05,6.987200000000000000e+04,9.918738281250000000e+04,4.849828125000000000e+04,4.040800000000000000e+04,7.865727343750000000e+04,3.033219970703125000e+03,9.075280273437500000e+03,8.327500000000000568e+01
1.177492421875000000e+05,7.697500000000000000e+04,1.002509140625000000e+05,5.805635937500000000e+04,5.233800000000000000e+04,7.269635156250000000e+04,3.375500000000000000e+03,7.054320312500000000e+03,8.328700195312499943e+01
8.888290625000000000e+04,5.794900000000000000e+04,1.005199453125000000e+05,5.037712109375000000e+04,4.470100000000000000e+04,7.385775000000000000e+04,8.777160156250000000e+03,1.303287988281250000e+04,8.329999999999999716e+01
7.744516406250000000e+04,5.480400000000000000e+04,9.261087500000000000e+04,5.601840234375000000e+04,4.531600000000000000e+04,8.101381250000000000e+04,1.005856054687500000e+04,1.398216015625000000e+04,8.331799804687500455e+01
1.430124531250000000e+05,9.130800000000000000e+04,1.026466953125000000e+05,7.835367968750000000e+04,6.270500000000000000e+04,8.189118750000000000e+04,6.204899902343750000e+03,1.100444042968750000e+04,8.332099609374999716e+01
8.286490625000000000e+04,6.192000000000000000e+04,8.770404687500000000e+04,3.165604101562500000e+04,2.916400000000000000e+04,7.113600781250000000e+04,4.717959960937500000e+03,6.090080078125000000e+03,8.332299804687500000e+01
1.228350468750000000e+05,7.472100000000000000e+04,1.077356875000000000e+05,6.930967968750000000e+04,5.482100000000000000e+04,8.285655468750000000e+04,5.859180175781250000e+03,8.211000000000000000e+03,8.333799804687500057e+01
7.867472656250000000e+04,4.872400000000000000e+04,1.058210937500000000e+05,3.158735937500000000e+04,2.822000000000000000e+04,7.335610156250000000e+04,5.007780273437500000e+03,8.306879882812500000e+03,8.337000000000000455e+01
1.173114609375000000e+05,8.366800000000000000e+04,9.188846093750000000e+04,3.790455859375000000e+04,3.356400000000000000e+04,7.401124218750000000e+04,6.965140136718750000e+03,1.125060058593750000e+04,8.338099609374999943e+01
9.440058593750000000e+04,6.464600000000000000e+04,9.570022656250000000e+04,3.780392187500000000e+04,3.526200000000000000e+04,7.026027343750000000e+04,2.600640136718750000e+03,3.539400146484375000e+03,8.339900390625000171e+01
8.605975781250000000e+04,5.438900000000000000e+04,1.036976640625000000e+05,4.767751953125000000e+04,3.923300000000000000e+04,7.964198437500000000e+04,4.908020019531250000e+03,7.558879882812500000e+03,8.340900390625000682e+01
1.084986328125000000e+05,7.254800000000000000e+04,9.801189062500000000e+04,6.114764062500000000e+04,4.648800000000000000e+04,8.620228906250000000e+04,4.594120117187500000e+03,2.069035937500000000e+04,8.343099609374999659e+01
1.265844921875000000e+05,8.529600000000000000e+04,9.725944531250000000e+04,5.953603906250000000e+04,5.287200000000000000e+04,7.379622656250000000e+04,4.617339843750000000e+03,7.271240234375000000e+03,8.343599609375000625e+01
8.952069531250000000e+04,5.860800000000000000e+04,1.001028593750000000e+05,4.728855859375000000e+04,4.210400000000000000e+04,7.360589843750000000e+04,5.104100097656250000e+03,1.000824023437500000e+04,8.343999999999999773e+01
7.297945312500000000e+04,4.648500000000000000e+04,1.028887109375000000e+05,3.033208007812500000e+04,2.688100000000000000e+04,7.394975000000000000e+04,3.088260009765625000e+03,5.095919921875000000e+03,8.346299804687500057e+01
1.274158046875000000e+05,8.457600000000000000e+04,9.873158593750000000e+04,1.018864375000000000e+05,8.527600000000000000e+04,7.830139843750000000e+04,4.600140136718750000e+03,6.895879882812500000e+03,8.346999999999999886e+01
1.073251250000000000e+05,8.191200000000000000e+04,8.586848437500000000e+04,4.196892187500000000e+04,3.749600000000000000e+04,7.335382812500000000e+04,3.704020019531250000e+03,1.552167968750000000e+04,8.347500000000000853e+01
1.159945859375000000e+05,6.762000000000000000e+04,1.124197187500000000e+05,6.225060156250000000e+04,5.128000000000000000e+04,7.955646093750000000e+04,4.052320068359375000e+03,7.157680175781250000e+03,8.347799804687500114e+01
1.183528125000000000e+05,7.546500000000000000e+04,1.027810234375000000e+05,5.612787890625000000e+04,4.768400000000000000e+04,7.714110937500000000e+04,3.464080078125000000e+03,5.726959960937500000e+03,8.348799804687500625e+01
1.138517031250000000e+05,6.797700000000000000e+04,1.097633750000000000e+05,5.615303906250000000e+04,3.846800000000000000e+04,9.566511718750000000e+04,5.083459960937500000e+03,7.565000000000000000e+03,8.349500000000000455e+01
6.727887500000000000e+04,4.499900000000000000e+04,9.798414843750000000e+04,2.889796093750000000e+04,2.634700000000000000e+04,7.188131250000000000e+04,2.175800048828125000e+03,2.621400146484375000e+03,8.349599609375000853e+01
1.077959453125000000e+05,6.295600000000000000e+04,1.122135312500000000e+05,7.493124218750000000e+04,5.815600000000000000e+04,8.444002343750000000e+04,1.221544042968750000e+04,2.340491992187500000e+04,8.349900390624999602e+01
7.720857812500000000e+04,5.255200000000000000e+04,9.628446875000000000e+04,2.864091992187500000e+04,2.491700000000000000e+04,7.533055468750000000e+04,1.431900024414062500e+03,7.227040039062500000e+03,8.350400390625000568e+01
1.148753515625000000e+05,6.893500000000000000e+04,1.092111640625000000e+05,6.591443750000000000e+04,4.887900000000000000e+04,8.837677343750000000e+04,8.783179687500000000e+03,1.729240039062500000e+04,8.350499999999999545e+01
1.277916328125000000e+05,8.000100000000000000e+04,1.046856015625000000e+05,7.378271875000000000e+04,6.324100000000000000e+04,7.646028125000000000e+04,5.921959960937500000e+03,1.487091992187500000e+04,8.351099609374999488e+01
1.221872265625000000e+05,7.596300000000000000e+04,1.054152968750000000e+05,4.834800000000000000e+04,4.122200000000000000e+04,7.686514062500000000e+04,7.037379882812500000e+03,1.015716015625000000e+04,8.351500000000000057e+01
1.248894218750000000e+05,7.577600000000000000e+04,1.080124687500000000e+05,6.045200000000000000e+04,5.160800000000000000e+04,7.676682031250000000e+04,2.282439941406250000e+03,4.167040039062500000e+03,8.351999999999999602e+01
1.336214218750000000e+05,8.287600000000000000e+04,1.056640468750000000e+05,9.512996093750000000e+04,7.538800000000000000e+04,8.269800781250000000e+04,1.096328027343750000e+04,2.046527929687500000e+04,8.352200195312499886e+01
9.021217968750000000e+04,6.377300000000000000e+04,9.270609375000000000e+04,4.024919921875000000e+04,3.606400000000000000e+04,7.314140625000000000e+04,3.879459960937500000e+03,5.591640136718750000e+03,8.352200195312499886e+01
1.163456328125000000e+05,8.464500000000000000e+04,9.008007031250000000e+04,6.217648046875000000e+04,5.466100000000000000e+04,7.454672656250000000e+04,6.920419921875000000e+03,8.294639648437500000e+03,8.352900390624999716e+01
1.326154687500000000e+05,8.947700000000000000e+04,9.713207812500000000e+04,5.337116015625000000e+04,4.562100000000000000e+04,7.666935156250000000e+04,3.559540039062500000e+03,1.030200000000000000e+04,8.353099609375000512e+01
1.224615781250000000e+05,7.732900000000000000e+04,1.037856796875000000e+05,6.330935937500000000e+04,5.493300000000000000e+04,7.552914062500000000e+04,6.377760253906250000e+03,8.540120117187500000e+03,8.353900390625000227e+01
5.790318750000000000e+04,4.722500000000000000e+04,8.035454687500000000e+04,2.218975976562500000e+04,2.165200000000000000e+04,6.716367968750000000e+04,2.999679931640625000e+03,4.619919921875000000e+03,8.354299804687499886e+01
1.157916250000000000e+05,7.397700000000000000e+04,1.025794375000000000e+05,5.441700000000000000e+04,4.832400000000000000e+04,7.379920312500000000e+04,6.060419921875000000e+03,8.871280273437500000e+03,8.355299804687500398e+01
9.706797656250000000e+04,6.649200000000000000e+04,9.567235937500000000e+04,4.182476171875000000e+04,3.696800000000000000e+04,7.414595312500000000e+04,3.160500000000000000e+03,9.473080078125000000e+03,8.356400390625000796e+01
7.257471875000000000e+04,5.350000000000000000e+04,8.890199218750000000e+04,4.316300000000000000e+04,3.767600000000000000e+04,7.508042968750000000e+04,7.214540039062500000e+03,1.057808007812500000e+04,8.356900390625000341e+01
8.910238281250000000e+04,6.104800000000000000e+04,9.565282031250000000e+04,3.996224218750000000e+04,3.577700000000000000e+04,7.320249218750000000e+04,3.528580078125000000e+03,5.383560058593750000e+03,8.358900390624999943e+01
1.378906562500000000e+05,8.733600000000000000e+04,1.034716796875000000e+05,9.767656250000000000e+04,6.500900000000000000e+04,9.846839062500000000e+04,9.927839843750000000e+03,1.650019921875000000e+04,8.360999999999999943e+01
1.024953828125000000e+05,6.560000000000000000e+04,1.023953828125000000e+05,7.049832031250000000e+04,5.114000000000000000e+04,9.034372656250000000e+04,7.602399902343750000e+03,1.688032031250000000e+04,8.362299804687499716e+01
1.264133906250000000e+05,8.062800000000000000e+04,1.027512656250000000e+05,4.001867968750000000e+04,3.468400000000000000e+04,7.561596093750000000e+04,3.988680175781250000e+03,8.022640136718750000e+03,8.363099609374999943e+01
1.217942812500000000e+05,9.990700000000000000e+04,7.989340625000000000e+04,7.009032031250000000e+04,5.591900000000000000e+04,8.214451562500000000e+04,2.433800048828125000e+03,6.732000000000000000e+03,8.363200195312499829e+01
9.902146875000000000e+04,6.532200000000000000e+04,9.934587500000000000e+04,8.671767968750000000e+04,7.555900000000000000e+04,7.521446875000000000e+04,2.190419921875000000e+03,7.373919921875000000e+03,8.363700195312500796e+01
1.150010234375000000e+05,7.151600000000000000e+04,1.053849062500000000e+05,5.883903906250000000e+04,4.760500000000000000e+04,8.100148437500000000e+04,5.777479980468750000e+03,8.140280273437500000e+03,8.364799804687500284e+01
1.148110468750000000e+05,7.472100000000000000e+04,1.006980234375000000e+05,6.326448046875000000e+04,5.550500000000000000e+04,7.469780468750000000e+04,4.736020019531250000e+03,7.211399902343750000e+03,8.366099609375000057e+01
1.402264687500000000e+05,7.938800000000000000e+04,1.157590703125000000e+05,1.042956796875000000e+05,6.773300000000000000e+04,1.009127187500000000e+05,1.278045996093750000e+04,3.377900000000000000e+04,8.366799804687499886e+01
1.172259140625000000e+05,7.680600000000000000e+04,1.000249765625000000e+05,6.500460156250000000e+04,5.462200000000000000e+04,7.799314062500000000e+04,8.929379882812500000e+03,1.906040039062500000e+04,8.367700195312500000e+01
1.131791015625000000e+05,7.085400000000000000e+04,1.046843593750000000e+05,6.423756250000000000e+04,5.164200000000000000e+04,8.152033593750000000e+04,5.107540039062500000e+03,9.981719726562500000e+03,8.367799804687500398e+01
1.304206718750000000e+05,8.169200000000000000e+04,1.046277421875000000e+05,7.059148437500000000e+04,6.078500000000000000e+04,7.610896875000000000e+04,4.617339843750000000e+03,6.149240234375000000e+03,8.370099609375000682e+01
