"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
133131,87628,99567.4,123097,98174,82173.5,25645,44961.1,0.688
103548,75660,89691.9,55350.2,47758,75954.5,8640.72,16528,0.697
92809.1,66193,91887.9,87683,74019,77634,15296.2,24261.9,0.699
100822,68804,96033.3,73349.1,62422,77008.2,22567.4,39591.1,0.711
118212,76151,101734,91281.3,74597,80193.7,19324.1,32667.2,0.714
131880,86852,99512.5,89529,75238,77984.2,37178.5,65209.8,0.718
97284,66680,95615,65419.9,55706,76964,3131.04,5902.82,0.722
115091,74514,101224,89046.5,76404,76380.2,16208.9,27793.9,0.722
121441,78620,101231,77602.8,63450,80154.1,20291.7,34054,0.723
103952,68617,99284.3,84740,70939,78285.9,24427.9,41891.8,0.725
107944,75461,93747,101715,87351,76312.4,16717.1,29507.2,0.728
97500,67856,94166.4,63822,57234,73079.6,12914.9,22227.6,0.734
113314,78624,94451.6,76068.3,63874,78047.6,21778,42439.3,0.734
92014.2,63476,95000.4,91460.2,79042,75832.3,15779.3,27115.5,0.739
125795,80616,102264,72198.1,58926,80296.9,13787.4,25563.2,0.74
120024,83196,94546.2,79103.6,68042,76190.2,18265.5,29690.4,0.744
104173,65770,103803,111102,87345,83361,10227.4,18507.7,0.744
80050.3,57891,90621.6,86407.9,74205,76313.3,15804.4,30127,0.749
136903,89141,100650,97563.2,78231,81731,16876.2,29625.8,0.75
120141,78789,99932,92435,73799,82085.4,16527.1,28706.4,0.751
132120,85966,100721,93892.9,80929,76034.1,16938.9,28387.6,0.751
152305,97841,102017,119984,94119,83546.1,40665.2,70733.7,0.753
106613,72781,96000.5,92011.3,77563,77743.9,4307.16,7291.13,0.753
108524,75273,94485.7,70397.6,59323,77770.5,9808.92,17520.6,0.765
143158,97649,96078.8,103605,85539,79377.7,29386.5,46463.3,0.766
89136.9,61891,94386.5,83815.4,72757,75496.9,10775.2,20018.5,0.769
124931,76400,107166,112561,89894,82061.1,35845.9,60144.7,0.771
93969.3,70563,87274.8,46856.7,42309,72580.3,6980.82,12209.1,0.771
93785.7,64057,95951.1,77202.8,64447,78507.4,20135.3,36235.4,0.777
105038,73440,93733,95605,77062,81305.5,14854.6,25991.3,0.779
145800,97799,97701.8,90330.9,73233,80836.9,25516.9,42898.2,0.783
129207,89477,94635.3,79946.5,66167,79184.1,8510.7,14814.8,0.783
103826,76192,89304.9,92240.3,76818,78693.3,25053.6,42410.8,0.785
102832,70673,95357.4,77365.2,68499,74018.7,12980.9,21879.5,0.793
104672,75621,90712.5,88024.2,69143,83432.2,34000.6,61674.7,0.796
159118,100615,103642,129048,100005,84568.6,36059.1,59234.6,0.797
132628,91261,95242.3,63671.5,54299,76848.1,16687.4,30314.9,0.798
108951,70477,101313,81394.5,66699,79975.3,25636.4,47152.5,0.799
129741,90613,93835.3,75549.5,64211,77108.5,9119.22,15417.7,0.804
105974,73129,94970.8,79208.6,68687,75574.9,13859.3,22885.2,0.805
117188,79739,96314.4,82686.8,70365,77012.2,27377.5,47826.2,0.806
108138,71260,99452.1,80855.9,62906,84236.4,34584.7,57579.1,0.813
117835,81829,94372.8,68044.7,57991,76897.7,17934.8,28697.1,0.814
88951.4,58894,98983.3,63510.5,54056,76998.4,13377.5,21062.6,0.814
145817,94552,101069,136155,101578,87844.2,50257,83789.1,0.815
90938.8,60090,99180.7,80195.3,68684,76519.7,20312.8,36173.1,0.816
136530,86273,103713,92310.2,71763,84300.3,38705.7,64593,0.817
114781,76068,98889.2,74285.6,60598,80339,17121.7,33441.1,0.818
141617,88749,104576,101545,82191,80968.1,16992.4,28634.8,0.825
119385,82136,95256.8,72289.1,60586,78195.3,25190.2,40783.8,0.827
149272,97729,100100,113086,89591,82722.9,37525,70760.7,0.834
113737,79566,93681.5,64864.8,56316,75484.4,19546.6,33925.4,0.834
149743,94379,103981,120918,95962,82579.3,33685.7,63102.3,0.836
117936,77079,100274,93314.8,75505,80994.3,25385.6,46542.6,0.838
142298,92826,100464,103343,81692,82905,29573.3,54239.6,0.838
164808,107568,100410,91180.3,74390,80327.9,28572.7,49963,0.843
104297,66270,103142,72772.9,58604,81380.9,16024.1,25453.9,0.852
104914,73437,93626.4,64919.6,54239,78441.2,22488.8,38118.1,0.864
146443,90797,105700,123153,97871,82465.5,39431.7,19809,0.868
103548,67933,99893.9,111050,88495,82239.6,38841,62876.7,0.869
116255,80838,94248.9,80461.3,62004,85044.7,12449.6,23008.4,0.87
100610,69132,95377,82627.4,69918,77448.9,15443.3,26412.5,0.87
136397,87770,101845,114539,90200,83219.9,22779.9,38397.6,0.878
125648,79133,104059,119441,93039,84133.3,13092.4,23341.8,0.883
83829.2,55385,99193.5,60358.3,49871,79317.5,1395.9,2654.19,0.883
115019,78488,96038.8,78741.3,65454,78840,19375,31859.5,0.885
118450,82041,94620.6,122459,96431,83225.1,21966.1,35908.2,0.89
116982,77657,98722.6,71356.6,59931,78030.1,15017.6,26206.9,0.891
102963,73337,92010.7,59706.9,50747,77107.1,16636.6,27963.3,0.893
156907,104059,98819.7,85819.8,67209,83683.5,38115.7,72217.5,0.896
143932,96848,97397.2,72894.4,59542,80232.5,2735.7,5045.81,0.9
113803,74234,100469,104454,83788,81700.4,16603,30188.6,0.906
107807,63567,111146,90898.5,68121,87449.2,19840.9,37791.6,0.907
151456,100321,98940.4,103175,86547,78127.3,19612.6,30983.3,0.909
105648,72669,95277.6,67238.8,58795,74947.9,19153.9,31068.7,0.909
104275,70159,97403.6,64002.8,54217,77364.9,17275.5,31215,0.91
144967,93345,101779,97054.3,76467,83180.4,18307.7,30920.1,0.91
128098,81630,102842,107232,87793,80047,23173.9,39355.5,0.914
132850,89292,97505.5,87193.3,70714,80808.6,16820.8,28657.9,0.916
115033,77680,97049.6,77996.2,65094,78525.8,24628.6,44984.2,0.918
78660.7,54809,94055.9,60081.1,52351,75213,7951.02,13759.1,0.922
150213,93895,104844,127307,99377,83954.8,32940.6,55981.3,0.927
159300,105288,99155.3,87387.3,69802,82046.6,27333.9,47733.8,0.928
88663.5,65418,88823.4,57928.9,49996,75934.6,11661.5,20626,0.93
135446,98128,90459,67330.6,57784,76363.3,16673.6,33491.9,0.933
157843,101049,102370,133833,107835,81336,19994,33886.9,0.936
129644,88282,96241,88245.3,73477,78708.2,21415.7,38063.4,0.937
135205,88952,99613.4,102810,81050,83131,24999.5,43665.2,0.939
150378,97556,101021,119994,91014,86403.4,43291.4,81621.5,0.949
142920,92984,100731,100430,84142,78222.5,21764.8,41226.6,0.951
160421,103257,101818,135039,105291,84051.8,18313,32288.4,0.954
121221,80639,98517.4,108398,91830,77359.8,20121.4,31703.2,0.955
80859.2,55426,95608.3,73446.1,62564,76935.1,15349,26954.6,0.956
144801,93708,101269,101815,83322,80081.4,31043.8,50100,0.957
121180,82605,96140.2,92314.2,76943,78628.4,16445.2,27717.7,0.959
144835,91289,103976,87075.1,69483,82128.8,18680.6,32997.6,0.969
154115,103853,97253.4,98583.5,75071,86062.1,26689.7,46197.7,0.971
103431,70793,95750.3,75022.9,65711,74823.1,13159.1,22112.1,0.971
165299,110159,98340,102584,82409,81580.1,32401.4,57046.2,0.979
86784.7,57566,98800,83114.5,66833,81501.5,18266.8,30105.5,0.981
122274,86562,92573.9,75793.1,65408,75941.4,11477.4,21002.5,0.983
111162,78586,92702.5,66176.9,55976,77479.1,14096.9,26360.2,0.984
132364,91736,94560.5,94721.2,69518,89295.6,28133.8,54129.5,0.984
121858,86849,91954.1,80700.2,69075,76565.6,18682,32311.5,0.989
80703,55469,95349.7,49029.4,42111,76302.9,12921.5,23885.4,0.991
143820,90065,104651,115933,92855,81824.2,17184.4,29442.5,1
111232,74556,97774.5,79792,67146,77878.8,26161.1,42037.4,1.001
135781,89164,99799.4,112064,89930,81666.1,25708.3,42332.3,1.002
79241.4,55974,92778.2,43261,37396,75814.4,26617.1,42278.4,1.003
111346,76916,94872.3,57119.7,49782,75195.8,21881.6,33772.2,1.004
115889,77286,98270.1,96810.1,78852,80461.5,16075.6,26706.7,1.004
116802,77740,98465.5,85488.5,70682,79264.5,11563.9,20466.6,1.011
91331.6,64224,93197.4,58270.7,51016,74855.6,7958.94,13770.7,1.012
