"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
80756.1,57812,91545.5,72835,58838,81126.3,18879.3,63.91,0.767
80440.1,63109,83533.6,49581.8,37427,86819.6,18916.9,40.81,0.769
155376,101090,100729,105279,86172,80067.5,34095.6,26.18,0.771
94011.4,66797,92236.6,54893.5,49007,73407.9,12445.6,9.24,0.773
131292,83127,103509,92640.2,77477,78362.2,20545.1,16.94,0.773
130868,78266,109582,113486,85836,86647.1,37867.5,52.36,0.773
150494,97062,101613,135076,104704,84546.5,35009,52.36,0.776
92042.9,63851,94471.9,56954.7,49972,74693.5,11736.8,36.19,0.777
85692.8,57134,98294.6,76242.5,64123,77922.6,24454.3,32.34,0.779
110678,74020,97992.7,101907,82322,81127.2,13475.9,-0.77,0.783
141834,97097,95731.1,91201.4,75339,79334.4,23727.7,35.42,0.79
97790.9,65825,97361.6,77852.9,65143,78322.6,41029.6,54.67,0.791
84745.5,58736,94556.6,82769.3,67942,79838.2,15930.4,-14.63,0.791
95149,60661,102796,80344.4,62087,84807.7,28020.3,76.23,0.793
100426,69082,95270.6,64972.4,55848,76243.2,9954.78,53.9,0.794
150745,100133,98661,126429,100884,82130.4,19665.4,13.09,0.796
111485,73939,98814.8,74186,64373,75526.3,28110.7,21.56,0.796
94522.6,64744,95678.8,74208.4,61034,79682.2,12048.3,49.28,0.797
122235,77342,103576,124588,91720,89020.6,40887.7,83.16,0.797
97401.8,65460,97514.8,85772.9,73730,76240.5,21054.7,20.02,0.8
109400,72193,99312,79589.4,66199,78792.3,17477.5,38.5,0.801
155975,99678,102550,92303.6,71624,84457.9,50060.3,91.63,0.805
88356.1,59049,98062.7,87407.8,74607,76780.4,20985.4,-19.25,0.805
95232,65965,94612.6,95832,82075,76520.8,29009,-3.08,0.805
88561.6,64497,89988.3,61799.8,55443,73050,17697.2,40.81,0.807
158957,98493,105768,97640.4,78619,81392,34483,47.74,0.807
91034,60604,98442.4,98621.2,82538,78306.2,29569.3,4.62,0.808
155407,104460,97498.9,108998,89454,79854.6,28668.4,50.05,0.808
102827,73423,91781.5,84256.9,62489,88365.3,29738.9,70.84,0.809
142408,86041,108469,109385,86459,82914,6796.02,10.01,0.811
83124.7,56359,96660,55724.5,48145,75853.3,19454.8,1.54,0.812
97077.8,68337,93098.8,60064.6,51651,76211.4,16604.9,26.18,0.817
146485,92297,104013,110165,89947,80267.1,25718.9,30.03,0.817
85381.1,54520,102633,97361.2,75454,84563.6,19423.1,38.5,0.817
144478,93345,101436,126733,99651,83346.8,29831.3,63.14,0.821
123269,82827,97535.2,116910,91225,83987.9,23463.7,18.48,0.821
125448,87707,93736.5,65499.1,55785,76948,56533,56.21,0.823
108112,73300,96660.2,106192,82322,84538.8,17044.5,73.92,0.824
