"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
83208.9,70681,77152,42165.1,37615,73463.6,11655.1,27082.2,14.584
148922,131304,74329.6,55973.2,48778,75203.2,18897.3,27717.3,14.584
122981,108817,74066.1,50828.6,45607,73039.3,8233.93,11909.4,14.589
75189.3,66338,74280.3,40767.3,36330,73540.5,14887.7,35905.8,14.595
104750,92643,74100.4,31669.1,28857,71922.4,11077.9,38470.5,14.595
111090,97416,74735.1,51532.2,43838,77038.5,18985.7,27716.5,14.595
154253,129885,77831.4,61609.5,53531,75426.2,34302,55370.3,14.596
138906,124998,72828,38783.9,35000,72621.2,18000.5,44053.3,14.596
147014,121260,79455.1,53398.6,44846,78034.4,31297.3,43183.3,14.601
146869,130192,73930.8,85716.2,72386,77604.8,12942.9,36243.3,14.601
95080.2,80001,77888.7,33687.2,30871,71514.6,7110.63,7200.99,14.603
122274,109301,73314.8,41017.8,37139,72380.7,12205,39499.7,14.604
142808,114888,81462.5,74842.3,59118,82967.4,36476.7,55819.2,14.606
112342,100660,73141.8,35760.4,33718,69505.8,11294.6,25273.5,14.608
110674,96773,74950.1,42339.5,37859,73292,15412.7,21975.3,14.608
105771,93009,74528.1,48904.9,44195,72520.2,17449.7,31511.4,14.609
119177,105584,73973.1,32819.2,29762,72267.9,14938,26009.5,14.61
124280,110987,73385.1,45134.1,37028,79883,14723.2,24059.8,14.61
142438,114099,81813.4,64500.4,52669,80257.9,36959.4,60955.7,14.611
93882.3,84550,72769.6,32200.2,29642,71191.9,19913.9,35235,14.613
147769,134741,71872.9,57593.8,51143,73802.2,26200.6,40917.8,14.615
158791,135378,76870.2,58317.1,51912,73622.1,30598.9,43225.1,14.617
98111.1,85542,75165.5,60515.3,51580,76888.9,12486,14248.9,14.619
139968,124341,73772.4,48820.3,43827,73002.7,2678.06,4383.06,14.622
102481,91170,73666.8,34483.9,32168,70254.2,7226.25,13525.9,14.623
89704.6,79506,73942.6,33092.7,29448,73647.2,10179.3,25076.9,14.623
108945,96009,74366.5,43599.6,38863,73523.4,14435.6,24449.6,14.624
129260,115482,73354.8,49944.1,43601,75070.2,14033.7,44805.9,14.627
141789,125133,74259.3,55568.1,49631,73375.7,29225.5,45661.9,14.628
103618,91376,74316.3,53367.6,47398,73790,26564.4,44043.8,14.636
83293.1,71336,76520.9,47003.3,39070,78843.3,16708,24788.9,14.636
161519,134088,78943.2,71466.3,57502,81451.4,21612,68815.3,14.639
119410,102952,76013,46034.1,40298,74864.6,12129.3,17680.1,14.642
124540,110825,73646.6,56040.4,49307,74485.7,20460,38742,14.645
115478,97397,77702.2,51310.8,44371,75786.1,25338.2,37353.4,14.648
140636,126917,72620.2,46017.7,42675,70669.4,11963.8,24337.4,14.651
104035,94225,72359.4,32956.9,31379,68831.4,10953.3,20661.6,14.652
122012,102488,78020.5,51018.5,44794,74642.8,20091.6,22833.2,14.656
111746,95016,77075.3,44919.8,40334,72987.1,29005.1,39811.2,14.659
150626,133276,74067.6,45521.4,41950,71115.4,25687.8,38534.9,14.66
120021,105614,74476.1,40107,35573,73888.9,21145.8,24495.7,14.664
142654,124498,75093.3,52608.5,45784,75304.7,38317.2,55296.3,14.666
112459,99832,73825.4,50425.4,44798,73768.4,23363.2,31660.2,14.666
71487.2,59891,78225.2,45147.7,39389,75117.5,15447.5,29005.8,14.669
118452,104524,74269,43542.2,39226,72747.2,13258.7,26934.3,14.67
156618,135740,75616,55555.9,49870,73008,18081.4,28963.2,14.671
128753,110097,76641.2,46953.5,38583,79753.8,13918.1,22362.5,14.672
168859,141492,78211.6,64632.5,57654,73468.6,17234.9,45146.9,14.682
102197,86280,77626.3,53502,42126,83233.8,33797.2,45795.9,14.682
160135,142328,73735.2,74002.4,65418,74135.9,17621.2,37930.3,14.683
128381,113136,74367.2,47841.3,43190,72593.8,15651,47120.9,14.683
168040,149828,73502.2,51793.5,46418,73125.5,22213.6,35405.5,14.683
84441.3,73467,75325.6,39995.1,36324,72159.5,6843.67,19805.6,14.686
144141,116498,81086.6,82950.3,72078,75421.5,40698.2,62911.4,14.699
141940,116801,79641.2,70165.4,58659,78391.3,18013.2,38990.8,14.699
92366.6,78090,77517.5,58523.5,47697,80411.6,39319.7,56311.6,14.7
119519,109413,71589.3,36023.1,33507,70457.3,12205,42093.2,14.703
143652,132525,71038.7,70935.7,60091,77363.4,32124,61418.5,14.706
133066,113729,76679.2,64602.4,57379,73786.3,21198.4,34231.9,14.706
128988,115495,73192.5,46093.4,42025,71880.4,8409.24,26301.8,14.707
93296.3,80067,76364.4,52434.6,46057,74610.9,17114.6,38723.7,14.711
120542,97001,81440.6,65069.1,58667,72687.7,27216.3,37738.9,14.712
132124,113041,76599.7,58726,51843,74237,16320.3,25548.4,14.713
91430.1,81191,73800.8,32006.1,29245,71723.3,7567.94,11249.1,14.715
124495,107068,76202.9,48363.9,43422,72994.8,33705.1,55638.2,14.718
145619,128373,74340.3,63494.2,52979,78543.5,23845.4,29358.2,14.722
143544,123648,76081.5,61494.8,53510,75315.3,23986.9,32002.1,14.723
112458,95788,76941.3,61527.7,53966,74718.9,32150.8,47522,14.725
136126,120517,74024,46679,41492,73728.8,11367.4,23049.8,14.726
117696,102008,75614.6,51919,45658,74522.9,32629.3,55070.1,14.728
141728,122769,75656.8,52279,44807,76464.8,18369.5,31392.2,14.731
109405,97752,73348.2,29941.3,27630,71018.3,17531.5,27612.1,14.734
94816.1,83366,74537.2,39242.2,36088,71264,13694.9,30614.4,14.737
113307,96624,76851.2,66834.9,57122,76679.6,20719.9,34385,14.74
92370.3,81068,74672.9,41859.1,37658,72847.2,9393.42,22695.7,14.742
145032,128244,74115.1,46914.5,42902,71665.3,15726.2,37567.5,14.743
125256,113028,72626.1,41185.6,37910,71198.7,14048.3,18752.8,14.744
130225,109896,77658.9,55119.7,45130,80042.7,35478.4,48350.2,14.744
87646.1,77524,74092.9,36386.9,32774,72760.5,18539.6,37714.5,14.744
97658.5,87052,73520.9,36658.6,34746,69143.4,6642.98,22465.1,14.747
143101,129537,72398.6,95909.6,76999,81631.3,32222.3,72677.2,14.748
144499,127565,74235.7,45124.7,40575,72884.6,21823,31665.4,14.748
142976,121335,77225,60688.8,54137,73467.3,11539,15535.6,14.749
87017.7,75774,75260.6,36315.5,33605,70822,6142.43,9977.16,14.753
108226,95160,74534.5,49064.2,44366,72476.1,9088.39,16597.9,14.754
106372,89833,77601.9,67890.6,58799,75669.2,29523.5,44631,14.755
118457,106690,72764,39479.1,36328,71220.5,12518.9,19916,14.755
135861,121487,73289.8,39573.1,35648,72751.9,20268.3,31675,14.758
131208,118713,72433.7,55406.9,49119,73925.5,26599.2,48445.1,14.758
108685,94008,75767.6,47108.1,40862,75553.7,12248.2,16461.3,14.76
121418,108276,73490.7,48604.6,41606,76559.9,19149.7,38922.9,14.762
171137,146638,76485.2,60771.5,54709,72798.2,47481.8,76531.3,14.767
146270,127170,75379,40558.6,35820,74205.8,24996,59175.7,14.767
115402,98869,76495.3,55468,49751,73066.9,12757.7,20230.1,14.768
130785,114357,74950.5,66319.8,55139,78825.1,30865.4,60543.3,14.769
109913,96390,74730.3,36054.2,32524,72649.3,6964.46,14689.1,14.771
110486,99621,72683.9,73934.8,62099,78026.8,30720.6,54954.4,14.771
91405.7,79296,75544.3,55254.1,46690,77557,28405.9,38648,14.773
123484,109325,74023.9,52123.5,46975,72718.8,13809.5,21496.8,14.773
129091,113673,74425.1,42170.3,38715,71385,22789.8,40414.1,14.777
114148,100395,74513.5,70510.3,60932,75838.1,20727.9,50362.6,14.785
120527,96483,81868.1,59314,52425,74147.9,31364,40398.4,14.787
111114,98457,73961.1,37302,34811,70225.7,12632.2,22584.3,14.789
95744.4,84844,73955.8,47900.1,42714,73492.9,32776.4,45488.8,14.792
123415,109014,74193.6,46096.2,41180,73359.9,10104.1,14217.5,14.793
102505,90437,74281.5,40131.9,36435,72185.6,13506.4,23482.2,14.794
147629,130461,74160.1,53624.6,47899,73369.9,15510.5,25245.7,14.795
131671,115373,74794,57723.5,51691,73184.3,10572.2,32007.3,14.796
116374,103141,73944.3,40494.3,36531,72646,20126.3,46960,14.801
132312,109753,79006.3,65094.1,55739,76535.4,31564.7,51785,14.802
112961,101478,72951.8,32300.8,29248,72376.3,11258.8,18351.8,14.805
120597,103821,76125.9,56600.2,49659,74696.5,25173.2,50844.5,14.807
166678,138087,79105.4,63085.3,55485,74513.1,20900,38204.3,14.809
149194,133921,73009.9,96235.8,85719,73576.6,35086,62864.5,14.81
151274,133949,74012.3,54401.6,47455,75129.3,27046.6,46491.9,14.815
145153,129092,73689.7,78759.8,65062,79333.6,22403,63136.8,14.817
139800,115736,79162.1,59766.1,52586,74484.3,38632.6,44769.3,14.817
132257,113286,76511,63708.5,52584,79400.6,23143.7,30822.4,14.818
112781,100521,73529,60676.5,56619,70232.6,5228.75,9992.82,14.819
127085,111250,74864,54474.9,48072,74265,23053,39761.6,14.821
126304,107575,76945.7,75136.5,64077,76847.4,27534.5,40196.6,14.824
111430,92045,79338.1,51073.5,45051,74297,21379.8,39442.3,14.825
168331,151396,72866.6,70906.1,61526,75527.4,37583.6,47744.7,14.828
127823,106864,78389.4,88836.1,71650,81255.6,24680.2,43434.8,14.829
156652,136568,75173.9,65547.1,57934,74148.1,13135.1,37759.7,14.829
101680,90676,73489.3,51413.8,44258,76132.1,42919.9,69766.2,14.831
107767,93309,75690.9,54596.6,47535,75271.8,35916.5,51854.6,14.834
174872,146350,78308.1,77131.2,64417,78471.1,33374.2,80204.4,14.834
176413,153656,75242,52949.3,46618,74436.5,31782.3,39525,14.834
91170.2,80098,74595.2,62144.8,51244,79477.1,8071.31,15512.1,14.837
124464,110233,73996.9,68008.1,58687,75944.9,26193.6,49098.4,14.842
89084.5,78089,74764,41489.7,36751,73986.3,13505,24989.9,14.843
138376,119753,75727.5,51358.3,46255,72766.6,8144.63,20350.2,14.847
140603,113376,81274.1,90146,73478,80402.4,39128.4,75370.7,14.852
123165,110064,73337.1,43674.3,38837,73698.7,15180.1,27472,14.853
103990,93859,72609.8,44510.4,39513,73824.7,22000.2,34934,14.856
119336,107232,72933.5,30169.3,28230,70038.1,19193.9,34101.4,14.856
168653,145897,75757.6,52120.6,47439,72003.6,15178.2,35731.8,14.856
110762,97157,74713.1,47968.2,42307,74305.5,24648.2,33153.1,14.859
92658.3,79801,76094.9,61762.7,53995,74964,26328.5,43493,14.859
133325,112296,77808.8,73369.4,64026,75099.7,38291.4,50155.5,14.86
102169,86392,77504.1,62268.4,53614,76114.9,22874.4,34502.5,14.868
110433,97381,74319.9,39468.2,36611,70650.7,18148.6,30748.4,14.869
152360,134489,74244.6,49537.1,44431,73067.5,15810.3,29935,14.869
144743,128882,73601.1,57986.2,50936,74607.1,9794.33,22205.9,14.879
99722,86968,75147,39917.6,36750,71184.7,10301.9,16045.4,14.882
125147,110367,74312.5,50729.9,46352,71725.8,16846.7,33839.5,14.893
103856,91130,74687.6,44276.4,40277,72043.5,29302.6,56014.1,14.894
157891,139525,74162.8,49936.6,44903,72882.5,19842.5,33689,14.898
120378,109817,71838.7,38385.8,35391,71081.8,17761.8,29038,14.899
170676,150118,74510.7,62208.7,54520,74778.3,17847.8,41123.2,14.9
123422,109864,73623.7,43459.5,36058,78988.3,20548.9,39909.5,14.901
104168,89698,76108.5,50675.4,39772,83502.5,18918.9,29700.9,14.905
124755,107713,75905,45331,40931,72581,14490.1,22917.5,14.906
130709,118687,72174,45407.6,40432,73601,24340.4,42991.9,14.908
115794,101360,74868.8,70573.8,59890,77227,10445.3,16960.7,14.909
132631,118317,73464.5,50047.9,44383,73900.9,10598,19714.2,14.91
126563,114528,72422.8,47564.5,43366,71880.9,21005.7,43076.3,14.912
117441,99473,77374,49527.2,43955,73844,8595.83,31661,14.916
119641,104968,74697.2,53222.8,48462,71974.1,15203.1,17518.3,14.921
78216.6,67568,75864.3,44479.4,38178,76352.9,14648.5,30758,14.925
122689,110146,72998.9,42390.7,35800,77601,19413.8,29618.3,14.927
146818,120408,79910.4,64454.9,56362,74946.1,31030.8,36960.2,14.929
137736,124410,72555.5,62087.5,55441,73392.7,17923.9,49569.1,14.93
97090.8,85980,74004.9,33533.1,27513,79875.9,11241,28930.1,14.932
111018,96101,75708.5,45200.8,40483,73173.5,14180.8,18822.4,14.932
111233,97027,75131.4,54555.7,46265,77280.1,29164,41142.3,14.934
134592,120033,73485.2,80062.6,65315,80333.5,36372.4,65323.1,14.94
109870,97445,73892.4,44672.6,40963,71470.9,19034.5,26378.4,14.941
126397,103337,80160.8,76918.8,63919,78864.7,27423.6,45210.4,14.941
93906.2,81823,75214.1,44375.5,38272,75987.5,26809.3,39030.8,14.944
110956,96420,75415.8,45261,40182,73819.8,24307.5,37135.9,14.946
109751,96029,74900.7,39164.2,35275,72761.5,9364.75,23578.7,14.949
120006,106068,74147.9,48402.5,43142,73527.1,19137,40916.1,14.949
130175,115394,73930.6,34315.6,30792,73035.5,13706.6,26810.8,14.95
101343,92667,71671.9,38858.2,35332,72076.6,13758.8,21520.3,14.955
105973,92980,74694,34114.5,31126,71828.3,5211.83,12767.2,14.958
75942.8,62804,79246.3,34695.9,28034,81109.7,7381.82,12400.1,14.963
163467,144433,74172.6,66858.4,60999,71831.3,5978.4,11103.8,14.963
161715,134568,78756.8,87648.4,74986,76602.7,30068.2,66532.4,14.963
138035,121833,74251.3,43566.6,39435,72402.3,12676.4,25995.6,14.977
114144,99211,75400.3,66041.6,58708,73722.5,16083.4,29153.7,14.98
89009.5,79825,73076.5,46590.6,42003,72693.9,20900,38742,14.984
124252,112569,72337.7,34361.7,31595,71274.8,21430.6,41274.5,14.984
108727,86792,82098.9,52914.9,42074,82422.3,28387.1,37382.2,14.989
141279,123164,75175.2,48414.2,43034,73729.5,8822.84,18184.7,14.991
113566,101102,73615.2,63110.2,55157,74985.8,25141.2,49761.4,14.992
135136,117601,75307.8,43443.5,38563,73830.2,21018.4,28532.5,14.992
100147,84624,77557.6,39578.7,35622,72815.4,19796.9,34204.1,14.998
129978,112566,75673,56905.2,44972,82925.9,30658.6,55210.2,14.998
137301,126233,71282,56241.6,48600,75840.5,36453.7,65669.3,14.999
105928,89553,77519.7,59925,51395,76413,23989.7,37684.1,15.002
100159,82768,79306.3,72944.5,57958,82482,41978.5,71936,15.003
104837,91278,75271.3,48664.7,43425,73443.7,19681.7,31263.4,15.004
159642,138981,75278.7,79298.4,67175,77363.6,46758.4,88783.5,15.005
113853,100459,74273.6,45504,40180,74219.8,28363.6,45640.2,15.009
136172,119133,74909.5,45214.9,41375,71618.3,21921.3,49294.2,15.01
113230,100772,73637.9,44053.1,39442,73197.7,13176,22347.7,15.011
128864,110132,76682.8,62011.3,49282,82463.7,22310.9,62184.1,15.011
105932,93144,74533.3,38212.9,34858,71843.5,21174.9,35148,15.011
118501,101424,76570.2,55540.4,44450,81887.4,12615.7,18559.7,15.013
121704,101871,78295.4,79607.2,64336,81092,17535.2,21793.5,15.014
113775,103076,72338.2,52426.1,44978,76388.5,24769,31973.4,15.015
122531,111453,72049.8,48310.8,41004,77214.4,15286.3,55382.5,15.017
110308,96683,74771.6,52208.1,47572,71922.7,27049.4,41018.8,15.022
93586.5,81569,75191.4,36239.8,33143,71659.6,13551.5,29485.2,15.023
99842.1,90526,72280.3,37365.5,33313,73508.3,32356.2,32645,15.023
180895,158176,74949,65256.7,54338,78704.8,22100.3,53008.2,15.032
108916,97512,73200.1,52602.9,47578,72457.5,12082.8,21191.5,15.035
128538,115419,72985.2,31326.9,29140,70454.4,15371.3,22901.9,15.036
147785,124693,77672.5,60577.8,53527,74168.7,26957.8,38308.7,15.037
122456,102757,78099.4,58110.3,50003,76161.8,29675.8,44749.3,15.04
120152,108308,72703,46222.6,42098,71957,10915.3,20004.8,15.047
109535,99265,72316.5,35666.4,33075,70670.7,11964.8,22833.2,15.049
127776,113248,73943,48668.5,44662,71415.1,28242.3,45798.5,15.051
173295,149069,76186.8,57586.8,51627,73101.4,25243.2,51950.3,15.054
103373,91572,73981.4,38266.5,34834,71993.8,19051,32979.1,15.055
126854,112264,74053,50423.5,44810,73745.9,19254,26049.5,15.058
82465.6,69353,77926.9,53451.2,44959,77915,14095.8,20253.6,15.059
121747,109511,72858.7,39705.6,36125,72031.7,13238,26907.4,15.062
126818,113049,73518,54749.8,48523,73946.1,19417.6,36350.3,15.063
126756,111345,74606.8,44193.2,38835,74578.2,28875.4,42531.7,15.072
96133.6,84949,74164.6,41509.9,37271,72989.6,18067.3,33960.4,15.076
106921,95755,73178.2,31224.4,29092,70339.8,8795.11,30036.8,15.078
121022,107527,73761.2,80690.1,69193,76425.4,31846.7,47638.6,15.08
122894,112932,71316.9,54173.6,48726,72863,14682.3,23624,15.095
134847,117964,74915.6,53986.6,47674,74213.7,13022.3,18688.5,15.098
94122.9,85129,72459.9,63087.2,54735,75536.3,17568.1,22401.6,15.098
109659,96189,74713.4,36259.1,32907,72211.9,16802.5,25285.7,15.1
113624,97752,76176.9,54988.6,48922,73662.8,8270.59,14174,15.102
158986,134653,77379,57667.6,50751,74467.6,19191,39697.2,15.102
114573,100125,74992.6,64318.6,53951,78129.8,28157.7,54046.1,15.103
135334,121553,72966,41463.9,37315,72822.6,10739.5,22511.2,15.108
95238.9,85233,73229.6,45711.7,40659,73680.2,27467.3,34617.3,15.11
120519,107703,73334.2,36143.5,32619,72617.1,10974.5,30155.9,15.111
131389,113928,75580.5,51519.1,46142,73173.1,21420.2,30131.6,15.118
90943.8,78109,76304.8,61461.9,49151,81950.9,18351.6,27374.6,15.118
111449,99217,73615.8,39160.4,31891,80474.6,19427.4,37386.5,15.119
108232,96101,73808.4,38256.1,34823,71997,14238.2,31696.7,15.126
117674,96352,80039,77685.4,62678,81227.7,33661.9,56294.2,15.132
134118,122504,71748.9,47440.4,40986,75856.5,13759.7,19902.1,15.133
94869.9,82991,74916.5,35781.6,31456,74548,11537.1,25518,15.134
142722,124453,75156.5,51794.9,46004,73785.6,19383.3,27521.6,15.139
145205,130114,73137.3,65718.7,59820,71998.3,29822.9,48024,15.142
123175,112324,71866.9,42371.4,38850,71476.3,11488.7,14749.1,15.147
158774,138849,74940.5,55152.1,48339,74773,29261.3,37945.9,15.15
105979,91987,75504.5,76535.3,67577,74223.7,6605.85,9165.45,15.15
114841,93484,80508,86836.7,68538,83033.2,18275,39306.6,15.151
131752,116797,73927.6,82714.4,69899,77551.4,23203.9,37965.9,15.151
116711,100576,76049.8,60083.9,48290,81541.9,23357.1,62724.4,15.154
141347,119946,77229.3,59996.9,51601,76199.2,30065.4,46267.5,15.154
153293,133588,75202.8,53745.4,48226,73036.6,22126.7,33555,15.159
100922,87535,75558.4,40526.2,36854,72066.2,18868.6,26160,15.16
116481,105278,72509.8,40768.7,36613,72974.6,10027.5,25395.3,15.161
173689,149915,75929,75036,63849,77018.5,42049.5,69521.7,15.163
122084,102362,78162.5,92641.7,75525,80388.8,32936.7,53588.5,15.165
122540,106660,75293.5,55389.5,49286,73651.9,19087.6,29451.2,15.167
136507,115257,77618.8,42782.2,38447,72925.7,21750.7,37631.9,15.168
122839,100716,79931.7,64585.1,58042,72923.9,26838.4,50906.3,15.17
99173.7,87972,73880.9,50389.2,42898,76980.4,12506.7,31193.8,15.172
164048,137588,78139.6,61632,54434,74202.1,20677.2,44316.1,15.186
153917,135396,74500.9,58406.9,51794,73903.4,27047.6,40781.2,15.189
168773,146944,75271.4,63133.2,54898,75367,20113.2,32864.2,15.192
176174,148784,77600.7,63871.1,55554,75347.5,23138.1,47676,15.192
128275,112157,74954.2,73164.4,61035,78559.9,22795.5,35147.1,15.193
100915,86533,76428.4,40954.9,37251,72052.2,15266.1,39433.6,15.2
109624,97258,73868.3,32868.5,30289,71117.3,15480.4,24988.1,15.2
95398.5,86820,72011.5,69058.5,60834,74396.2,42018.5,56110.6,15.201
152715,133993,74692.9,47949.9,43583,72102.5,27705.1,33732.5,15.201
109125,95553,74844.7,31890.4,29223,71518,7336.7,13137,15.207
109494,97941,73266.4,33585.7,30915,71197.6,10366.8,21075.8,15.208
91551.5,81166,73921.6,36974,34453,70331.3,12600.7,23037.6,15.212
126974,113999,72995.3,44190.8,40150,72131.7,9457.34,23477.8,15.214
130712,106884,80146.3,76601.5,63525,79026.5,24946.7,40363.6,15.214
93139.9,80820,75526,31392.7,27718,74224.4,10113.9,16742.3,15.215
111668,100257,72995,38644.8,35335,71674.7,12150,31176.4,15.216
121994,109632,72926,49041.7,44866,71635.4,27484.2,42936.2,15.217
95873.7,82905,75787.7,53011.8,46043,75455.1,14257.9,23741.4,15.218
142612,119005,78536.6,87441.1,72571,78964.6,45943.9,57686.2,15.219
96576.1,85763,73798.8,51957.6,46057,73932.1,21355.4,35449.9,15.221
159232,137020,76160,77424,67290,75405.9,36555.2,52534.9,15.221
114332,99534,75279.5,49356.1,44689,72380.3,26226.5,33456.7,15.221
106497,95007,73462.1,32437.5,29200,72802.2,7878.61,19494.1,15.222
141674,112477,82547.7,74578.7,62875,77735,36560.4,45762,15.23
84833.7,75104,74026.1,37762.1,34774,71167.5,21325.8,36304.2,15.235
159650,136945,76401.8,58509.8,52199,73459.3,19114.9,40438.5,15.238
161736,143092,74075.2,62464.4,53554,76440,16559.5,36677.5,15.24
129608,116493,72914.3,97181,86975,73226.2,42321.1,50290.4,15.249
140732,114369,80642.8,63274.7,50183,82633,25817.6,48861.8,15.254
130227,102844,82985.7,70365.6,60094,76737.8,35846.4,77008,15.263
144067,129416,72955.2,58831.3,49966,77163.9,11045.5,45740.2,15.269
147033,138780,69433.3,64632.5,57022,74282.9,20002.7,28190.6,15.269
118911,105197,74079.5,42290.6,38511,71967.9,13176.5,17268.6,15.27
153245,130861,76746.2,69863.6,60431,75765.5,21402.9,31460.9,15.271
102297,84530,79310.5,39128.9,35528,72178.4,14875.5,32997.4,15.274
100753,87262,75668.3,56454.5,47893,77251.4,9816.42,21365.5,15.279
110364,101841,71020.7,79493.9,66163,78740.6,31728.8,50092,15.284
130598,113757,75238,69486.2,59499,76536.6,25357.4,41780,15.285
101051,90456,73212.1,37843,35306,70245.2,2832.22,6332.73,15.287
155328,138225,73644.9,65916.1,56615,76302.7,28897,44616.2,15.288
110510,92617,78197.4,74771.4,59887,81824.4,13348.9,37035,15.289
127366,110498,75540.5,56422.6,46044,80308.2,29297.4,44116.8,15.292
164247,138145,77918.9,55639.1,49207,74102.5,16454.2,38541,15.293
109474,95012,75511.1,34548.3,31638,71564.5,17562.5,27773,15.296
107548,97310,72431.4,43360.8,40933,69423,4956.62,10084.2,15.296
108500,95112,74761,39985.2,35966,72859.7,15761.9,38683.7,15.296
113973,101276,73752.5,52831.3,44622,77592.9,22263.4,39217.9,15.297
160991,131513,80225.7,74457.9,61243,79677.2,36748.4,74428.5,15.298
112873,98089,75413.9,59273.1,50011,77673.4,34181.2,76342.5,15.298
145964,131209,72905.6,53959.8,47727,74094.5,30993.2,39023.9,15.299
143821,119482,78885.9,56425.4,45845,80660.8,23242.4,39090,15.301
97297.4,81906,77851.2,52434.6,42236,81360.8,27477.1,48598.2,15.305
117889,107289,72010.8,55133.8,49627,72808.2,22991.9,45679.4,15.308
145624,132380,72092.4,76552.7,68522,73216.7,22568.9,40032.2,15.31
122564,108789,73834.1,44788.6,40579,72334.7,15460.2,18436.2,15.311
142448,119301,78251.5,60028.4,55271,71177,13382.8,24605.3,15.311
98771.7,87325,74126.5,39079.6,33931,75480.2,19122.4,43305.1,15.315
142088,123118,75634,44987.9,40293,73172.2,12116.6,23155.9,15.315
84874.6,72188,77053.6,29303.6,26858,71503.4,11015.4,23829.3,15.318
110504,99255,72963.5,35313,31721,72957.1,17972.3,24946.4,15.318
175592,144030,79897.1,62130.2,53013,76807,29512.2,42662.2,15.318
158491,131329,79090.3,86146.8,73319,77002.1,28463.7,37698.8,15.321
123177,110471,73074,43786.1,39709,72264.9,21516.1,36968,15.321
96692.5,82601,76716.2,55143.2,48447,74594.2,25982.5,38891.6,15.323
102017,91873,72772.3,33078.6,30499,71079,10483.3,17731.5,15.324
141664,126727,73260.5,46351.9,42041,72256,26456.3,50474.8,15.326
136706,118078,75874.7,51904.4,45825,74230.4,15230.3,27045.7,15.326
93439.8,81379,75248.8,33867.3,31433,70611.3,9491.18,11195.2,15.326
160024,139559,75146.4,46034.6,41181,73260.1,27246.4,41024,15.328
119688,102571,76472.8,66013.4,54852,78871.4,16526.6,47515.1,15.332
139139,121941,74778.9,40976,37143,72299.1,14129.1,26565.4,15.336
85779,76091,73880.1,24506.7,22932,70036.4,18476.6,25958.2,15.336
81603.5,70188,76194.9,42682.1,38298,73038.1,11034.7,23123.7,15.338
103693,93661,72555.4,29584.6,27551,70373.4,15003.3,22960.2,15.342
116363,105150,72524.4,56908.1,51121,72954.9,37185,49916.2,15.346
109795,96200,74797.6,49535.2,44666,72680.3,23754.7,44602.3,15.351
148298,130290,74593.8,56401.9,50920,72591.4,18882.7,26699.4,15.351
94486.3,86034,71974.5,48971.6,39404,81448.7,8029.95,14812.6,15.353
118893,104661,74447.4,46275.7,38643,78480.6,14600.5,25678.9,15.355
121466,109476,72713.5,54862.6,47058,76405.2,26331.8,52525.4,15.355
126600,109771,75583.5,60808.6,54292,73402.2,18061.6,38308.7,15.36
104390,97329,70290.6,47772.7,41463,75509,27374.2,53401.5,15.369
144479,123856,76448.1,61170,53122,75464.8,39732.4,59247,15.371
93266.8,79341,77038.8,43716.1,38619,74185.7,12778.4,18778.1,15.378
115259,99404,75989,40492.9,36170,73368.5,6040.44,8877.48,15.389
147243,129341,74606.7,56856.8,50107,74364.3,13778.5,35906.6,15.391
92644,81152,74816.6,43422.8,38834,73280.1,13171.8,30385.6,15.395
116677,104971,72844.2,45347.5,40500,73380.1,21974.4,38618.4,15.396
143840,129625,72722.9,59658.5,53711,72792.9,20100.5,51797.2,15.398
112666,99192,74438.2,27635.1,25486,71062.2,13226.7,21090.5,15.399
167041,144329,75848.8,77952.8,67675,75488.9,31975.5,53837.3,15.399
71081,63521,73335.9,40000.3,35315,74230.8,14845.4,25029,15.4
106665,90120,77567.9,45527.5,37150,80314.7,33181.5,57055.5,15.403
113589,99361,74920.2,42891.3,38967,72136,15283.5,25761.6,15.404
89577.6,79269,74058.7,43569,39715,71895.7,20879.8,25692,15.404
123572,108558,74599.7,53558.9,48709,72061.3,20367,48204.1,15.408
103387,91270,74236.4,38724.7,35544,71400.6,18855.5,28365.5,15.41
116037,103670,73353.8,40921,37372,71759.6,27507.7,53920,15.411
140604,124921,73763.4,74982.9,67019,73323.6,32775.4,45364.4,15.414
122935,101478,79393.5,62393.9,52616,77714.9,17530.5,34378.9,15.414
114301,97680,76687.3,46331.7,37702,80536.6,29977.5,53652.9,15.418
100610,80851,81552.4,75352.3,60909,81076.5,34814.8,54638.6,15.419
102868,90606,74404.8,36810.4,33473,72070.2,9903.84,19894.3,15.422
137848,122272,73884.6,51716.9,47366,71556,8455.77,26876,15.425
158018,141625,73121.9,71057.4,62731,74234.7,21928.3,44984.2,15.43
130016,115513,73764.1,47089.3,42267,73013.1,18326.2,27769.5,15.431
151864,138604,71805.7,55293.6,49306,73494.6,17945.1,53291.9,15.435
116429,90645,84177.9,51169.8,41779,80266.8,34169,49130.6,15.439
131062,116441,73765.2,64927.2,58939,72194.5,11398.4,19061.7,15.444
114062,101617,73561.9,32638.7,30183,70868,10996.6,18414.4,15.445
179647,157671,74670.1,46376.8,40715,74649.4,9034.81,18739.8,15.448
134643,117681,74982.3,43389.5,38947,73011.3,8630.61,23496.1,15.449
120215,104011,75746.2,45424.1,41332,72024.4,6708.31,17317.3,15.45
84724.6,78337,70879.8,44621.3,39363,74290.7,29307.8,29790.5,15.453
