"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
97423.9,88949,71780.1,32154.1,29171,72237.9,10884.7,158.34,0.907
98741.3,88264,73315.4,32520.2,30142,70706.9,29877.9,150.51,0.911
161050,136409,77374.5,69763.5,61071,74864,27350.2,295.8,0.912
103212,92138,73413.1,52018.2,46625,73116.7,29727,131.37,0.912
116863,102845,74468.4,60483.4,54171,73172.7,33988.5,274.05,0.913
106472,96037,72656.6,31849.6,29635,70433.3,2872.64,74.82,0.914
135702,106636,83399.5,63675.6,52062,80155.3,16478.2,150.51,0.916
100254,89511,73401.7,55108.4,50109,72074.6,11126.3,388.02,0.916
122480,99375,80773.1,73703,60832,79402.3,52557.3,98.31,0.916
91157.7,78969,75651.4,62407.5,55039,74309.9,47065.3,645.54,0.917
124863,102093,80152.8,80809,65279,81127.1,34026.6,918.72,0.918
114834,104760,71838.4,26985.5,25998,68025.3,13836.8,120.06,0.921
88476.9,77913,74421.7,36605,34011,70534.4,10756.4,88.74,0.923
97855.3,87616,73194.9,36258.1,33638,70640.8,19183.1,113.97,0.924
152886,130037,77051.2,83779.9,69747,78721.6,45318.3,264.48,0.925
146287,127303,75309,60126.6,52957,74408.6,18530.7,414.12,0.926
100684,83280,79232.1,79146.1,64054,80977.3,51067.4,338.43,0.926
108453,94258,75405.4,67005.1,54536,80520.1,34768.2,227.94,0.928
115404,103481,73087.2,72931.3,64175,74478,12303.7,464.58,0.928
161396,139072,76055.7,72496.6,61110,77747.3,28972.7,481.98,0.933
129777,111177,76500.2,65706,57407,75010.2,13311.8,173.13,0.934
119883,107309,73215.4,52093.4,46747,73031.3,9524.55,103.53,0.935
162562,145356,73293.5,55568.1,50394,72264.8,27755.8,815.19,0.935
135411,123132,72071.5,55217.5,50490,71672.3,15767.6,164.43,0.942
154083,136256,74110.4,71249.6,61282,76195.6,32570.5,334.95,0.942
78936.9,66887,77342.5,53583.8,46985,74740.1,24544.8,242.73,0.943
148660,124392,78321.4,70659.8,59790,77450.4,44515.1,341.04,0.945
122144,109125,73354.6,83173.1,71459,76279.1,29255.2,413.25,0.948
88003.5,74772,77133.1,47608.2,38806,80401.2,20218,135.72,0.948
123030,108145,74556.5,45253,41751,71033.1,9961.65,103.53,0.95
118201,107507,72055.1,32110.4,30217,69642.5,9352.53,114.84,0.95
127604,115373,72483.4,44543.3,40959,71271,22643.2,395.85,0.951
113886,102549,72781.1,48559.5,44627,71310.9,19261.1,411.51,0.956
126926,112949,73646.1,68095,61891,72105.4,15354.4,260.13,0.956
128716,115928,72765.2,48684.5,44266,72077.6,28048.2,201.84,0.957
102748,92100,73113.1,49570,45426,71514.5,29226.5,493.29,0.961
114652,102845,73059.6,50899.6,43887,76007.8,31162.4,199.23,0.977
80629.7,75787,69723.7,51350.8,48500,69388.2,11132.9,545.49,0.978
114510,103709,72361.5,43075,38991,72400.4,16546.8,528.96,0.98
106895,88765,78921.8,68927.4,62623,72133.6,45338.6,197.49,0.981
125876,113459,72708.4,47946.6,44050,71333.2,27031.1,689.04,0.982
110046,98714,73059.5,37769.7,34469,71811.6,25803.9,155.73,0.983
125700,112585,73170,62226.6,55535,73432.6,25175.1,464.58,0.986
142788,117808,79432.3,65279.2,57126,74889.5,53676.4,421.95,0.986
119947,108180,72664.7,45828.8,41218,72867,22736.2,136.59,0.986
88592.3,76977,75425,36581.5,31315,76557.8,18056.9,152.25,0.991
113091,94720,78246.8,54483.3,45862,77855.7,42020.8,375.84,0.992
128559,113240,74401.9,49107,43902,73305.9,28485.8,268.83,0.992
129010,112848,74921.9,50552.7,44514,74426.6,24637.9,722.1,0.992
123962,112568,72169.3,54136.5,47022,75451.7,9603.51,184.44,1
131403,118687,72557.5,46428,42230,72050.8,38048.4,149.64,1.001
104742,93085,73743.1,56675.4,51055,72750.6,24875.2,250.56,1.001
120381,107192,73599.7,42734.3,38894,72006.8,15440.4,153.99,1.002
127735,116528,71838.7,44674,41490,70565.3,40602.8,325.38,1.004
131094,118816,72308.3,31137,29074,70186.3,6260.4,112.23,1.007
95228.7,85369,73105.1,47452.1,42863,72552.6,16530.4,91.35,1.009
132617,118575,73297,48320.2,43632,72577.8,23434.7,201.84,1.014
77942.9,67117,76106.8,43320.8,40059,70872.3,31759.8,122.67,1.016
100789,88404,74717.1,44314.9,39474,73573,30698.1,194.01,1.018
93571.4,79960,76692,47113.3,42362,72886.4,23278.6,139.2,1.018
127036,115635,71997.7,38773.6,33785,75212.8,20683.8,613.35,1.024
107246,93825,74910.6,40370.2,37059,71391.6,27880.4,132.24,1.03
99839.3,85596,76441.3,68338.9,58062,77135.8,37890.9,174.87,1.032
107623,98333,71727.5,40576,36683,72491.1,15251,89.61,1.04
100798,87737,75292.4,60666.7,52271,76062.3,22794.1,274.05,1.041
94880.1,85170,73007.6,38849.3,35050,72639.8,23427.6,206.19,1.042
104754,95162,72141.8,36193.8,32491,73004.7,20558.3,482.85,1.044
129605,113152,75065.1,56820.2,51382,72472.2,37850,201.84,1.049
126758,116811,71116.5,56786.8,48826,76221.3,27924.6,896.97,1.05
153719,134252,75039,53650.5,48506,72486.7,8750.46,408.9,1.052
131683,115287,74856.6,66763.5,57081,76652.7,26288.5,140.07,1.052
148323,132668,73269.3,75886.2,65402,76041.7,47337,474.15,1.053
143997,117899,80043.2,63790.3,55460,75379.7,31178.9,241.86,1.055
140845,126928,72721.5,50558.8,44914,73772.6,46663.5,274.92,1.056
102806,92804,72599.1,31376.7,29542,69606.2,16223,112.23,1.057
81720.4,72901,73464.4,29713.9,28195,69066.4,9854.49,200.1,1.061
106778,94088,74375.4,43464.7,39930,71337.3,3227.49,120.93,1.062
110714,99916,72618.3,55477.4,48526,74924.1,42586.7,894.36,1.064
80770,73324,72191.2,42449.9,38602,72068.8,20505.2,178.35,1.065
107654,96536,73083.9,81482.5,70026,76257.9,32972.4,237.51,1.065
116190,98093,77626.6,55024.8,44415,81191.1,25633.8,280.14,1.066
114861,102221,73639.5,57536.9,51099,73792.8,23047.9,165.3,1.066
109942,100142,71949.3,51645.9,47403,71402,30352.1,292.32,1.067
104394,92156,74239.1,36372.4,32746,72793.6,26620.3,173.13,1.068
116463,100281,76111.5,53679.2,49195,71509.7,12558.4,428.04,1.07
105834,93680,74038.3,48089.5,42258,74579.7,32217.6,197.49,1.071
115935,107135,70918.9,48159.5,42448,74354,29945.6,219.24,1.071
85951.9,76657,73482.5,33387.9,31079,70404.7,6123.16,311.46,1.072
83395.2,71623,76307.8,34494.2,30861,73251.5,25553.9,260.13,1.072
127328,111636,74748,76455.4,66918,74876.4,29164.4,495.03,1.074
98045.8,87620,73334,48903,44278,72381.5,12130.7,57.42,1.077
82426.9,70834,76261.9,40361.2,36076,73320.6,21260,267.96,1.078
114472,104672,71671.8,45048.1,41026,71961,27219.6,377.58,1.081
156156,140497,72840.2,62880.8,56899,72425.9,49717.5,360.18,1.081
119296,97140,80483.6,64182.7,53446,78701.5,71004.3,428.04,1.084
124440,103580,78734.1,66420.4,53866,80810.3,42763.4,475.89,1.087
123667,111060,72975.2,36163.7,32838,72173.2,16317.5,577.68,1.088
85754.1,76969,73016.2,39772.8,35935,72535.2,25427.9,64.38,1.089
117697,104141,74066.8,54960.9,49215,73187.3,31130.9,461.97,1.091
132207,119840,72299.2,75222.1,68166,72319.8,40342.9,199.23,1.092
97354.9,89485,71299.6,41394.8,36763,73792.9,34704.3,318.42,1.093
122726,109089,73728.3,46909.3,42375,72548.6,26298.4,272.31,1.094
143565,127045,74057.9,62793.4,57475,71600.3,31252.2,424.56,1.095
139489,124932,73172.2,46781.9,42886,71489.5,29638.7,409.77,1.096
122307,111824,71679.8,63191.5,56150,73754.6,44348.7,428.91,1.097
121263,109264,72733.2,46380.1,39458,77032.9,35403.7,394.98,1.103
102370,90093,74466.8,38211.5,35167,71209.6,11590.7,87.87,1.107
150138,132421,74304,56579.1,49991,74172.7,31078.3,227.94,1.11
118076,106733,72500.8,34440.2,31291,72131.7,20304.9,632.49,1.112
118056,99660,77633.3,75730.2,64766,76630.5,52495.7,312.33,1.113
75888.5,65988,75368.7,41834.7,35606,77000.5,34383.8,228.81,1.114
98655.7,86297,74921.5,23555.5,22155,69678.7,3909.46,854.34,1.117
153254,132909,75567.7,56561.7,49035,75595.5,20492,615.09,1.118
135458,123509,71876.4,48457.5,41767,76033.9,33449.9,499.38,1.12
128592,104412,80713,72213.1,59790,79153.1,29984.1,252.3,1.122
147669,121847,79424.6,63392.2,53033,78337.5,23446.9,205.32,1.122
84424.3,73056,75734.1,40115.9,35602,73845.2,16847.2,70.47,1.123
95542.9,85103,73575.6,47576.7,40432,77116.8,25003.1,160.95,1.129
88557.8,79410,73085.6,43588.7,41020,69640,22654.9,388.02,1.129
120191,108569,72551.5,29187.9,27259,70173.5,6505.74,116.58,1.129
111699,101065,72431.7,38903.3,36171,70486.5,31989.6,190.53,1.132
123944,106741,76098,62521.3,56007,73158.6,44541,508.95,1.132
116430,103424,73777.5,48320.7,43542,72728.5,16848.6,61.77,1.135
124610,103148,79172.3,93664,77802,78897.2,33311.2,641.19,1.135
108594,99778,71326.5,31923.8,28216,74148,4706.11,233.16,1.138
130174,115455,73891.3,55130.5,47769,75635.5,25469.3,427.17,1.139
114597,100488,74737.3,40959.6,36446,73652.1,19516.8,397.59,1.139
110873,94928,76544,61854.8,54358,74574.4,30328.2,257.52,1.14
102196,92568,72352.3,59524.6,52462,74358.6,54487.1,1115.34,1.141
103365,94728,71511.5,41361.9,37418,72443.5,18508.1,194.01,1.141
129116,114429,73947.3,44511.4,40655,71752.5,4146.34,73.08,1.144
168911,147827,74883,52591.1,45529,75701.5,27723.4,297.54,1.146
94073.2,82869,74396.7,55703,47271,77226,23208.1,120.93,1.146
125534,109922,74843.9,64215.2,55644,75630.9,31592,421.95,1.147
130951,111062,77272.4,54264.3,45964,77370.7,21340.3,581.16,1.149
115363,105383,71742.4,57389.4,51673,72786,17610,173.13,1.15
83496,73441,74508.7,29968.6,28419,69109.5,4877.19,189.66,1.153
128334,111254,75597.5,63238.5,56252,73675.6,13482,582.03,1.156
89281.4,81590,71714,44961.1,40600,72575.7,21774.2,146.16,1.16
111937,92418,79377.3,69409.6,59864,75986,25015.8,255.78,1.16
102239,88921,75351.7,38966.3,36143,70655.3,5572.79,141.81,1.161
114306,102305,73223.7,55389,48375,75038.2,13372,424.56,1.163
135124,115911,76399.1,99208.1,81065,80203.5,16935.5,434.13,1.164
108944,98367,72582.9,41399.5,37952,71489.1,29396.2,142.68,1.166
118474,108154,71789.7,33314.1,30849,70772.8,14821,120.06,1.169
116271,104933,72617.4,56659.4,50007,74254.3,35780.2,876.09,1.178
103391,94764,71502.2,23983.2,22522,69787.8,22469.8,255.78,1.178
153745,132882,75825.4,57618.7,50858,74247.9,25742.4,289.71,1.182
86280.8,75228,75164.8,29301.2,26794,71668.4,13057.1,188.79,1.183
138897,115223,79000.9,70005.1,57741,79455.7,55991.1,273.18,1.184
140578,125348,73498.7,60628.1,53938,73664.7,29480.3,689.91,1.184
176923,154562,75017.5,71438.6,63288,73976.1,28143.6,542.01,1.185
79142.5,70608,73457.5,53926.4,45446,77765.3,19333,97.44,1.186
114412,104337,71864.1,54729.6,48215,74391,44799.5,473.28,1.189
137871,125567,71957.6,40791.3,37280,71708.7,42118.1,1149.27,1.189
146610,134068,71667,61071.3,51346,77949,20475.6,357.57,1.19
97296.9,85256,74791.8,76157.9,64526,77349.9,61358.5,262.74,1.19
125372,114597,71697.8,30777.5,29559,68237.5,18429.2,514.17,1.19
148318,127165,76437.3,64602.9,55851,75805.6,44116.6,1274.55,1.191
154514,143420,70605.2,48848,45481,70387.8,47223.7,109.62,1.191
148062,125328,77423.8,54105.5,46822,75730.5,27153.8,194.88,1.195
122425,110308,72734.8,38574.8,35334,71546.9,23068.1,200.1,1.195
114473,100681,74513.5,45012.4,42031,70184.6,23257.9,148.77,1.199
97756.4,88112,72709.4,34838.8,31154,73287.3,11423.3,100.05,1.204
132278,113397,76448,82659.8,70087,77292.4,29131.1,152.25,1.204
101028,84508,78346.9,51587.7,44169,76543.5,42047.6,896.1,1.207
141339,116492,79514.5,82588.4,67514,80168.8,20929.6,113.1,1.208
117772,105506,73155.4,47519.8,43880,70972.2,15408.5,92.22,1.208
146614,132839,72332.1,53154.2,48701,71528.6,26606.2,249.69,1.21
121998,111804,71511.1,49078.3,45082,71345.5,17774,524.61,1.211
147669,130964,73895.3,52472.2,47409,72535.1,9139.62,154.86,1.212
141869,128064,72600.4,62494,54466,75195.7,31300.6,298.41,1.213
136392,126677,70562,42808.5,38407,73046.6,17108.5,216.63,1.213
119060,104800,74453.7,68888.8,56182,80358.5,56335.6,436.74,1.218
126061,114021,72456.1,49452.5,44359,73061.1,43135.7,230.55,1.226
118733,100936,77091.2,87307.2,70922,80676.9,55888.2,1090.98,1.227
119840,105575,74391.1,71024,61421,75782.4,20084,402.81,1.229
106276,92924,74952.8,48463.6,45146,70352,23328.9,450.66,1.231
94438,84993,72818.8,56111.9,50759,72447.2,27549.5,213.15,1.232
98733.9,85584,75605.6,57586.3,50870,74188.6,10353.6,135.72,1.236
148216,134420,72262,71180.6,63394,73585.7,35653.3,479.37,1.238
105728,92136,75203.8,73708.2,64346,75071.4,46250.8,132.24,1.238
110228,94624,76342.9,53167.3,45654,76321.4,23931.5,185.31,1.24
94247.1,83025,74394.2,41125.5,37299,72259.3,3699.84,-29.58,1.243
125809,108248,76167.6,58702.5,53082,72475.2,14620.3,224.46,1.245
93894.7,85093,72314.8,38039.4,34743,71754.1,4967.43,177.48,1.246
97179.6,81921,77742.7,69120.1,57427,78880.2,19419,144.42,1.246
113527,103909,71601.9,42975.9,38723,72733.7,31631,306.24,1.255
104796,96845,70916.7,62534.9,52863,77526.6,65602.1,395.85,1.256
171839,152256,73965.4,59710.7,52658,74313.5,42358.3,207.93,1.258
125145,113712,72125.1,42208.8,39238,70497.9,3510.9,60.9,1.258
85012.1,74764,74519.2,54741.8,46526,77108.7,19230.1,150.51,1.26
145197,113764,83643.7,74323,65638,74207.5,8724.61,1325.01,1.262
84553.5,70876,78183,40676.1,34126,78115,30225.7,283.62,1.274
128173,117457,71515.3,49033.2,44627,72006.7,27919.4,178.35,1.275
125785,103159,79910.2,84559.6,69065,80238.9,20470.4,395.85,1.276
124594,109112,74835.1,55928.1,47818,76651.2,35150.4,643.8,1.277
122411,113101,70930.4,41082.2,38879,69249.9,6055.01,132.24,1.277
129527,116325,72974,67289.9,57879,76191.9,42574.9,601.17,1.283
133581,122017,71747.2,43411.6,38711,73493.8,33699.9,197.49,1.287
115221,102165,73910.9,61948.4,56119,72343.5,3216.21,56.55,1.287
79741.5,69247,75468.1,49726.5,43488,74937.3,19876.3,881.31,1.287
94885.6,86849,71600.4,36408.1,34167,69834.6,18983.8,160.95,1.288
94721.4,84201,73724.3,48433.5,42891,74004.8,17911.7,108.75,1.289
141839,125053,74333,49616,45055,72170.4,34669.1,448.92,1.289
144357,122921,76964.6,58686.1,50235,76561.2,10100.3,398.46,1.29
89027.9,79653,73249.4,65226.1,54867,77909.5,44910.4,675.99,1.292
109342,102019,70240.5,63865,56297,74346,30554.2,687.3,1.295
125850,98372,83842.3,47257.1,38034,81428.2,11312.4,369.75,1.295
86787.7,76505,74344.4,25014.3,22971,71365.6,4288.75,112.23,1.297
118467,102108,76035.7,43925.7,38878,74044.9,28715.6,430.65,1.298
112344,100517,73247.3,55248.5,49683,72877.4,44383.5,256.65,1.307
130065,115121,74043,39121.9,36019,71181.6,6533,61.77,1.309
118908,109318,71285.3,44426.8,37964,76692.4,14206.2,56.55,1.31
112002,103692,70788.2,27920.8,26510,69023.7,10339.1,144.42,1.311
108588,99357,71624.5,38025.4,34639,71942.9,16152.5,287.97,1.312
95111.9,85158,73196.3,57099.8,51208,73076.4,18249.6,216.63,1.314
146796,127453,75482.2,72205.2,62331,75917.9,33752.1,410.64,1.318
89462.2,77021,76122,46645.1,40764,74991.1,12411.8,504.6,1.322
120292,108274,72810.2,41815.9,37694,72702.5,7528.46,100.92,1.324
140332,127172,72317.7,58150.3,51810,73556,22635.2,135.72,1.324
88686.6,79545,73067.7,28204.7,26687,69263.1,4321.18,329.73,1.325
154530,127512,79422.2,72567.5,64170,74112.3,57211.7,341.91,1.327
106772,94948,73697,40222.1,36326,72565,21166,529.83,1.328
104818,92788,74032.7,52610.9,47798,72134.9,28367.8,378.45,1.332
122791,106325,75685.2,67931.5,58295,76369.4,29549.4,246.21,1.333
115403,103780,72875.8,48539.2,44034,72241.2,35690.4,218.37,1.334
109592,101405,70827,39569.3,36383,71275.4,13027.9,140.94,1.34
101600,90683,73425.8,41969.1,37652,73050.3,8868.9,57.42,1.343
92229.1,79705,75833.7,56362.9,47999,76955.7,50109.5,158.34,1.347
105302,93968,73440.9,47130.7,43778,70555,23435.6,414.12,1.347
129181,115644,73207.7,57182.1,51054,73402.4,19056.6,131.37,1.351
137852,126469,71434.8,50224.7,44727,73591.4,35983.2,860.43,1.354
104312,96027,71190.2,50215.3,45284,72672.6,14489.2,23.49,1.354
111263,91837,79398.6,64314.8,54047,77986.5,60920,341.04,1.356
128011,112668,74460.7,41188.4,37518,71947.5,26653.2,359.31,1.357
139263,124152,73512.7,67187.4,56314,78190.1,32752.4,141.81,1.358
154692,132292,76632.5,51839.6,47158,72042.1,14008.3,173.13,1.365
87984.7,78512,73443.1,36527.5,33938,70536.4,11803.1,196.62,1.366
79257.1,66754,77810.9,53150.4,47112,73935.9,19885.2,150.51,1.367
123467,110805,73025.1,34541.7,31683,71449.2,20042.7,713.4,1.372
91142.1,81237,73526.7,65883.2,57271,75391,46024.8,167.04,1.374
110244,97789,73883.1,39581.5,34235,75770.8,17312.4,366.27,1.375
98184.7,83165,77371.9,63931.3,54891,76329.5,32559.7,326.25,1.375
140059,125649,73052.2,57022.8,50979,73305.5,20984.6,852.6,1.377
92240.6,79265,76264.2,42873.4,36951,76039.9,15630.3,318.42,1.379
107719,95173,74174.9,38962.1,35667,71590.5,19605.1,390.63,1.382
107622,92613,76156.6,50519.4,45623,72569.5,6201.18,117.45,1.383
86842,76044,74841.9,36327.2,33194,71722.1,10437.8,224.46,1.389
129710,110515,76918.9,70024.8,58233,78806.6,51687.3,495.03,1.39
123121,117877,68451.4,57358.8,50311,74716.6,49730.2,200.1,1.391
147767,125955,76884.9,73441.3,62729,76727.6,27221,264.48,1.392
169090,143233,77367,81569,70067,76294.2,52546,216.63,1.392
173037,136348,83170.6,58976.1,46282,83511,26786.7,208.8,1.394
126238,115550,71598,41679.1,38945,70137,17375.4,289.71,1.394
119117,94630,82494.2,67620.8,53304,83138.1,45881.9,334.95,1.396
142043,121471,76635,70428.1,61152,75477.1,23375.9,592.47,1.411
103013,94469,71463.5,38420.1,34755,72447.2,12577.2,59.16,1.413
133794,116882,75018.7,73015,60792,78712.8,52498.1,421.08,1.415
137753,126988,71091.8,35729.9,31758,73732.4,17138.6,414.12,1.416
146133,129829,73765.9,63926.1,57031,73459.4,42413.7,363.66,1.421
101646,88408,75349,48848,41754,76670.6,39194.7,200.1,1.424
179797,159889,73696,46381,40103,75795.5,22265.3,184.44,1.425
109021,98296,72686.8,31132.8,29146,70003.4,9987.97,99.18,1.432
132480,112521,77161.1,55009.3,48511,74314.9,10147.8,329.73,1.435
103792,93436,72799.8,43036.5,38654,72966.3,20307.3,365.4,1.436
119197,107378,72749.5,38109,34732,71908.1,14554.5,150.51,1.438
119161,108416,72031.3,41277.8,38626,70035.2,16103.6,203.58,1.44
88364.6,79026,73280.5,32482.6,30734,69264.7,17335.5,185.31,1.441
116571,104669,72988.4,44536.3,38063,76681.5,10669.5,180.09,1.441
112567,101549,72646.4,27020.8,25423,69654.8,15824.9,248.82,1.442
147879,123483,78483.9,65127,55348,77115,34372,261,1.442
142355,129708,71925.9,51650.2,46698,72485.9,20939.4,277.53,1.443
115885,101256,75004.1,67408.8,58954,74934.8,49380.6,232.29,1.443
86601.9,78385,72406,50856.4,46339,71924.8,25113.5,823.89,1.443
109833,95414,75439.7,65072.4,51992,82023.9,38953.6,244.47,1.445
167984,144241,76323.7,64611.4,57459,73693.8,17982.2,440.22,1.445
102200,94629,70779.1,31138.4,29095,70138.8,27516.6,225.33,1.449
96244.9,85737,73568.1,38637.3,35179,71978.5,13020.4,428.04,1.453
133407,118983,73480.7,53951.8,49165,71916.7,10927.5,460.23,1.454
112372,100288,73432.3,52388.6,47878,71710.1,16693.5,263.61,1.457
135501,120649,73603.7,80548.6,72123,73192.1,8551.65,638.58,1.459
119985,105359,74634,50456.4,45069,73369.9,48806.7,532.44,1.459
121066,105924,74904.5,62467.2,54742,74784.5,22270,361.92,1.46
118962,102681,75927,56319.6,50079,73702.8,48812.8,410.64,1.466
119719,106991,73332.2,43271.5,39360,72048.8,24135,157.47,1.467
109451,100325,71497.8,33305.6,30807,70851.3,20023.4,450.66,1.469
118969,105384,73984.1,47882.7,42494,73846.6,44436.1,415.86,1.469
83068.6,69364,78484.3,46387.6,40006,75990,20187,163.56,1.472
126443,108040,76699.1,49258.4,44126,73158.6,32210.5,230.55,1.472
156210,138862,73723.2,83152.4,66517,81926.1,40280.4,311.46,1.473
110935,100324,72467.3,41549.9,38118,71436.4,24733.3,173.13,1.478
115581,103753,73007.2,66695.4,58475,74749,33464.9,274.05,1.478
108789,98904,72085.8,34013,31710,70295.6,27110.5,300.15,1.48
129093,119733,70659.5,82626,67639,80057,31612.7,397.59,1.484
150303,122516,80399.8,76113.7,64754,77032.9,61607.1,334.95,1.488
160220,139896,75057.2,64307.8,55662,75715.4,41304.5,273.18,1.493
140438,125380,73406.6,70658.4,59698,77568.2,61393.8,338.43,1.498
103454,82377,82304.4,63003,53467,77224.6,46212.8,318.42,1.502
115832,104620,72559.5,44182.4,39770,72807,25302.9,338.43,1.503
154507,135445,74759.3,57983.9,50867,74705.3,4667.1,75.69,1.509
95477.1,81032,77218.8,62590.4,53678,76417.2,54621.1,1121.43,1.511
102571,91448,73507.1,34434.1,31502,71635.8,11990.2,174.87,1.512
122874,113708,70819,50725.7,46638,71280,18247.8,107.88,1.514
100637,86129,76575.2,66479.6,54231,80338,28604.2,639.45,1.514
117361,99443,77344.6,78700.1,68361,75447.8,6599.27,271.44,1.514
100936,87541,75563.9,41654.7,38451,70996.4,10157.2,100.92,1.516
128831,117411,71910.5,57213.6,47885,78303.2,31931.3,160.08,1.517
156831,134749,76275.7,57701.9,45627,82879.7,32092.5,714.27,1.519
120258,101761,77448.3,51416.6,45507,74046.6,18688.6,264.48,1.521
156387,136635,75009.8,60318.9,53412,74010.6,27701.8,493.29,1.53
114881,97841,76950,53476.6,47111,74391.2,33737.1,844.77,1.532
128532,113819,74007.8,62108.6,54562,74600.5,28091.4,220.11,1.533
94824.4,86476,71862.9,61279.1,51721,77647.1,33007.2,126.15,1.537
156474,136777,74973.5,50307.4,45483,72487.4,31571.8,361.92,1.538
139291,120109,76002.3,66210.8,59451,72987.7,25871.2,441.96,1.54
107065,91829,76409.5,61550.3,54115,74540.5,25822.3,427.17,1.54
131254,113264,75945.3,57957.6,50166,75714.8,37877.3,187.05,1.542
100942,87223,75843.9,50893.5,46041,72443.2,19726.4,305.37,1.542
103146,85388,79165.6,46522,40138,75959.6,27647.8,625.53,1.543
149590,125377,78192.3,68081.4,58003,76923.3,36780.3,158.34,1.546
110216,98797,73110.4,61413,52683,76395.9,28096.6,807.36,1.551
82607.3,73605,73551.4,43590.6,39955,71499.3,11044.1,90.48,1.551
145377,127264,74863.5,70484.5,58822,78529.7,55303.5,269.7,1.552
155202,125606,80978,75827.9,61868,80323.6,45078.2,271.44,1.553
119840,100213,78371.5,65098.3,57347,74394.2,15463.9,126.15,1.554
109341,99189,72243.4,37964.7,34147,72863.1,29637.3,248.82,1.554
130851,115888,73997.6,42027.9,37750,72962.6,34025.2,393.24,1.555
89129.6,79744,73249.4,40198.6,36002,73175.3,17102.4,177.48,1.558
164159,143909,74757.8,82011.2,70835,75876.2,56135.4,471.54,1.559
73918.3,67401,71873,37618.8,35115,70208.9,43628.7,1533.81,1.561
117577,104252,73912.5,45353.6,39610,75038.9,38036.2,229.68,1.562
