"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
60411.6,40337,98151.4,59637.4,40273,97047.6,13600.6,2.92
86404.3,55484,102058,73278.7,52001,92351.9,20830.4,2.921
68940.7,42784,105603,63899.5,43204,96929,27353.7,2.922
99845.3,75529,86635.1,54476.9,44180,80810.2,29213.9,2.924
103572,76900,88266.5,54172.6,43964,80753.7,23361.3,2.925
140284,99038,92829.6,64283.2,49575,84979.5,20862.2,2.926
85651.9,58692,95639.7,81033.6,56860,93398.1,27727,2.927
89574.5,61246,95848.8,58270.5,41546,91917.8,27462.7,2.927
99270.7,72043,90304.5,72388.6,54159,87595,12311.7,2.927
57327.1,40714,92277.6,68844.1,50702,88985.9,17339.7,2.927
69660,41949,108828,59958.2,39504,99469,20454.4,2.928
70941.6,47768,97329.4,66790.6,44833,97633.2,11745.2,2.928
102682,65744,102357,79176.1,51448,100857,18304.3,2.932
87732.7,59949,95909.1,81404.8,58560,91102.2,27527.6,2.932
86681.5,58853,96524.6,66576.7,46073,94701.3,19607,2.933
101476,74328,89472.8,51093.8,39640,84472.3,28852.3,2.933
98617,66395,97341.1,82887.6,60774,89382.4,21329.3,2.934
69034.3,48957,92412.4,88798.2,65536,88798.2,28977.2,2.935
79233.1,51128,101561,82409.5,52757,102371,10190.6,2.936
87578.6,57856,99204.1,85438.6,56280,99490.1,21663.2,2.936
71979.1,46435,101588,51649.3,35915,94247.1,28279,2.936
87022.8,51315,111140,81504.9,52767,101228,23013.6,2.937
83872.1,49768,110445,103078,71189,94893.1,18799.1,2.937
80311,53060,99194.5,71991.8,49784,94770.5,23272.3,2.938
132303,87628,98947.9,98973.6,65841,98515.1,21476.2,2.94
94183.9,65701,93947.4,62527.1,45605,89853.7,17264.5,2.94
68332.3,51596,86794.1,74698.7,60136,81406.4,13220.4,2.94
42050.2,25727,107117,100394,64882,101406,13033.4,2.941
68546.2,48426,92765.1,60243.9,43383,91006.7,27754.6,2.941
127086,89257,93311.9,100776,73385,89997.3,23775.3,2.941
67645.4,50701,87438.4,81454.5,59997,88974.5,10023.6,2.943
114311,86048,87061.6,78931.2,62964,82155.4,30789.9,2.944
74944.1,49255,99716.5,92301.3,62655,96545.5,10320.3,2.945
69406.6,44805,101521,71706.2,52181,90058.4,25519,2.946
104748,71011,96672.3,86649.5,63487,89446.1,20359.8,2.948
111247,72205,100972,88589.8,56973,101905,20368.1,2.948
78743.5,51260,100674,54406.5,37624,94768.9,21640.5,2.948
66632.4,42813,101998,69488.5,48153,94573.5,23907.8,2.949
74312.6,47538,102448,83623.9,56910,96298.9,24564.7,2.949
111388,77794,93836.9,71664.1,50634,92755.4,22756.9,2.95
70978.3,47914,97083,85818.8,62622,89812.2,18467.2,2.952
90056.9,71000,83126.3,54121.5,45413,78103.4,30006.7,2.952
72995,45916,104186,66844.4,46661,93883.9,12015.7,2.955
74242.1,52164,93273.7,58545.8,42556,90160.2,30814,2.956
64679.8,42345,100103,53578.5,37380,93935.8,12797.4,2.957
109843,72020,99954,62723.8,44688,91985.9,26002,2.958
69217.2,48172,94167.1,70422.1,49813,92650.1,30108.2,2.958
97727.8,64201,99759.9,111802,86372,84831.4,18316.7,2.958
69450.5,46716,97429.3,69732.8,47685,95837.4,20189.4,2.958
159859,100022,104742,117250,78030,98476.4,14128.4,2.958
107627,73661,95755.5,92906.4,64237,94785.2,26463.6,2.959
92650.3,65730,92376.9,72938.5,55525,86089.1,23345.5,2.961
63131,43472,95172.9,57501.8,40984,91949.1,18307.8,2.962
73845.4,46929,103124,69670.7,47261,96611.1,20923.6,2.962
68164.6,49321,90574.7,57966.2,44301,85751.4,28403.8,2.963
58381.9,37365,102398,105204,74005,93164.9,28200.3,2.963
122521,85696,93697.9,62675.5,43356,94738.9,25592.8,2.964
109371,76137,94142.5,73389.8,54036,89008.7,13249.4,2.965
78841.4,46110,112057,73033,46807,102256,16172.9,2.966
110450,75907,95359.6,113853,76651,97343.2,26524.3,2.966
83587.7,54005,101435,105976,74141,93676.5,22298.7,2.968
64312.6,41132,102470,70587.7,46609,99252,14779.8,2.97
77029.2,57636,87587.4,84944.5,66124,84189.2,22295.3,2.971
109047,77197,92574.8,75187.9,56361,87427.8,21423.8,2.976
81324,53068,100431,55101.3,38520,93746.6,15300.1,2.976
77610.2,50321,101076,58516.1,40677,94277.2,27491,2.977
66344.4,42820,101540,56641.4,39744,93399,19349,2.978
82188.7,59112,91120.6,71272.2,53480,87339.1,12617.3,2.978
69474.2,48573,93736.5,58193.2,41040,92927.7,26137.2,2.98
81077,60820,87363.8,44558.1,33584,86951,21595.6,2.982
110223,82260,87813.6,55937.6,43912,83483.5,29627.2,2.982
67236.5,47641,92492,72692.2,55556,85750.5,25011.8,2.982
108475,74200,95809,59791.3,43281,90535.8,16573.8,2.983
58855.7,37371,103213,68321,45398,98627.4,15542.2,2.983
98820.7,74408,87037.9,75425.3,59841,82603.4,27263.3,2.984
93401.3,65775,93061.9,64705.4,49858,85052.3,21883.3,2.985
81779.8,55762,96114.2,61681.9,43398,93146.7,26733.4,2.986
134905,91166,96978.4,108997,74787,95513.9,30400,2.987
69401.5,48201,94361.1,61547.3,43721,92256.9,25343.7,2.988
68127.8,40625,109903,56736.6,37725,98563.1,15534,2.988
73531.4,48968,98410.3,61895.1,43153,93999.4,27257.1,2.988
96206.4,68040,92665.8,91229.7,61057,97922.1,30224.8,2.989
106193,66181,105158,99182.7,64809,100295,27580,2.989
79625.5,49488,105447,55598.8,37604,96897.3,20675.2,2.99
82192.3,56487,95359.2,77290.4,61039,82984.7,11183.5,2.991
78793.2,53496,96526.7,72543.1,50700,93771,26098.6,2.994
58183.9,40742,93592.4,72493.5,53870,88192.5,11336,2.995
80399.5,57513,91615.2,53995.3,42564,83136.8,22209.7,2.996
86728.3,55093,103168,71952.5,50021,94270,25325.1,2.996
88925.8,54762,106421,85710.4,54663,102759,15220.7,2.999
72818.6,47548,100367,57913.1,41068,92417.2,11348.4,3
70972.6,45998,101119,65815.6,43907,98237.1,24775.8,3
45630.7,29993,99705.1,92066.7,60404,99888.8,12439.3,3.002
115107,65460,115241,121637,84376,94476.9,10702.6,3.002
77879.5,50998,100081,52271.6,39018,87797.3,28388,3.003
79769.5,51755,101010,73368.4,49110,97908.2,30264.8,3.003
73370.2,49365,97404.8,58249.8,40569,94097.9,28072.7,3.004
72367.9,43504,109018,84510.5,54244,102103,23812.6,3.006
83109.6,53011,102746,84415.3,55455,99760.9,29224.9,3.007
111357,79215,92128,88079.2,61215,94296.5,30231,3.007
79187,52680,98511.8,112952,75265,98351.1,20446.8,3.008
66694.3,41645,104956,78219.8,53849,95196,16811.2,3.008
63223.2,41979,98701.6,61935.1,43151,94064.5,28036.1,3.008
96821.3,56973,111373,108995,70128,101858,28800.6,3.009
98802.7,74534,86874.9,65254.7,54130,79004.8,28177.5,3.011
134631,98596,89488,94550.7,73904,83844.9,30829.9,3.012
101896,62715,106479,123524,82070,98638.4,23322,3.012
102106,78543,85197,52654.6,41810,82534.6,27885.7,3.012
95536.8,61985,101010,64057.5,41329,101577,24930.4,3.013
65064.2,44698,95396.9,63044.6,45143,91524.5,25267.1,3.014
78883.2,52620,98245.7,55047.5,38693,93236.3,25917.8,3.014
116852,75773,101066,103822,68560,99242.2,22432.6,3.015
80985.6,52387,101313,49084.5,32935,97671.3,14265.8,3.015
68421.6,44345,101118,51267.7,35316,95137.6,27922.9,3.017
56040.5,37629,97602.1,75241.7,52477,93965.8,24800,3.017
88122.2,66537,86796.5,96094.2,75524,83385.8,17036.8,3.018
65204.6,46597,91706.6,60867.7,46041,86640.7,24910.4,3.018
95212.8,65125,95813.7,82165.9,57957,92910.7,29714.2,3.019
168219,112488,98005.3,91378.8,64664,92611,27905,3.019
146151,97757,97979.4,78765.6,52224,98843.1,28040.9,3.019
78546.2,53223,96717.7,68975.2,53067,85182.1,20930.5,3.02
98935.9,74208,87374.2,50824.7,39264,84832.1,25699.7,3.021
95364,58339,107129,70149.5,49067,93694.8,29487.8,3.022
73406.2,48096,100024,61548,40284,100129,23928.5,3.022
100517,70547,93377.3,93902.1,68819,89422.5,26316.6,3.023
72655.2,48397,98384.8,56399.9,38797,95270.9,29355.4,3.024
79548.5,51272,101679,73482.2,53681,89710.2,15942.5,3.025
100310,63961,102780,85304,55460,100802,20396.4,3.026
79768.1,52079,100380,70179.2,48402,95022.2,30696,3.026
161618,113458,93354.2,77108.2,52142,96915.4,14255.4,3.026
100210,76990,85301.2,48318.6,38595,82047.1,21131.9,3.027
74281.7,51415,94683,74052.2,58943,82335.2,19271.7,3.028
69744.2,44795,102037,61512.8,40870,98637.2,19945.1,3.03
69788.9,51371,89032.4,56106.7,40374,91073.6,18250.5,3.03
62970.5,41437,99593,66662.3,49776,87768.8,20059.7,3.031
73886.4,44948,107729,52119.1,33728,101271,10768.1,3.031
107089,69085,101588,81153,53472,99462.2,26759.6,3.033
59780.9,37691,103945,66744.4,44918,97381,20268.1,3.034
88787.5,50192,115930,94503.1,60300,102709,15266.9,3.036
61223,40188,99838.6,58578.9,37864,101390,26199.3,3.039
94549.7,66112,93725.9,62778.3,46616,88258,19749.9,3.04
80683.9,50740,104212,45860.2,32452,92613.4,17494.3,3.041
80162.6,51570,101872,63159.1,44222,93600.4,26703.7,3.044
143258,101617,92391.9,100360,72989,90112.6,25995.8,3.045
86182.6,62591,90237.6,72124.3,57186,82655.5,29820.4,3.045
76237.9,56838,87904.7,159294,122686,85091.2,17840.6,3.045
69048,46773,96746.6,61109.9,43097,92927.5,22690.7,3.046
134340,85249,103275,106108,69065,100686,23039.8,3.048
77541.8,51912,97892.3,49896.7,34021,96117.9,29859.8,3.048
119219,74565,104783,72484.5,48125,98708.5,11273.9,3.05
70826.4,47406,97913.3,49822.1,33923,96251.6,12457.3,3.051
77397.8,56535,89720.4,79243,64635,80347.7,21825.4,3.052
85164.5,60316,92535,83581.1,56348,97209.7,21761.9,3.054
68266.8,47429,94329.1,63923,47997,87281.6,24973.9,3.055
80967.6,52353,101356,63780.8,43977,95048.3,23117.8,3.055
85551.1,59397,94393.3,85335.1,62281,89794.9,24821.4,3.055
165573,111808,97050,85118.4,60728,91857.5,26189.6,3.055
122070,86911,92047.6,126137,90162,91685,27882.2,3.061
102966,67425,100081,62642.3,44045,93207.6,28595.7,3.061
76562.6,52182,96155.9,70045.4,51098,89837,26803.1,3.063
102178,70488,94999.8,51120.7,36661,91384.5,20388.8,3.064
96575,62508,101253,87427.1,58348,98197.5,29133.2,3.066
100821,73299,90143.1,87850.8,67503,85290.9,26907.2,3.067
90536.4,66406,89350.3,69910.8,53646,85405.7,20214.9,3.067
61729.2,38769,104348,78152.9,53525,95690.3,29447.8,3.068
76638.2,47713,105266,54743.2,35977,99720.7,12747.1,3.068
82098,62236,86451.2,93830.3,67361,91288.2,12865,3.071
68077.4,40852,109212,55289.7,37084,97709.7,14417.5,3.071
106864,75408,92873.8,72594.2,52828,90057.1,30224.1,3.071
131632,81348,106046,85260.5,60224,92780.9,14304.4,3.072
89349.8,62640,93480.7,50600.5,36712,90328.8,28014,3.074
58655.5,37720,101910,59983.8,39845,98659.7,23462.1,3.075
115469,81025,93395.2,84461.5,58325,94903.9,27519.3,3.075
83908.1,54072,101698,72091.9,46661,101254,30522.8,3.078
78911.3,53620,96447.8,63073.6,43036,96049.6,28285.9,3.078
176910,109869,105525,110760,77600,93541,18305,3.078
54619.2,40028,89425.5,94812.2,73448,84598.8,24421.2,3.079
101017,69535,95207.9,82075.5,55026,97752,24622.7,3.079
84623,62013,89430.5,60044.5,46473,84674.4,14908.1,3.081
92390.4,62097,97507.1,61494.9,44377,90815.7,20808.3,3.081
88943,53892,108160,80343.6,54712,96238.4,19910.6,3.081
74808,51042,96050.7,54496.2,36506,97832.2,24844.1,3.082
104934,78805,87265.1,81897.5,65461,81991.3,24461.2,3.083
65049.8,43964,96968.1,102477,71729,93629,26926.6,3.083
79310.2,58665,88599.2,51215.9,42973,78106.9,12225.4,3.084
74858.4,55342,88647.3,61642.5,47863,84403.5,28677.8,3.084
78020.6,57508,88912.2,74682.1,55528,88142.4,21926.1,3.085
95237.3,68287,91400.6,84505,62671,88368.1,16043.2,3.085
116655,78672,97177,71893.2,50308,93654.9,18686.6,3.085
75630.2,57494,86209.1,55591.9,45114,80757,18031.1,3.086
73712.9,46523,103838,63475.9,40854,101825,23509,3.086
123001,85837,93910.6,76843.2,54592,92247.9,21742.6,3.086
136542,97865,91436,104743,76564,89655.9,30309.6,3.091
91987.9,66715,90362.3,58262.2,45910,83168.6,23593.2,3.092
68105.5,45977,97078.2,49706.9,37165,87652.1,11781.8,3.092
78071,48746,104962,60323.9,38935,101538,15363.5,3.093
110292,75029,96337.2,83208.5,57853,94258.7,28441.1,3.093
107559,72781,96851.7,83305.1,63680,85733.1,22805.2,3.094
72105.8,53009,89145.8,52705.6,39749,86898.2,28750.2,3.096
134937,86613,102101,103577,70233,96650.3,15724.4,3.096
125145,84120,97497.4,94214,70369,87743.3,18006.9,3.096
62763.8,43844,93816.5,66716.8,50472,86629.2,20107.3,3.097
147142,97072,99339.7,72712.9,50612,94153.8,16115,3.098
126823,92928,89439.9,87828.7,65356,88070.6,25808.1,3.099
91233.4,67609,88436,49401.2,38740,83571.5,28298.3,3.102
60223.7,38720,101932,90904,64284,92674.5,23121.2,3.102
139590,95536,95756.3,86226.5,56268,100429,24796.5,3.104
100655,67241,98102.3,88731.2,58233,99859,14024.9,3.104
70034.4,52121,88060,50430,38932,84891.2,28815.1,3.104
112343,79941,92099.3,87164.9,64009,89244.4,25347.8,3.104
82185.1,56251,95750.9,69469.2,47254,96346,29269.8,3.105
71437,51912,90185.2,55841,39445,92777.2,27793.2,3.107
88574.4,64976,89337.8,70778.8,53688,86398.5,29525.8,3.108
79268.4,46408,111940,71139,50700,91955.9,21795,3.108
76731.1,49396,101803,65109.1,43060,99094,30524.9,3.109
93559.7,64957,94393.6,76799.1,54400,92520.3,24079.6,3.11
66854.9,49712,88135.7,95201.4,76136,81947,20282.6,3.11
61645.7,45289,89205.1,87787.3,64740,88866.7,17457.7,3.111
94948.6,67915,91622.6,59475.9,45350,85949.6,27036.3,3.112
112824,81265,90986.7,66905.2,50393,87010,29815.6,3.118
93008.2,65785,92656.1,62423.6,45636,89644,20227.3,3.12
124854,85778,95390.6,73028.2,52766,90701.9,18656.2,3.121
104646,71415,96030.9,130304,96715,88296.9,14245.7,3.121
72318.2,49841,95091.4,84756.1,64893,85596,13873.1,3.122
81656.6,59733,89589.5,59985.8,46493,84555.4,28880.6,3.122
109908,77264,93224.9,87378.1,60184,95148.4,19655.3,3.122
71677.4,50618,92802,65414.8,49358,86855.7,11397.4,3.122
82223.3,59241,90960.4,53784.1,39689,88810.4,21888.2,3.122
99203.8,64853,100249,126578,83001,99943.4,25981.9,3.123
117446,82480,93319.2,79083,59456,87170,27762.2,3.123
138658,88759,102380,76612.8,53231,94322.8,27175.7,3.124
75099.6,52956,92939.9,66497.4,51720,84260.9,22704.4,3.131
87153.8,55813,102337,93829.6,59553,103256,23346.2,3.131
112195,77486,94892.5,46617.8,34707,88026.7,20908.4,3.132
68525.3,48553,92494.2,59179.2,39940,97104.9,14953,3.132
170452,114088,97913.4,119931,77192,101821,24816.5,3.132
100361,65645,100194,65774.9,46800,92107.4,24442.6,3.132
79318.8,54356,95633.2,62607.1,45912,89367.1,16475.1,3.134
69515.3,56320,80890.5,107499,89496,78718.9,20157,3.134
74623,54377,89936.7,47294.7,37364,82954.3,14641.1,3.134
87459.1,63030,90936.4,53657.2,40494,86839.4,20346,3.135
77990.4,51265,99701.1,54382.4,39101,91148.6,12351.7,3.135
106498,77832,89673.4,95449.8,70764,88398,25095.3,3.136
61556.4,42785,94289.1,61032.6,43033,92948,21765.4,3.138
67648.3,46537,95266.1,74199.1,51908,93679.5,24045.8,3.138
79800.5,50095,104398,55483.6,39202,92754.8,29508.5,3.138
93572.6,60296,101705,86438.4,58801,96338.9,16244.7,3.139
69631.9,47702,95664.7,53976.6,38534,91799.8,12673.9,3.14
93147.8,64433,94742.4,76855,56633,88937,19806.4,3.141
71663.8,49980,93968.7,75017.5,55377,88779.6,17802.7,3.143
66121.2,45965,94274.3,52431.7,37917,90623.3,21728.8,3.144
78724.1,54369,94893.4,59364.1,42725,91058.8,25191.9,3.144
129467,91630,92597.8,91765.2,64019,93939.7,19018.5,3.147
81105.8,53172,99965.3,57973.1,42096,90253.8,13748.2,3.147
80973.4,51153,103741,90859.2,57717,103168,15316.6,3.149
112555,80641,91471.9,95157.2,69417,89837.1,10283.1,3.149
86004,54021,104336,83036,55897,97354.9,11627.2,3.152
84198.2,64112,86068.4,59230.3,46708,83106,10717.8,3.152
88859.5,58916,98844.1,99844.4,71588,91403.6,18300.9,3.153
142008,94873,98096.1,89070,60500,96484.2,30487,3.154
72572.4,48314,98441.6,94586.6,63603,97461.2,19188.2,3.154
81061.2,55245,96161.2,70160.6,50112,91755.3,25872.2,3.156
63120.2,41979,98540.9,78288.1,59254,86588,21616.3,3.157
121483,78581,101316,98133.2,63209,101746,27714.5,3.157
79901.3,55021,95171.1,77384.9,55984,90588.3,22724.5,3.16
67427.3,44295,99761,57150.6,37451,100009,10562.5,3.16
67822.6,41528,107032,69711.4,47496,96189.3,15831.4,3.16
112220,80984,90813.6,75362.5,56133,87986.7,20867.7,3.163
155974,110160,92791.7,140134,95184,96485.1,13517.1,3.163
86243,62657,90205.8,77165.5,57945,87274.4,30335.2,3.164
77259.6,57696,87758,59701.6,45580,85840.3,29291.2,3.165
67833.4,49485,89835.9,50229.9,38528,85440.9,23994.1,3.165
68575.7,44361,101309,68319.7,47748,93771.4,15089.6,3.165
67826.9,43222,102844,61939.2,43310,93725.5,21931,3.165
105218,74424,92652.4,68324.5,52380,85485.2,21231.3,3.166
52871,34257,101146,80858.3,56633,93569.7,29645.8,3.167
80602.6,60684,87047.2,54291.3,41772,85177.5,29238.1,3.169
87307.2,66069,86602.9,93009.9,75993,80211.3,24037.5,3.172
77947.2,51264,99647.9,60598.6,41744,95136.7,14841.9,3.172
112426,80759,91233.7,71735.9,54587,86124.6,27568.9,3.172
96973.2,63172,100602,63710.5,40936,101997,25481,3.175
142737,90400,103478,81613.9,51964,102930,20965.7,3.176
76881.6,51252,98308.6,52255.8,36392,94104,25907.4,3.177
88637.8,66507,87343.6,68449.4,54294,82622.4,24022.3,3.178
92686.3,69012,88017.9,57058.2,45008,83082.2,27349.5,3.18
87552,64200,89374,83601.8,63304,86549.4,10753.7,3.181
60464.9,43046,92055.6,57493.6,41194,91467.1,14063.6,3.182
101966,73149,91354.2,77763,59200,86085.8,11665.1,3.184
76559,56469,88851.8,48758.9,37545,85110.1,16649,3.184
74257.2,54317,89594.8,51140.7,38352,87389.4,14525.9,3.184
75271.7,50733,97234.6,49532.3,36185,89709.9,18509.9,3.185
73897.9,44172,109639,50905.4,32684,102073,20379.8,3.185
99162.7,73602,88295.5,78979.5,61402,84296.9,17465.3,3.185
103584,75112,90377.7,78681.4,59857,86146.4,29470.6,3.185
76916.2,59605,84569.7,63386.2,54845,75742.1,12961.7,3.187
96228,75327,83720.3,64514.3,51618,81909.6,12381.4,3.187
96058.1,70676,89072.1,97873,78872,81324.3,30196.5,3.191
114570,79081,94946.5,55022,35924,100376,20933.9,3.194
67888.1,46134,96438.9,58768.7,43022,89523.1,26693.3,3.194
64401.1,42009,100469,58050.4,40628,93639.6,14748.8,3.194
87840.7,66756,86235.4,59723.6,47340,82679.5,11567.2,3.195
70515.4,43216,106935,75337,47848,103187,19064.7,3.195
133600,94701,92455,104804,73360,93626.5,27230.2,3.198
95325.1,69413,90000.8,58952.9,45881,84207.8,13105.9,3.198
113507,85005,87509.7,101030,76032,87083.5,24754.4,3.2
91290.2,60389,99071,86544.6,62981,90055.6,29471.3,3.2
89689.7,67345,87280.5,64338.4,52205,80767.7,28727.5,3.201
68904.7,50869,88772,50419,38977,84774.6,25966.1,3.202
119730,74073,105931,142200,102932,90537.6,22524.4,3.204
89390.9,65882,88921.4,62805.2,47063,87457.2,30618.8,3.205
70203.6,47285,97300.7,76335.4,55805,89646.4,28889.6,3.205
98284.3,76583,84106.9,74020.4,60575,80082.6,20869.1,3.207
107253,66432,105807,78515.1,52684,97668.5,17328.7,3.208
130445,86944,98326.1,118166,80908,95715.2,17482.5,3.209
121059,86605,91607.9,69275.3,53360,85083,29379.5,3.211
145178,92809,102516,94659,62436,99358.9,21419,3.211
174660,109393,104637,138031,90885,99532.4,14115.3,3.213
73139.8,48276,99289.2,44883.1,30900,95192.9,23021.8,3.214
63884.2,44124,94885.1,76999.2,54657,92325.2,21862.7,3.217
66767,47956,91242.9,55380.8,42720,84958.7,29080.1,3.218
164499,112958,95439.1,95852,70654,88908.8,15509.8,3.218
98047.4,72004,89240,66059.2,53456,80987.3,17941.4,3.219
91119.6,67503,88464.4,66135.1,50530,85775.4,15612.6,3.22
70431.8,41530,111144,66206.2,44419,97680.9,11122.1,3.221
80534.2,55451,95181.1,61197.5,46230,86754,27804.2,3.224
74365.9,52004,93716.7,83462.4,64628,84635,30153,3.224
60587.3,38945,101955,64290.8,42717,98634.2,17933.8,3.225
71444.2,50541,92640.9,61175.4,45801,87535,29703.1,3.226
70094.2,52142,88099.6,54870.9,41891,85842.2,23610.4,3.226
106022,69748,99619.6,65867.4,43356,99563.8,24653,3.229
68074.6,48069,92811,71054.1,53581,86907.7,23331,3.229
126179,82148,100663,83344.4,57260,95390.5,28039.5,3.229
63404.6,42409,97981.2,59929.3,44020,89221.4,19319.3,3.23
108724,77233,92257.3,92442.1,65705,92204.3,15068.2,3.23
79117.2,57233,90595,87387.1,64285,89087.7,15317.3,3.231
92683.4,66245,91691.5,54216.8,42397,83806.6,19927.9,3.234
62315.3,38510,106048,61775.7,44391,91201.6,23213,3.235
85125.6,60233,92620.2,115238,82052,92041.8,30805.1,3.236
106609,73289,95331.2,111645,81988,89242.3,24941.4,3.236
72133.9,46757,101105,56715.9,38717,96002.7,28216.9,3.237
114321,78606,95312.5,126492,83143,99705.2,24027.9,3.238
70442.6,45909,100558,58430.6,41073,93231.7,22151.8,3.239
134667,88141,100129,84163.4,55008,100272,19515.3,3.239
69652.1,48387,94337.7,74678,52463,93286.7,15738.9,3.241
100578,71659,91983.5,60291.5,46086,85736.8,11786.6,3.241
67790.2,45263,98152.9,56672.5,38642,96115.3,25090.5,3.244
91336.3,66649,89811.1,97083.7,74793,85067.8,14727.4,3.245
86371.2,55752,101529,51464.3,33953,99336.3,13772.4,3.246
134155,90861,96762.8,101231,68912,96271.3,24345.3,3.247
90032.4,68584,86031.2,67838,53708,82777.9,23472.4,3.247
88076.9,59918,96335.1,79314.8,54147,95997.5,28483.2,3.248
71172.7,44404,105044,52126.1,36332,94025.5,10766.8,3.248
67966.6,45284,98362.7,52916.8,37960,91358.1,18859.1,3.249
69076.1,43604,103820,63512.4,43688,95274.5,20769,3.25
76240.8,43989,113586,92363.4,59905,101045,23713.2,3.251
125869,88789,92905.1,77393.9,58485,86724.5,27212.9,3.252
79189.9,54448,95316.5,66125.5,44024,98437.2,23382,3.256
94935.6,70722,87974,64993.9,52186,81620.3,10600.5,3.257
112699,86809,85081.3,74479.3,61972,78762.6,30672.6,3.258
64940.4,42289,100639,56028.7,39309,93411.1,10743.3,3.258
69901.2,44804,102246,68968.3,44360,101891,11053.1,3.258
107756,79390,88951.9,66984.5,49961,87866.5,25748,3.26
67888.1,45471,97845.1,66055.1,45250,95668.2,19368.3,3.262
78775.2,58827,87759.2,53622,42312,83053.7,24824.1,3.263
91450.1,60407,99214.9,53610.2,37311,94165.3,27909.8,3.263
141099,97541,94801.9,69102.8,50945,88894.3,25997.1,3.265
57144.2,42852,87393.9,143410,119036,78955.4,16217.8,3.266
71879.8,49938,94331.2,63580.7,46914,88818.4,24936.6,3.269
94975.2,64412,96632.5,71359.8,51304,91155.4,23820.2,3.269
73553.8,48823,98732.6,50458.3,36319,91049.8,17276.2,3.269
135324,88434,100285,117038,77450,99034.7,10736.4,3.271
84639.6,55744,99507.4,105197,72632,94919.8,15710.6,3.271
