step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,1216122.0,737032.0,1892940.0,813241.0,1294638.0,388069.0,1412908.0,332054.0,2757020.0,576698.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,1088899.0,3910478.0,70654.0,423702.0,1776705.0,1355250.0,438512.0,1186394.0,182628.0,635850.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,806254.0,1798304.0,75166.0,263559.0,1362502.0,576514.0,414675.0,656144.0,173577.0,525522.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,1705043.0,1897864.0,134838.0,233287.0,1056409.0,561607.0,189064.0,476131.0,600461.0,511557.0
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,1264298.0,1739369.0,505377.0,2071958.0,60065.0,116964.0,1020884.0,1998388.0,553108.0,2337107.0
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1406877.0,1374608.0,191744.0,288473.0,1116582.0,845726.0,294606.0,427490.0,566541.0,659731.0
ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,832450.0,395929.0,2198409.0,198304.0,466768.0,167712.0,634524.0,108349.0,4210584.0,251488.0
ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,297483.0,554392.0,583461.0,41352.0,674273.0,13870.0,440278.0,9872.0,303562.0,351686.0
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,108426.0,349311.0,153491.0,691793.0,5840.0,26954.0,175765.0,33976.0,86733.0,256575.0
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,546603.0,1136890.0,147815.0,896007.0,137597.0,149583.0,436605.0,1478540.0,602907.0,1070242.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,1538828.0,1495729.0,1611901.0,1296452.0,1670108.0,554912.0,1974606.0,896803.0,1312730.0,553147.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,1398.0,3141.0,8916.0,451.0,6822.0,815.0,64962.0,12.0,845.0,386.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,1403547.0,625348.0,336559.0,1679789.0,125890.0,59412.0,1209636.0,638021.0,845489.0,1371034.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,35629.0,170253.0,26481.0,104191.0,10255.0,21107.0,74768.0,172043.0,62735.0,106280.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,2446899.0,499270.0,2538396.0,236383.0,1554364.0,438586.0,1157212.0,280337.0,2536196.0,844336.0
ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,1418955.0,1621542.0,2524077.0,820625.0,1876667.0,363166.0,1068546.0,131860.0,1107888.0,701801.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,932759.0,660881.0,356703.0,1902169.0,21956.0,10518.0,1127743.0,550530.0,261558.0,1368916.0
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,950651.0,728462.0,1924494.0,493641.0,914126.0,337729.0,866789.0,342732.0,2166876.0,544561.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,1690489.0,1170318.0,4676265.0,405816.0,1689473.0,462030.0,1085781.0,788347.0,4105503.0,619272.0
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,1595452.0,1207532.0,207404.0,153927.0,840431.0,653668.0,332597.0,311520.0,849844.0,776032.0
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1829395.0,1862467.0,224653.0,351430.0,1479341.0,1111516.0,493123.0,600513.0,748823.0,900628.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,883551.0,970816.0,52823.0,116573.0,492200.0,343434.0,118892.0,230034.0,847724.0,760963.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,1715326.0,2617871.0,2850487.0,1770479.0,2600229.0,653987.0,3539131.0,630159.0,2562335.0,1377280.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,2111327.0,3681765.0,3577390.0,2966992.0,3994040.0,828331.0,5327044.0,870652.0,3419398.0,2032476.0
ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,2523965.0,2268957.0,205132.0,203531.0,1819145.0,754723.0,180884.0,322292.0,535841.0,420479.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,1289305.0,804329.0,2767977.0,347855.0,1615213.0,273104.0,618289.0,484411.0,2763630.0,710097.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,21020.0,320867.0,10.0,8427.0,15075.0,9006.0,288.0,73916.0,460.0,6878.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,34794.0,82141.0,12717.0,172392.0,0.0,8906.0,200578.0,213899.0,20748.0,210003.0
ba1,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,1698025.0,2604648.0,2849552.0,2108078.0,2525895.0,557326.0,4044704.0,762971.0,2485492.0,1285738.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,76771.0,44891.0,26815.0,32456.0,3234.0,5894.0,54010.0,35618.0,140377.0,88539.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,509320.0,110286.0,763552.0,67496.0,235808.0,115498.0,279340.0,68117.0,1391861.0,87518.0
wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,475803.0,1262784.0,232807.0,985728.0,167287.0,121961.0,548674.0,1514641.0,569965.0,1010144.0
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,979841.0,515996.0,1400665.0,328597.0,780690.0,318332.0,932181.0,234070.0,2370471.0,362846.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,813708.0,2202519.0,6063.0,202309.0,1078101.0,877878.0,220858.0,565186.0,54393.0,522984.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,1875380.0,643403.0,2774536.0,405668.0,1261963.0,773464.0,2163251.0,359200.0,2330979.0,867406.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,2006295.0,1177024.0,552186.0,2913042.0,251374.0,104625.0,1917882.0,1159196.0,1402801.0,2284878.0
ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,1161611.0,1499858.0,2699676.0,976248.0,1715054.0,344901.0,1442198.0,180123.0,1331618.0,712132.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,58974.0,125897.0,18015.0,27819.0,314115.0,99548.0,60980.0,153980.0,43543.0,32866.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,36.0,1198.0,112.0,150.0,1431.0,0.0,2464.0,0.0,18.0,0.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1810843.0,1005080.0,228795.0,175086.0,1673352.0,419996.0,191928.0,441455.0,593304.0,504567.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,1753205.0,2270732.0,1100481.0,2615727.0,27479.0,136154.0,1592364.0,2269144.0,592371.0,2417504.0
ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,701015.0,107386.0,946392.0,53551.0,260150.0,207882.0,385802.0,96009.0,1599258.0,156555.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,967156.0,790860.0,286778.0,1488699.0,156393.0,68289.0,874189.0,679579.0,629059.0,1151318.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,1456676.0,1258289.0,603297.0,1104186.0,17516.0,42614.0,1275524.0,1998913.0,443168.0,978353.0
ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,55293.0,1025943.0,583948.0,1092227.0,691.0,1506.0,195477.0,4458.0,290611.0,43909.0
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,121194.0,316643.0,62135.0,238097.0,35300.0,42626.0,137120.0,357745.0,127470.0,196036.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,785536.0,863965.0,105193.0,381045.0,898545.0,465948.0,554000.0,822766.0,344743.0,260217.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1193602.0,3031880.0,95659.0,343204.0,1332015.0,1289237.0,364890.0,793965.0,206582.0,459420.0
ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,775928.0,58991.0,1051899.0,33278.0,199056.0,169744.0,353336.0,58473.0,1641676.0,130259.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,1185600.0,941530.0,398317.0,1280622.0,37344.0,51265.0,1074193.0,757523.0,521326.0,1764043.0
wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,138617.0,449646.0,109160.0,337964.0,59515.0,77535.0,190222.0,536862.0,176079.0,322546.0
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,112131.0,1675685.0,24178.0,319710.0,3332.0,5504.0,565310.0,434914.0,79560.0,486887.0
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,1032982.0,658804.0,1711163.0,674400.0,968748.0,367853.0,774867.0,254988.0,2162398.0,539861.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba1,1337599.0,480424.0,246663.0,60408.0,963549.0,719607.0,716184.0,430234.0,1901564.0,553810.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,1497776.0,1287661.0,1445721.0,1857091.0,133687.0,361874.0,1501955.0,1933879.0,878583.0,3447631.0
wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1454867.0,3136797.0,167975.0,421579.0,1578727.0,1387744.0,443456.0,1109954.0,292527.0,573545.0
ba4,ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1779635.0,1773760.0,238601.0,343750.0,1413175.0,1087152.0,438497.0,532236.0,776108.0,698660.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1611670.0,1529885.0,223993.0,301057.0,1197132.0,978681.0,419839.0,525528.0,691160.0,750224.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,185013.0,227930.0,10090.0,6341.0,19043.0,5798.0,194.0,29420.0,45243.0,7497.0
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1399899.0,2918907.0,132421.0,386900.0,1368748.0,1136774.0,373881.0,1057855.0,271737.0,569199.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1247754.0,3724450.0,78214.0,412345.0,1601966.0,1446808.0,429255.0,1058760.0,212836.0,586196.0
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,961656.0,991935.0,399433.0,1872198.0,34218.0,26795.0,1482210.0,659265.0,452533.0,1767231.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,271123.0,378748.0,61344.0,909814.0,0.0,320.0,1051973.0,135380.0,216947.0,543236.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,954803.0,878920.0,393275.0,1202699.0,75572.0,154917.0,838331.0,1445553.0,548404.0,1208451.0
ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,487765.0,12685.0,877606.0,2742.0,53155.0,79130.0,121804.0,66725.0,2039442.0,74222.0
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,1191912.0,1263323.0,1908279.0,970266.0,1385679.0,405838.0,1045102.0,399118.0,776450.0,382531.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,409256.0,630126.0,39338.0,185356.0,612219.0,278754.0,300341.0,544555.0,230103.0,121952.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,1382237.0,528351.0,2167450.0,393242.0,1448332.0,278571.0,598487.0,295163.0,2757503.0,512950.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,1388666.0,3490569.0,138261.0,410202.0,2598153.0,1194419.0,554351.0,1419853.0,316756.0,748028.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,644276.0,2307936.0,2905.0,160064.0,785496.0,419686.0,120733.0,509699.0,18119.0,338825.0
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,1419748.0,1233755.0,835994.0,1207522.0,134272.0,180580.0,1361430.0,2065116.0,662129.0,3789817.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,180157.0,394038.0,43526.0,495429.0,0.0,216.0,842100.0,318921.0,178579.0,515199.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,703764.0,757946.0,184670.0,1251669.0,153285.0,147174.0,576176.0,604657.0,701401.0,1276068.0
ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,1786801.0,3272969.0,3253404.0,2412300.0,3758378.0,693708.0,4329981.0,699173.0,2826994.0,1622789.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,1275002.0,1753308.0,155538.0,503144.0,1716009.0,861747.0,687350.0,894081.0,201125.0,759179.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,55433.0,129948.0,28191.0,279993.0,7038.0,8796.0,40423.0,12340.0,47506.0,119268.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,1000081.0,591639.0,1554684.0,312314.0,704229.0,294386.0,926775.0,247683.0,2514508.0,388374.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,448594.0,108301.0,412736.0,31457.0,200234.0,62295.0,131797.0,126797.0,479410.0,35326.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,225098.0,528407.0,104844.0,448275.0,71166.0,106556.0,265456.0,656804.0,269563.0,448443.0
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,447542.0,972720.0,132930.0,797625.0,90252.0,123866.0,469213.0,881539.0,570149.0,932785.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,154173.0,467485.0,86465.0,629321.0,1674.0,35420.0,834875.0,399992.0,197341.0,643538.0
ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,1812716.0,2185767.0,2403330.0,1400984.0,2555129.0,632325.0,2744610.0,637058.0,1772895.0,1371586.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,757239.0,379223.0,589737.0,1123488.0,52929.0,13468.0,1392296.0,537139.0,418526.0,2330295.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,0.0,81.0,0.0,6.0,0.0,0.0,1998.0,0.0,0.0,0.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,1953449.0,2958597.0,2803227.0,2205056.0,3569504.0,681399.0,4520645.0,753506.0,3028398.0,1543626.0
ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,2232877.0,2485196.0,497817.0,2265885.0,190847.0,205319.0,2720907.0,2002484.0,1234613.0,2453109.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,1692435.0,1156570.0,587869.0,1091919.0,13762.0,18547.0,1283743.0,1954470.0,419153.0,992575.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,190979.0,276422.0,13665.0,9680.0,32025.0,8526.0,11450.0,77220.0,158405.0,20664.0
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,1097602.0,3530797.0,330757.0,827431.0,1527118.0,1188252.0,978906.0,1679072.0,346358.0,1213016.0
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,1606246.0,1722158.0,190249.0,193621.0,1376560.0,844654.0,306041.0,508821.0,748909.0,765493.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,810655.0,374106.0,1505399.0,207051.0,675988.0,259154.0,679404.0,190875.0,2297407.0,221124.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,1380324.0,1427878.0,715691.0,2839754.0,55861.0,202692.0,1314690.0,1755525.0,720829.0,2370200.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,554590.0,976861.0,271118.0,1510735.0,200894.0,100977.0,701480.0,519398.0,661097.0,1282409.0
wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1366582.0,3027154.0,154420.0,470165.0,1582846.0,1676071.0,531351.0,1165956.0,372279.0,631483.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,1408387.0,1717069.0,176761.0,227732.0,1411327.0,802366.0,310736.0,489696.0,835862.0,709993.0
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,1799593.0,2052746.0,200318.0,253235.0,1516952.0,858493.0,430183.0,598568.0,805281.0,949470.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,1088907.0,319165.0,889806.0,279416.0,542708.0,275371.0,511228.0,204784.0,2556880.0,383282.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,180212.0,508365.0,89159.0,734446.0,10959.0,51129.0,735617.0,397311.0,230672.0,704097.0
ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,2158357.0,2089628.0,2097374.0,1739887.0,2336174.0,774466.0,2689217.0,1488348.0,1546219.0,776967.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,849286.0,706395.0,323997.0,1245149.0,68073.0,151849.0,809438.0,1228731.0,529327.0,1202222.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,375362.0,636820.0,169910.0,854470.0,83368.0,148133.0,590257.0,609430.0,485939.0,805017.0
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,101823.0,364429.0,317922.0,119692.0,496535.0,134324.0,296845.0,583219.0,205628.0,91639.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,3995.0,23216.0,0.0,6.0,24595.0,5442.0,5078.0,31135.0,0.0,2570.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,1938426.0,1940728.0,254504.0,331960.0,1901219.0,1138473.0,505891.0,617428.0,889042.0,1215695.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,1143252.0,1419668.0,1185631.0,1547106.0,55097.0,229719.0,1434656.0,1415403.0,705897.0,2608912.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,ba4,1186309.0,502285.0,293017.0,1690674.0,34444.0,24845.0,1103424.0,571069.0,464345.0,1196086.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,221066.0,528868.0,118237.0,575286.0,67153.0,126369.0,331352.0,585565.0,323945.0,456474.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,106755.0,361470.0,78650.0,346924.0,39476.0,35933.0,124070.0,52528.0,149638.0,371113.0
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,982588.0,530257.0,234686.0,36266.0,455228.0,335682.0,360347.0,191498.0,886537.0,285695.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,1148358.0,675522.0,1714451.0,702434.0,1053031.0,393298.0,1038664.0,273665.0,2427808.0,560181.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,36.0,54.0,12162.0,4.0,0.0,0.0,1246.0,0.0,144.0,0.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,183092.0,362961.0,34418.0,9907.0,119209.0,90351.0,92754.0,95397.0,857928.0,178243.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,83097.0,330157.0,52842.0,279665.0,22852.0,28149.0,127134.0,48369.0,107361.0,330182.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,1979390.0,2219479.0,2677382.0,2013760.0,2181496.0,543415.0,3158274.0,760071.0,2347092.0,1131427.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,1475385.0,1160171.0,426155.0,1241897.0,131980.0,100896.0,1402924.0,922747.0,862943.0,1800011.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,989547.0,713845.0,1835748.0,478258.0,961536.0,328204.0,1081238.0,309885.0,2371217.0,528885.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba4,35676.0,175947.0,17343.0,241538.0,649.0,14006.0,253711.0,194994.0,42930.0,233231.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,474779.0,813138.0,49387.0,213943.0,719044.0,325051.0,326798.0,662252.0,280488.0,146235.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,1191487.0,1060957.0,244590.0,1264509.0,27486.0,23057.0,1048542.0,571717.0,721510.0,1451678.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,1626131.0,3546655.0,147490.0,673641.0,2144515.0,1555822.0,709957.0,1294680.0,216927.0,1005214.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,1646114.0,2050516.0,2165800.0,1681073.0,2488574.0,712815.0,3665882.0,829892.0,2329070.0,1416947.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,580591.0,2660842.0,8418.0,152905.0,901595.0,863594.0,207723.0,568517.0,21353.0,320476.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,969804.0,2404728.0,9288.0,189415.0,1352472.0,884375.0,213078.0,956678.0,117963.0,395097.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,1628039.0,1141298.0,410135.0,1056645.0,68.0,212.0,1390767.0,1681892.0,417943.0,917942.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,1249840.0,437256.0,189617.0,156145.0,782992.0,418987.0,364065.0,378012.0,1592658.0,298036.0
ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,657130.0,34394.0,1020583.0,19791.0,62739.0,89417.0,198788.0,47976.0,2417944.0,86848.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,42650.0,2143.0,136184.0,234.0,337.0,946.0,35329.0,4458.0,859764.0,1364.0
