"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
120081,77040,102150,68665,50228,89592.1,6239,6599.25,0.77
103519,66700,101712,62554.6,44819,91469.6,14410.6,5011.5,0.772
99927.3,63855,102558,66014.4,51004,84823.1,18096.8,14689.5,0.773
97411.3,58812,108548,62258.8,44172,92370.5,15612.1,5974.5,0.774
116481,74021,103129,80522.2,57329,92049.5,23834,9858,0.776
64562.5,42231,100191,40081.9,31139,84357.5,12050.3,6411,0.776
78490.1,49285,104371,43525.4,32941,86593.7,9300.36,8637,0.777
99999.2,65211,100498,73521.6,56950,84606,9073.24,7878.75,0.778
85839.6,58235,96601.4,49111.6,37926,84864.8,9894,24126.8,0.782
89382.9,64349,91031.7,46469.2,38809,78471.6,11543.7,10944,0.787
111490,75226,97129,56718.8,44458,83609.8,12040.8,4696.5,0.793
100410,63907,102969,41599,31291,87125.1,14898.1,10656,0.797
101876,67182,99379.9,41879.2,33267,82502,12830.2,3876,0.797
63275.3,42041,98637.3,46476.6,37389,81465,17401.2,12022.5,0.798
100388,65890,99848.6,65689.4,51638,83369.2,13409.6,9452.25,0.799
82778.1,58402,92889.7,42982.1,32718,86095.6,11571.6,8198.25,0.806
94070.1,56756,108623,70450,52516,87916.3,28511.7,15973.5,0.808
71391.8,44877,104257,44878,34701,84756.1,13676.2,10765.5,0.811
84352.9,51670,106990,61514.2,46310,87052.3,13143,8004.75,0.823
103877,62621,108713,62504.9,45801,89437.4,14907,10198.5,0.823
84367.7,50546,109388,56880.6,41762,89261.3,14564.2,1098.75,0.823
117874,68990,111972,75478,53699,92115.8,21546.5,10589.2,0.825
95395.7,62788,99570.8,50916.4,40624,82140,15104.2,7287,0.826
86231.5,57954,97512.9,53532.3,42774,82019.3,9128.32,3827.25,0.826
119052,72467,107665,62861.9,45515,90513.4,16558.7,5658,0.829
67483.9,48746,90728,42712.2,34455,81241.7,16791.2,20670.8,0.83
88965,56295,103569,51942.5,41839,81362,8974.64,3399.75,0.83
99285.6,59270,109782,63526.3,45114,92283.1,18646.3,4517.25,0.831
87618.4,59008,97311.5,59935.2,47732,82291,9148.72,951.75,0.831
76106.9,50784,98214.8,50451.2,41380,79902.7,14647.2,7449.75,0.836
75144,49260,99972.3,31358.9,24652,83365.9,18160.8,11118,0.837
99162.8,63411,102486,47218.5,35903,86190.9,12701,5061.75,0.84
118412,77576,100034,59890.3,44664,87877.8,24656.1,13781.2,0.841
87524.2,58240,98488.7,37174.9,28596,85197.1,7871.68,8823.75,0.842
67538.5,41370,106991,46504.5,35251,86457.7,7542.56,1484.25,0.843
95051,62542,99601.2,46658.9,35587,85925.7,18653.1,8206.5,0.844
82320.5,51700,104351,42653,32308,86520.6,7273.28,6180,0.847
134813,84694,104318,65486,48558,88382.8,16272.4,6640.5,0.848
91060.6,60931,97942.8,76413.6,59519,84138.6,10348.2,5406,0.849
88002.8,60230,95755.5,48152.8,37906,83251.9,9175.24,7918.5,0.85
108453,73034,97318.6,81639.4,60442,88519.9,14360.9,12937.5,0.852
75786.3,52655,94325.9,43239.2,34319,82570.1,11141.8,7756.5,0.852
54211.6,34491,103007,45699.4,35039,85474.9,11158.8,4875,0.853
95411.2,64333,97195.3,46703.8,36589,83652.9,12802.4,7821.75,0.854
103162,65385,103401,46925.4,36345,84614.3,16856.5,6816.75,0.854
90456.8,54966,107852,57468.2,43662,86258.8,13740.8,15263.2,0.856
75129.7,49830,98810,40226.8,30138,87474.3,8717.6,6500.25,0.857
124043,81374,99900.6,76634,58190,86308.4,23921.7,18533.2,0.862
91309.3,58839,101702,73367.2,53791,89386.6,20833.2,14061,0.863
100580,62229,105925,58861.5,43201,89293,18559.2,5520.75,0.866
63289,47194,87886.3,42497.3,33379,83438.8,7008.08,8273.25,0.868
74240,46854,103842,58471.2,43450,88192.5,15140.2,6394.5,0.869
93824.6,58761,104642,57335.6,42057,89344.1,9643.76,10495.5,0.869
81605.6,52528,101814,60860,47056,84761.1,23434.8,14973,0.87
89686.7,53983,108881,62228.2,45602,89430,17688.2,18309.8,0.87
64206.6,42823,98261.3,37811.4,30623,80919.8,614.04,1680,0.871
89589.4,59741,98279.7,62090.8,48621,83691.9,12272.6,7845.75,0.875
102007,65549,101987,87658.1,70397,81605.2,18989,7571.25,0.876
69914.3,52346,87531.1,47709.5,36478,85714.4,15047.7,14474.2,0.876
110165,70498,102411,66304.1,52414,82903.5,9987.16,9436.5,0.876
88382.2,60219,96185.9,49144.3,39318,81914.6,8592.48,9620.25,0.877
119008,71051,109771,72852.5,54614,87421.9,17841.2,8531.25,0.878
62983.9,42119,98001.3,43960,34587,83296,13320.5,17368.5,0.879
118553,80191,96887,55083.4,42994,83963.9,27646.8,41123.2,0.88
71456.2,51221,91426.5,40009.2,32737,80094.1,7133.88,5236.5,0.882
66439.2,46215,94215.3,53894.1,43007,82126.2,12892.8,4809.75,0.885
64888.6,45516,93429.5,44083,35864,80555,7953.96,3174,0.886
114763,66974,112299,84184,61863,89182.3,26513.9,13641,0.889
82936.2,53351,101878,51410.7,39595,85092.9,8340.88,3384,0.896
84647.4,58174,95359.6,58312,46362,82428.2,9869.52,3573.75,0.903
84997.7,54119,102929,41145.4,31839,84692,9563.52,6434.25,0.905
69192,47581,95302.1,48403.8,38441,82521,12482.1,18003.8,0.909
106972,67943,103183,61172.8,45151,88791.4,9336.4,15600.8,0.909
67460.3,47749,92590,33488.6,26833,81791.5,8466,1238.25,0.913
125461,77058,106702,79487.9,57806,90117.3,17350.9,8227.5,0.92
94777.5,62738,99004.5,70490.2,52926,87285,26747.8,11718.8,0.922
55400.1,37003,98119.1,47521.1,37679,82654.6,10220.4,12081,0.926
89468.5,57196,102514,59187.9,44245,87669.5,14509.8,4999.5,0.932
83440.8,50879,107478,71189.2,51938,89827.4,20011,19822.5,0.937
76682.8,52299,96091.5,49611.4,38639,84146.5,12667.7,12315.8,0.939
98883.8,59280,109319,59691.8,42996,90984.3,29121,25101.8,0.941
79875.8,54574,95920.1,40897.2,33738,79442.8,10348.2,4950.75,0.949
72894.6,51899,92048.5,35179.8,28527,80819.7,8683.6,8454,0.956
102089,65263,102516,55826.6,42172,86755.5,15759.7,1854.75,0.958
104451,70356,97295.6,62411.1,48848,83732.7,15325.8,13100.2,0.962
77165.2,49730,101691,42807.4,33274,84312.8,5746,972,0.963
96778.9,59019,107465,58011.5,46598,81588.1,15461.2,5833.5,0.964
85676.6,53474,105002,65057.6,49322,86444.5,16656.6,11267.2,0.965
85196.1,56791,98315,43172.5,34383,82289.3,8503.4,2284.5,0.966
104958,70785,97174.9,68257.7,53505,83606,12244.1,7420.5,0.966
90219.3,61659,95892.1,41552.8,33526,81226.6,13821.7,8706,0.967
106680,65988,105949,83592.4,59284,92407.9,25337.5,15894,0.969
80784.8,50146,105578,43932.8,32986,87284.8,15673.3,4106.25,0.972
63723,43316,96411.2,44856.9,34712,84689.5,14938.9,17223.8,0.973
113308,77571,95728.5,68624.2,52467,85717.9,22090.5,26722.5,0.974
91143.7,58913,101390,44023.2,33877,85164.1,12354.9,8699.25,0.975
69915.5,45676,100315,53943,38652,91462.6,20752.9,9177.75,0.977
84707.5,50462,110011,53854.6,38199,92395.5,17682,30904.5,0.977
107288,72434,97070.7,68240.7,53230,84017,16798.7,8342.25,0.977
94153.2,56611,108997,57549.8,42411,88929.3,11134.3,4460.25,0.977
98553.3,59540,108478,58863.5,44048,87579,16899.4,13638.8,0.978
97436.7,63081,101229,53336.5,42349,82539.4,19814.5,18637.5,0.978
101658,68855,96757.5,57657.9,45067,83845.5,11199.6,3313.5,0.979
74139,51335,94648.3,34354.3,28287,79592.8,8404.8,6642,0.98
84248.1,55796,98954.8,61104.8,47000,85203.5,10360.5,894,0.983
63871.2,44348,94386.7,56528.4,42540,87086.2,10569.9,3200.25,0.984
136956,89650,100118,65111.4,48518,87949.6,20419.7,16560.8,0.984
91198.3,56922,104999,46721.4,34435,88919.3,14804.3,8308.5,0.985
86822.9,54787,103857,46922.7,35643,86275.8,15661.1,8826.75,0.998
