"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
55320.1,38311,94632.3,44205.4,34535,83887.3,1060.12,454.5,2.486
81322.3,51515,103456,47887,36299,86457.5,21928,51393,2.495
115295,78254,96556.7,80913.9,61034,86882.3,31339.8,71622.8,2.497
79766.1,52520,99534.5,54763.1,43729,82072.7,17760.9,30256.5,2.501
68077.2,47407,94110.8,59447,45538,85553.1,12159.8,24566.2,2.511
58813.2,40552,95047.9,51097.2,40312,83069.8,10465.9,21785.2,2.52
95494.3,62831,99605.5,74369.6,56610,86095.8,12918.6,33384.8,2.539
77716.4,51603,98700.1,73859.6,55963,86493.9,10092.6,18218.2,2.54
71329.1,46375,100801,54496.6,40295,88633.5,24441.9,64740.8,2.544
86320.7,58438,96805.4,56098.6,44550,82524.8,14583.3,23160,2.57
59115.8,40769,95028.4,51537.9,37637,89741.1,13715.6,17647.5,2.59
77830.5,43751,116585,64640.1,48835,86746.3,491.64,834.75,2.591
78634,55190,93374.8,54443.5,43254,82489.7,18567.4,27893.2,2.592
63670.9,46124,90467.8,55818.5,42488,86097.7,29833.6,88653.8,2.617
96039.2,63891,98512,78134.7,57059,89742.8,35940,78174.8,2.631
71403.5,50471,92716.6,63080.2,47647,86763.6,14831.5,22628.2,2.631
97660.5,61270,104460,76690.4,56290,89287.3,16215.3,21170.2,2.651
70152.4,47248,97305.9,56480.1,44448,83276.7,14261,39240,2.654
88735,56410,103091,65105.9,47818,89229.6,19623.4,59549.2,2.657
75786.9,55374,89695,46517.4,37187,81979.4,14473.8,36280.5,2.658
89322.2,60062,97462.9,66359.2,48999,88755.2,25114.4,62419.5,2.662
72197.1,46673,101376,61997.6,47333,85840.3,24344,77154.8,2.671
63569.2,43918,94860.2,51612,37491,90220.2,26054.2,59747.2,2.685
97463.4,66374,96232.9,89090.2,65210,89535.6,33023.5,98236.5,2.688
77710.2,54757,93007.5,56319.6,41254,89469.2,23874.1,75222,2.688
108145,70375,100709,55643,42831,85139.8,11340.4,7451.25,2.689
64021.8,45816,91577.9,58941,44316,87164,15791.6,48694.5,2.697
60849.3,42314,94243.5,42846.8,34042,82486.6,11961.2,21480,2.714
90931.1,59850,99569.9,59158,44942,86266.2,8205.56,12903,2.72
110290,67404,107233,79558,57637,90461.2,19051.6,20019,2.724
114793,71454,105286,76986.2,55015,91708.9,9055.56,2898,2.727
74463.9,44576,109477,74111.8,52816,91960.6,33777,95871,2.733
75972.9,50167,99247.8,38269,29719,84390.5,1751.68,2848.5,2.735
70439.4,43819,105350,55099.7,40950,88181.1,5706.56,27484.5,2.738
61181.6,36807,108936,50985,38047,87821.8,23702.8,27882.8,2.742
80265.8,53146,98978.3,60009.3,44947,87498,18234.2,57535.5,2.743
95830.3,60483,103836,79882.3,57019,91814.4,14868.9,14698.5,2.747
133280,90758,96241.1,83796.4,64706,84871.3,43437.7,62952,2.76
74122.2,48899,99341,49891.6,37987,86074.1,21194.9,35184,2.84
68878.3,48993,92135.8,62466.8,48117,85080.7,30671.4,58102.5,2.85
78159.7,43970,116495,64641.5,45766,92565.3,15816.1,19292.2,2.864
69310.4,42074,107960,62915,45502,90615.7,31099.8,73542,2.891
65723.1,46441,92746.3,59921.6,45641,86041.5,11172.4,18228.8,2.892
67233.4,47200,93351.9,52630,40064,86091.2,12571.2,24447,2.892
80892.6,56266,94220,61894.3,46499,87234.2,22974.5,50064.8,2.909
82345.9,59889,90110.4,60594.8,44853,88536.8,32623.7,70545.8,2.92
92120.8,60316,100093,73009.6,53160,90006.7,19133.2,30434.2,2.922
86219.1,55400,101994,68396.4,50488,88782.1,23674.2,53384.2,2.924
91296.9,58100,102982,67067.7,47988,91592.7,21662.1,66834.8,2.949
102283,67630,99115.7,83236.1,63710,85621.7,21813,54954.8,2.953
86387.7,57416,98605,78408.1,61052,84166.8,26326.9,72837,2.959
100283,62635,104927,86110.4,63446,88947,16275.1,12462.8,2.999
96016.3,58137,108236,80362.4,57689,91293.5,25698.6,66608.2,3.004
89960.8,57539,102464,87349.4,62367,91787.8,22448.8,57765,3.004
135273,79917,110931,74666.7,53613,91271.9,22044.2,33898.5,3.008
92135.7,61266,98557.2,58671.1,45774,84001.1,24004,29943,3.036
99521.2,63521,102678,74296.1,53749,90589,18472.9,58074,3.039
75169.4,48767,101017,63155,49666,83335.2,16546.4,7891.5,3.049
114513,71739,104612,76597.2,57686,87020.7,25175,74384.2,3.055
65545.8,44601,96311.9,43945.7,34377,83777.6,3387.08,9779.25,3.071
77812.5,50023,101943,53030.5,39071,88951,17310.1,25317,3.074
54620.1,38947,91909.1,44909.9,33355,88239.1,3748.84,3934.5,3.086
65955.6,42482,101748,60399.6,45870,86295,17988,44619.8,3.094
100728,55847,118203,88300,63151,91634.8,19877.8,42043.5,3.096
101723,65584,101648,65793.4,50300,85722.4,14129,47455.5,3.107
91294.4,57381,104269,74369.6,54805,88931.4,22976.5,65106,3.12
82662.1,52174,103832,61047.7,45207,88500,21746.4,61626,3.12
68593.1,46032,97656.3,63486.2,47296,87970,26492.8,78520.5,3.142
128683,80868,104286,79592,58656,88927.6,32742.7,55299.8,3.164
87108.8,59633,95731.5,74857.1,54153,90592.1,44389.7,72128.2,3.203
83927.5,52569,104630,70749.2,51917,89308.4,21049.4,38079.8,3.22
94085.6,65510,94123,56940.5,42906,86972.7,28260.1,35170.5,3.227
66128,48522,89315.4,57260.1,42327,88657.3,40334.2,87506.2,3.229
61548.6,39531,102038,54062.7,39750,89133.4,38898.7,97885.5,3.241
78479.6,53106,96848.6,43383.3,33770,84192.2,11059.5,26398.5,3.25
94748.4,56905,109119,88643.4,63689,91214.1,40056.8,64890,3.255
73873.6,49538,97730.7,56559,42518,87178.4,25939.3,95823.8,3.258
104098,66865,102029,64351.1,47137,89469.3,4694.04,11423.2,3.282
91670.1,62323,96396.1,73102,54879,87297.8,34170,67590.8,3.287
100476,68648,95921.1,60079.4,47000,83773.6,20039.6,38268.8,3.291
74072.6,51288,94650.3,68952,52568,85961.8,26332.3,55212,3.294
109663,69696,103118,81614.3,59796,89448.7,22302.6,43972.5,3.297
74842.7,51635,94991.6,60322.8,45059,87736.4,35207.7,64709.2,3.309
110989,68270,106544,72752.5,55411,86046.3,4154.12,6211.5,3.334
136694,76295,117418,87409.9,62411,91786.7,21095,22056.8,3.334
92815.9,61093,99565.9,64451.1,50237,84078.8,20777.4,25705.5,3.356
82781.8,55519,97717.7,64241.6,50034,84145.6,17952,48871.5,3.362
89815.1,58710,100258,84753.8,61534,90266,18266.2,34413,3.371
73998.9,47683,101705,64718.3,47099,90052.4,40241.7,72519,3.373
76205.4,44635,111890,70173.3,52710,87248.6,24434.4,26890.5,3.377
67780.9,48662,91284.5,47684.3,36718,85109.2,15406.8,35160,3.382
85652.4,60998,92024.6,80084.3,58574,89603,33223.4,115361,3.382
97095.1,61066,104202,75810.5,56307,88236.2,14196.4,20756.2,3.386
109805,78769,91358.1,44627.7,34629,84458.8,2583.32,11679.8,3.388
89828.7,59709,98595.1,74742.9,56777,86273.5,14499.6,35646.8,3.39
120998,76709,103374,80918,59809,88666.2,21700.2,21807.8,3.404
132315,79428,109173,90123.8,66336,89036.9,38447.2,53622.8,3.424
107421,64855,108549,89733.5,65527,89745.8,24824.8,80199,3.427
79474.1,50699,102732,69846.2,51734,88480.3,12624.2,16574.2,3.441
