"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
107537,70539,99909.5,80972.4,57270,92659.4,33141.2,81195,0.585
119321,79298,98613,56393.8,42270,87433.7,25773.4,69540,0.587
135469,89112,99628.8,72131.7,51468,91847.8,33525.4,64379.2,0.59
96011.3,67266,93542.1,46002.7,37822,79711.1,18423.2,30067.5,0.591
68894.4,44977,100386,34938.4,27105,84476,13816.2,26868.8,0.595
88384.7,58675,98719.8,41912.5,32279,85094.8,18676.9,15147,0.595
81273.3,55227,96444.3,63410.7,50438,82391.9,16313.2,72225,0.595
102131,66307,100943,55479.8,42671,85208.4,11288.7,30588,0.596
91115.2,56010,106612,48339.8,35651,88861.5,14734.9,34618.5,0.598
114220,73927,101256,55267.7,41171,87975.1,3317.72,6388.5,0.599
127068,82651,100756,64719,46950,90339.2,44852.1,97599.8,0.6
118147,68578,112906,67172.4,47858,91984.9,7320.2,5971.5,0.6
89611.7,51488,114061,65769.6,46912,91880,27459.1,123442,0.601
123522,77447,104525,79133.6,56447,91875.6,39810.6,142612,0.601
98922.9,61954,104642,60675.7,44558,89242,16035.8,37086.8,0.604
103355,69936,96852.1,66891.6,51838,84567.5,6392,22803.8,0.604
85538.3,50692,110586,51656.9,37412,90489.3,14542.5,36630,0.606
80893.9,56015,94643.6,29874.4,23938,81788.4,1273.64,2795.25,0.606
123529,77290,104743,58471.8,42538,90084.4,13638.8,36463.5,0.607
82256.6,51490,104695,50941.5,38350,87053.5,14558.8,37224,0.607
93324.9,61690,99143.1,56707.9,44711,83120.7,18546.3,14597.2,0.608
128950,83327,101418,53267.1,38994,89524.4,9129.68,23622,0.61
75934.5,48346,102934,69190,51607,87864.7,21194.2,77380.5,0.611
104112,71654,95222.9,46710.6,36578,83690.3,14703,45189,0.612
143259,88841,105679,55296.2,39940,90733.5,26356.8,39405,0.613
109633,71229,100871,54126.6,40816,86908.2,10559.7,32782.5,0.615
71383.7,47022,99489.7,48539.8,38499,82628.2,19031.2,57617.2,0.616
113775,74705,99810.7,61420.3,46321,86898.9,20897.8,66829.5,0.617
129607,79078,107412,83113,63706,85500.5,6942.8,4843.5,0.618
84314.4,56997,96946,50513.8,38501,85984.1,13224,67310.2,0.62
99322.8,72091,90291.7,50234.3,42230,77957.8,4562.12,9978.75,0.628
119902,77179,101814,89029.7,67030,87045.3,18226.7,83787,0.628
