"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
67668,47288,93780.5,42918.9,36012,78105.4,8008.36,-4.5,0.402
65323.8,43786,97772.4,43282.7,34727,81682.1,9443.84,542.25,0.403
96711.3,67172,94355.9,51180.9,40120,83603.9,9128.32,3919.5,0.404
95655.5,64947,96522.9,45698.7,36507,82036.6,3538.72,69,0.405
144848,85574,110930,72548.5,51506,92310.4,14060.4,1614.75,0.406
80878.4,58423,90725.3,42043.7,35647,77296.2,5174.12,142.5,0.407
96229.6,63302,99625.6,53152.2,40478,86056.2,8554.4,1937.25,0.408
73886,47113,102778,51312.1,39981,84109.7,10262.6,956.25,0.409
135371,86655,102379,66198.7,50050,86681.2,9008.64,1707.75,0.411
97690.9,64679,98985.3,62605.6,49931,82171.8,5497.12,331.5,0.413
114656,72421,103756,54115.1,41957,84526.7,12565,1551.75,0.413
67119.3,42699,103017,61561.1,44118,91447.2,3554.36,166.5,0.416
86034.3,55331,101902,48743.8,38395,83200.2,17052.4,1867.5,0.416
62980.2,39365,104851,53641.8,40949,85849.9,2644.52,1879.5,0.419
81007.3,50915,104270,43003.2,32295,87266.1,4390.76,1000.5,0.419
91177.2,62880,95028.5,41784.6,34384,79641.6,11737.5,443.25,0.419
97597.9,65521,97620.3,64345,51185,82385.7,11695.3,489,0.42
102334,65747,102006,63246.1,47835,86649.9,6258.04,605.25,0.42
113947,74666,100014,80193.1,62842,83630.9,14690,1028.25,0.421
88986.1,61454,94896.9,46126.4,38531,78454.8,329.12,-9,0.421
99513.7,65783,99140.1,51527.7,38963,86669.9,6978.16,588.75,0.422
118892,81962,95065.2,57959.8,46195,82226.5,9447.24,1015.5,0.423
94744.7,65855,94285.7,63021,48351,85420.1,12342,1987.5,0.424
87417.5,58705,97589.6,55312.6,43217,83878.2,6156.04,1791.75,0.427
92900.8,65407,93084,41378,32258,84064.4,9488.04,243,0.427
92536.9,62995,96269.5,51351.6,40167,83784.6,5792.92,359.25,0.428
65589.8,41183,104375,47329.4,35947,86287.5,9545.16,1381.5,0.428
69761.8,45703,100035,45375,36655,81126.7,11798,1234.5,0.43
90672.5,55674,106734,56297.2,42698,86409,6370.24,1282.5,0.43
93239.3,62150,98319.1,52523.9,40170,85690.9,17847.3,244.5,0.431
97066.6,65505,97112.5,54461.9,42149,84680.9,13139.6,393.75,0.432
92046.4,59221,101862,66487.7,50630,86062.4,4643.72,531.75,0.436
73035.4,49039,97604.9,53115.5,42303,82286.7,8217.8,1526.25,0.437
110564,72480,99971.3,58185.6,44880,84965.4,7567.04,699,0.439
97770.9,66254,96711.4,55894.6,44067,83126,14341.9,1101.75,0.446
97038.1,71462,88991.2,49591,41138,79002.3,4896,165.75,0.446
86299.7,56711,99729.1,55907.6,44219,82859.4,8538.76,816,0.448
103410,66151,102448,75251.5,57631,85573.5,12577.3,2280,0.449
136568,90746,98628.3,71985.5,55287,85330,8231.4,28.5,0.45
121178,77475,102504,74937.4,58287,84257.1,9016.12,285,0.452
116704,74010,103342,107807,79059,89366.3,20703.3,1179.75,0.453
60210.1,37457,105346,45671.5,35761,83698.1,6809.52,150.75,0.453
81260.9,54923,96963.3,53537.1,43336,80962.9,11450.5,198.75,0.456
101581,60350,110311,56576,42330,87591.9,8774.04,1507.5,0.456
