"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
92239.3,59794,101097,64169.6,49606,84776.4,5263.88,2543.25,0.603
69746.9,48371,94497.4,40856.4,32019,83624.3,9384.68,22752,0.606
95075.1,62610,99518.4,49966.4,38798,84401.2,6844.2,14808.8,0.608
112505,75310,97903.3,60323.5,45434,87013.2,16736.8,27123.8,0.61
105325,73610,93772.3,52654.4,42327,81526.2,21202.4,28456.5,0.612
97667.4,61715,103714,68143.5,51979,85916.5,6434.84,5694,0.612
75443.5,50214,98463.8,39019.8,32238,79322.5,12830.2,5691,0.617
85555,51029,109877,52506.2,38509,89356.9,10521.6,33168,0.62
94210.9,65038,94932.2,49683.5,38951,83593.7,16608.3,13555.5,0.622
133534,91683,95451.8,62266.2,50875,80209.9,23524.6,53489.2,0.623
77869.5,50689,100678,41228.4,31737,85135.5,13464,20968.5,0.625
75749.1,50038,99210.5,44846.7,37118,79181.9,801.04,-38.25,0.626
129179,83815,101007,87248.8,65355,87490.4,19299.8,31395.8,0.626
77886.9,53413,95564.7,51207.4,41493,80879.4,7322.92,12311.2,0.629
81394.2,56259,94816,53877.1,43499,81171.7,5903.08,5385.75,0.629
104350,67749,100941,70082.2,52689,87170.1,20096,47559.8,0.63
118308,78315,99003.5,65492.2,50710,84640,11766.7,22936.5,0.63
95737.3,59999,104572,55056.2,43026,83860.1,7962.8,2577.75,0.631
76020.1,50666,98331.2,53042,43486,79937.5,15325.2,24091.5,0.632
86902.3,58487,97376,56351.6,44063,83813.1,14296.3,30360.8,0.633
106049,69163,100487,52657.8,39958,86365.3,25338.2,57735,0.633
118003,67529,114521,91919,65193,92402.6,15862.4,21912,0.634
70087.3,47677,96340.8,44805.9,37577,78143.5,7220.24,7836.75,0.634
99519.3,65789,99136.6,61827.6,47949,84505.1,28402.2,88965.8,0.635
112181,72798,100990,66657.7,51998,84012.4,10245.6,15054,0.638
67354.9,44738,98667.2,50801.4,37578,88597.7,17635.1,49667.2,0.638
146651,89044,107935,75249.5,54960,89729.8,16943.6,42696.8,0.639
144590,91262,103831,74316.5,54375,89570.7,15094,3274.5,0.639
93590.9,59718,102709,46295.8,36590,82919.9,7208.68,7002.75,0.64
94600.8,64710,95808.4,72099.7,57402,82316.4,16201,28357.5,0.64
91162.9,64427,92732.1,51038.8,40214,83176.9,21448.6,35603.2,0.641
142821,81142,115353,89978.3,64102,91991.1,19416,33961.5,0.643
106657,70071,99753.9,63009.5,49439,83524.9,7053.64,7398,0.643
114605,78976,95101.8,49693,39636,82164.8,7178.08,13936.5,0.644
85289.1,60692,92096.2,51447.4,42814,78751.3,9033.12,18301.5,0.647
115394,75130,100659,53320.8,41811,83576.9,14288.8,17017.5,0.647
68451.1,47130,95183.8,40030.9,32058,81835,11934,4808.25,0.647
107720,69979,100881,83676.7,62918,87158.5,16245.9,31079.2,0.649
81325.4,56586,94188.3,63769,52110,80199,4763.4,4728.75,0.65
125839,78757,104714,87030.5,64769,88061.1,22686.8,25053.8,0.651
76937.7,50787,99281.1,62290.7,50619,80647.3,8978.04,7980.75,0.655
78518,50350,102200,47542.2,38771,80362.3,14450.7,12930.8,0.655
93902.7,54831,112236,60913,45170,88377.2,17478,31270.5,0.656
96609,62815,100794,66366,48386,89888.8,29731,48371.2,0.658
59511.9,38729,100704,43918.5,34205,84146.8,28406.3,55552.5,0.66
99105.8,63783,101830,68228.5,50359,88790.9,14335.8,11674.5,0.661
140460,84716,108659,86574.9,62113,91346,50464.8,24020.2,0.662
77587.4,51786,98188.1,54200.1,42586,83409,19452.1,27522.8,0.664
135716,89826,99016.5,99796.8,72846,89782.3,16459.4,25776.8,0.664
136051,81426,109501,78747.4,55602,92816.6,16666.8,23561.2,0.665
89630.3,61503,95507.7,59745.5,48319,81034,17012.2,12321,0.665
147574,93426,103520,70367.8,53566,86092.3,18491.2,36266.2,0.666
90347.6,65487,90415.2,47294.7,36319,85341.1,26502.3,59126.2,0.667
73264.8,46782,102635,63552.1,47303,88048.4,17576.6,38178,0.668
76119.3,54047,92300.3,48010.7,39023,80630.2,6531.4,31567.5,0.67
105252,74462,92635.5,66115,48711,88951.5,14800.9,8526.75,0.671
