step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,377079.0,506625.0,197527.0,164850.0,26508.0,23717.0,151224.0,198401.0,12261.0,121173.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,1285988.0,404932.0,1854975.0,1214011.0,580018.0,707463.0,1711341.0,259522.0,1553787.0,826536.0
ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,692694.0,194187.0,1537031.0,800399.0,223776.0,239895.0,1225393.0,367255.0,903247.0,636377.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,581162.0,313355.0,23244.0,263448.0,9941.0,40878.0,309814.0,252187.0,15937.0,158257.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,294623.0,753776.0,498567.0,115324.0,396789.0,317615.0,336505.0,328875.0,63614.0,66894.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,1427503.0,927381.0,35247.0,272324.0,42038.0,27116.0,178208.0,12612.0,37732.0,554883.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,796500.0,1327479.0,2267143.0,471818.0,465266.0,768682.0,738906.0,602077.0,558487.0,286854.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,1659802.0,446247.0,2098396.0,1360807.0,668425.0,497602.0,2403611.0,188454.0,1255175.0,748510.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,882079.0,382927.0,2079754.0,992145.0,345187.0,606327.0,1402233.0,387275.0,1082198.0,696979.0
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,863467.0,1648216.0,1407935.0,519947.0,426535.0,1325017.0,1005161.0,898175.0,230175.0,213823.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,wuhan,wuhan,wuhan,1357916.0,381633.0,2533067.0,1169970.0,478640.0,636253.0,1550917.0,378733.0,1450768.0,624198.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,112254.0,481542.0,268750.0,73937.0,247643.0,227073.0,141095.0,139407.0,103746.0,24940.0
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,831055.0,290058.0,5903.0,95031.0,11017.0,12299.0,100917.0,26721.0,10179.0,351561.0
ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,546235.0,57112.0,972433.0,734744.0,201978.0,286857.0,406793.0,442588.0,692974.0,107547.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,ba4,2269072.0,641028.0,37407.0,150362.0,14747.0,15210.0,381524.0,44419.0,58249.0,706838.0
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,1634608.0,483282.0,5858.0,557660.0,23654.0,45581.0,382692.0,368509.0,77615.0,175191.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,1211659.0,286650.0,2244365.0,995065.0,439411.0,573071.0,1277975.0,310698.0,1306959.0,671547.0
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,1540928.0,417738.0,2568825.0,1389174.0,535156.0,572431.0,1582450.0,477207.0,1574058.0,752818.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba4,ba4,339486.0,318266.0,16310.0,147709.0,14577.0,27106.0,116247.0,139625.0,9059.0,107735.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,760169.0,1212546.0,1221949.0,364938.0,769131.0,623646.0,1153773.0,743402.0,379936.0,213746.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,135022.0,448787.0,567236.0,116911.0,225542.0,270150.0,143545.0,191188.0,218149.0,49557.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,1345136.0,751665.0,14777.0,111705.0,17225.0,19746.0,198405.0,26441.0,14064.0,587902.0
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,924691.0,1037474.0,1096726.0,404297.0,610965.0,571789.0,776257.0,736044.0,307471.0,233154.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,1536628.0,425117.0,63043.0,636009.0,26669.0,59805.0,657567.0,393827.0,83970.0,348995.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,538527.0,915470.0,2010647.0,459331.0,399546.0,620369.0,709431.0,751130.0,719375.0,239870.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,1213556.0,568061.0,49965.0,364618.0,11841.0,31052.0,185462.0,120300.0,31408.0,167804.0
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,1057204.0,1023712.0,1836033.0,517871.0,510093.0,648623.0,977140.0,516026.0,596365.0,306966.0
ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,683543.0,438894.0,979602.0,379983.0,445819.0,367956.0,938692.0,93323.0,482091.0,1257359.0
ba4,ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,293631.0,107146.0,778394.0,450900.0,94210.0,217146.0,626981.0,249116.0,425411.0,390129.0
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,446389.0,461968.0,375640.0,161165.0,382436.0,163262.0,618158.0,40484.0,211563.0,334603.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,701974.0,365555.0,28411.0,333432.0,15152.0,34075.0,314090.0,318156.0,16448.0,240766.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,392579.0,249228.0,3542.0,57318.0,6415.0,19859.0,80522.0,21186.0,6737.0,336360.0
ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,788374.0,183663.0,390821.0,235547.0,474423.0,280683.0,964464.0,192848.0,450780.0,1031792.0
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,667555.0,772155.0,814993.0,400282.0,856529.0,404824.0,995843.0,64651.0,373548.0,1463560.0
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,508305.0,261540.0,5665.0,68629.0,11273.0,12336.0,104333.0,23055.0,9589.0,383435.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,511026.0,388754.0,1065227.0,695236.0,293807.0,407260.0,776282.0,177441.0,618455.0,501494.0
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,959170.0,769823.0,165252.0,144048.0,71569.0,21749.0,197665.0,112226.0,43387.0,875676.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,220143.0,219170.0,7921.0,134925.0,2191.0,16097.0,83394.0,101451.0,6851.0,70688.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,80032.0,550882.0,420640.0,157298.0,271469.0,228550.0,175333.0,189969.0,163047.0,38458.0
ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,305828.0,34179.0,548331.0,398920.0,129181.0,210641.0,285022.0,236856.0,420377.0,59850.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,170699.0,62666.0,492675.0,258410.0,92804.0,173347.0,381194.0,86842.0,245767.0,138449.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,832064.0,445790.0,1400251.0,946473.0,501287.0,517502.0,1138594.0,192075.0,1027136.0,726322.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,603937.0,243449.0,231667.0,104756.0,282191.0,85050.0,615932.0,49105.0,189078.0,181613.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,692563.0,230167.0,1545875.0,848718.0,215931.0,450045.0,920042.0,251083.0,851906.0,538012.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,1390240.0,687447.0,632901.0,1080501.0,49408.0,68847.0,522664.0,610394.0,9059.0,1244778.0
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,660351.0,371950.0,3363.0,68637.0,9241.0,25689.0,148711.0,58555.0,11407.0,488711.0
wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,630352.0,373459.0,3562.0,266470.0,8876.0,57002.0,155314.0,300122.0,14585.0,97908.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,369434.0,956222.0,1930492.0,398161.0,294331.0,538612.0,650396.0,760190.0,564754.0,211258.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,676356.0,1226556.0,2000058.0,434734.0,499472.0,719258.0,741987.0,583342.0,617278.0,302239.0
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,1170433.0,574718.0,1205481.0,418426.0,890889.0,342060.0,1065475.0,115419.0,512584.0,1800539.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,1712239.0,749507.0,31281.0,562296.0,13692.0,36768.0,351794.0,207426.0,33911.0,424375.0
ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,225821.0,81196.0,345731.0,195038.0,113639.0,108518.0,289887.0,40254.0,88313.0,287255.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,1239322.0,396484.0,2339311.0,1190210.0,645114.0,537049.0,1694219.0,572757.0,1474257.0,683850.0
ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,964317.0,264378.0,586782.0,282100.0,666202.0,284571.0,1190186.0,193555.0,517865.0,1442030.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,731541.0,300206.0,3748.0,73673.0,9099.0,12737.0,136617.0,19905.0,11978.0,341351.0
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,1020663.0,650257.0,11718.0,107958.0,20525.0,28794.0,146416.0,39988.0,21580.0,588997.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,688685.0,251473.0,293746.0,196595.0,489945.0,118436.0,630462.0,45066.0,241537.0,663834.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,382346.0,459709.0,721815.0,314497.0,440951.0,364725.0,475782.0,658274.0,138402.0,169092.0
ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,939650.0,273191.0,617901.0,312840.0,731814.0,324357.0,1158972.0,140309.0,455344.0,1410312.0
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,1309584.0,419564.0,1902041.0,1377228.0,576109.0,699574.0,1734971.0,303319.0,1530031.0,849977.0
ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,817038.0,274229.0,1842929.0,920071.0,307515.0,365799.0,1463334.0,535319.0,1097163.0,727776.0
ba4,ba4,ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,548438.0,149019.0,1265712.0,702640.0,192905.0,197188.0,899621.0,268521.0,660526.0,433910.0
ba4,ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,926711.0,932984.0,1886204.0,515393.0,532063.0,607817.0,771378.0,575341.0,594460.0,274120.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,679381.0,137027.0,988614.0,736620.0,376451.0,422280.0,438163.0,628686.0,815267.0,138159.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,521749.0,204732.0,259874.0,134354.0,311396.0,96244.0,543512.0,54367.0,179252.0,591852.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,598769.0,970783.0,1023878.0,282043.0,836961.0,458174.0,949793.0,759140.0,341679.0,219964.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,390149.0,238667.0,6957.0,84287.0,11501.0,16502.0,101555.0,4480.0,7806.0,245875.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,wuhan,wuhan,954809.0,355556.0,1711465.0,1045109.0,553434.0,667830.0,1442626.0,252751.0,1281175.0,737169.0
ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,470721.0,120271.0,225180.0,118533.0,232430.0,105401.0,635339.0,72843.0,205079.0,578061.0
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,520404.0,1054171.0,1454683.0,263766.0,436117.0,540354.0,537658.0,494642.0,352825.0,179411.0
wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,480189.0,310162.0,11218.0,274470.0,4572.0,31178.0,197435.0,216353.0,14229.0,197860.0
wuhan,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,592992.0,398792.0,3363.0,278290.0,5654.0,63444.0,171417.0,251580.0,11655.0,50620.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,1037382.0,970459.0,34862.0,334116.0,13341.0,36039.0,158376.0,154397.0,17690.0,279359.0
ba1,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,562613.0,361034.0,3874.0,79239.0,11078.0,29702.0,175576.0,76203.0,12025.0,477150.0
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,782857.0,1033782.0,1776232.0,458463.0,391021.0,664194.0,840073.0,522838.0,584549.0,246258.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,687247.0,882821.0,879291.0,364289.0,578797.0,586921.0,558758.0,630841.0,211550.0,163796.0
ba1,ba1,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,609279.0,434429.0,4951.0,92764.0,12231.0,15758.0,126691.0,43619.0,13068.0,500598.0
ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,637915.0,244788.0,1232476.0,910248.0,422812.0,526111.0,1061440.0,343061.0,874221.0,775326.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,ba1,ba1,ba1,633708.0,1222219.0,2217020.0,425110.0,360149.0,733682.0,645628.0,585539.0,489238.0,273331.0
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,1610781.0,371167.0,710668.0,321721.0,1130366.0,507269.0,1384632.0,257197.0,645639.0,1692791.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,656556.0,97739.0,1095051.0,789143.0,269537.0,450697.0,514610.0,679583.0,906861.0,127731.0
wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,446645.0,298118.0,14546.0,233156.0,5371.0,28075.0,190656.0,194843.0,12322.0,186206.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,300620.0,750589.0,985750.0,152361.0,435359.0,415087.0,381168.0,309215.0,246072.0,141984.0
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,783934.0,280839.0,5761.0,112422.0,12079.0,14080.0,100596.0,27371.0,10276.0,316938.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,323193.0,270076.0,528271.0,231168.0,352347.0,517564.0,474856.0,514356.0,146771.0,69675.0
ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,1040576.0,585319.0,10322.0,84015.0,14915.0,24484.0,164049.0,23729.0,19879.0,530352.0
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,628574.0,1127137.0,1731516.0,360612.0,458341.0,595520.0,679221.0,581903.0,493840.0,258510.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,1317984.0,423215.0,2198346.0,1307849.0,594543.0,547469.0,2385529.0,167265.0,1227256.0,640338.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,480450.0,214305.0,7431.0,132622.0,4827.0,20122.0,86196.0,66535.0,5718.0,84592.0
ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,458089.0,146475.0,1189971.0,667991.0,178176.0,253927.0,802483.0,217349.0,596124.0,315926.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,544186.0,555245.0,1034193.0,231174.0,374772.0,381015.0,319857.0,399033.0,251760.0,169503.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,1912192.0,861778.0,79951.0,728664.0,35962.0,56206.0,605557.0,325545.0,102932.0,530469.0
ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,516850.0,92169.0,210422.0,145400.0,255365.0,162701.0,664586.0,109155.0,236282.0,635549.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,659270.0,294192.0,199374.0,160831.0,539212.0,138148.0,732603.0,101263.0,307124.0,408685.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,217527.0,51111.0,242137.0,133601.0,164389.0,66497.0,410898.0,9990.0,98498.0,220172.0
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,441049.0,965616.0,1569837.0,257680.0,295734.0,522396.0,469124.0,419716.0,247475.0,153352.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,918195.0,515286.0,483197.0,348575.0,1210113.0,386412.0,1067829.0,167123.0,529716.0,1683012.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,851499.0,400332.0,454464.0,274130.0,905812.0,253370.0,785325.0,101156.0,300185.0,1151290.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,158223.0,512011.0,507712.0,282346.0,248686.0,203186.0,365413.0,313643.0,161089.0,54057.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,1122376.0,872824.0,424962.0,1001863.0,16870.0,51641.0,247031.0,325168.0,5405.0,783389.0
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,1211892.0,329121.0,663792.0,315289.0,1050914.0,669410.0,1602891.0,224311.0,597677.0,1566935.0
