"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
111906,79918,91767.7,57228.6,46202,81176.9,865.94,191.86,6.463
82319.2,58055,92926.9,70386.5,54035,85367.8,1427.38,107.06,6.484
79940.5,60369,86782.7,31918.6,27865,75069.6,651.92,68.37,6.485
134375,80059,109999,59022.5,42614,90770.7,1230.18,223.66,6.493
153237,103921,96636.6,70380.1,52637,87627.2,335.24,57.77,6.507
104710,71123,96484.9,68814.7,52255,86304.4,768.5,103.88,6.541
102461,74371,90289.1,53248.6,41831,83423.8,1260.34,30.74,6.552
82842.5,57850,93849.1,52552.1,43562,79060.9,2339.14,213.06,6.558
99227,71251,91268.1,47435.3,39759,78189.1,498.22,109.71,6.567
150409,99201,99366.2,88592.1,65741,88315.8,2341.46,154.23,6.57
160467,104571,100567,118584,88591,87724,1218.58,-14.84,6.581
123134,75680,106630,73458.7,56672,84948.3,360.18,59.36,6.596
104814,77834,88253,44921.6,36862,79864.9,419.92,154.23,6.596
102998,75694,89176.1,51640.3,43582,77653.6,528.96,108.12,6.609
110735,79847,90887.8,51587.5,41699,81077.2,1502.78,118.19,6.612
114962,84096,89589.9,52597.9,42076,81924.5,512.72,-29.68,6.619
91108.4,64107,93139.3,38271.3,29723,84384.1,466.9,213.59,6.638
80489.6,56947,92629.4,49316.2,39235,82375.1,512.72,142.57,6.678
107938,76750,92166.9,51507.5,41203,81925.9,1094.46,106,6.682
106461,77831,89643.6,44843.3,39455,74486.1,776.04,194.51,6.718
145408,98351,96892.3,71287.8,52987,88171,375.84,66.25,6.747
107040,78046,89882.6,52415.2,43747,78521.5,1441.88,198.75,6.776
159222,100166,104175,91933.5,67794,88871.5,3070.52,222.6,6.79
92470,64874,93413.6,50136.4,41130,79886.6,1082.86,220.48,6.797
132011,86531,99981.4,69304.8,52307,86832.7,1074.74,87.98,6.812
121169,85651,92713,61954.4,51507,78829,443.12,-27.03,6.828
93036.2,67991,89676.9,39514.8,32355,80038.4,750.52,138.33,6.837
127897,86303,97121.1,75620.4,57771,85784.5,1367.64,201.4,6.837
120535,79943,98812.8,56794.2,41851,88936.1,1443.04,187.09,6.848
100780,71719,92091.6,53600.7,43911,79997.6,803.88,154.76,6.859
110221,74785,96589.8,62001.4,46409,87554.7,3268.3,179.67,6.863
90348.7,66015,89693.2,43607.3,37858,75488.6,494.74,56.71,6.864
127115,90637,91912,59066,47757,81055.2,2266.64,92.22,6.909
90943.4,60974,97747.7,85231.6,64890,86080.1,5165.48,93.81,6.911
103290,74299,91107.7,58399.6,48655,78661.5,1883.84,115.54,6.92
122889,83823,96079.6,66124.6,52063,83236.5,1746.96,196.1,6.93
103121,73275,92229.8,56431.1,46891,78869.5,1409.98,104.94,6.942
139841,95415,96050,59763.8,41571,94216.6,466.32,117.13,6.954
95519.8,68837,90939.3,39694.6,29901,87001.3,365.98,116.6,6.961
129838,88434,96219.2,69062.3,50882,88952.3,628.14,27.03,6.974
92862,68458,88898.4,37034.2,31066,78126.3,15297.5,142.04,6.992
128427,87517,96170.8,64562.1,50704,83447.9,692.52,213.59,6.997
91091.2,67619,88285.2,41420.7,34583,78493.7,741.24,166.42,7.004
94937,69342,89726.2,41504.8,34938,77853.9,7405.44,183.91,7.007
91142.7,67353,88683.9,37900.7,32724,75903.3,1252.22,221.54,7.063
140457,96946,94949.4,91836.6,71362,84339.1,313.2,140.45,7.076
120917,85262,92942.2,85783.7,65018,86467.2,5593.52,224.19,7.082
95960.7,71238,88279.9,45178.5,37658,78623.9,2903.48,221.54,7.097
114441,77106,97268.5,66357.8,47926,90740.4,2003.32,225.25,7.124
98497.1,69559,92800.4,57291.2,47199,79549.1,724.42,207.76,7.125
83956.6,53283,103263,64590,49491,85530.1,4442.8,209.88,7.148
82714.5,62825,86283.8,35440.3,31972,72645.3,478.5,39.22,7.157
69938.9,51318,89315.9,43359.1,35414,80238.9,1162.32,209.88,7.163
153718,103239,97580,109627,86403,83151.2,752.26,35.51,7.164
72196.1,55335,85505.4,24285.2,21691,73373.9,642.64,125.61,7.172
111890,79434,92313.8,66342.1,55886,77797.6,447.18,136.21,7.185
92879.8,67284,90466.9,42977.4,33356,84439.6,426.3,168.01,7.199
109090,76855,93023.6,75593.1,62183,79669.2,2795.6,199.81,7.207
141992,90834,102446,58660,45398,84680.9,1185.52,147.34,7.213
85327.4,62291,89772.5,46432.5,38235,79586.7,445.44,47.7,7.23
