FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
71067.7,50793,91695.6,48032.3,39092,80524,28770.1,20849.2,1.516
63266.1,42877,96700,56694.7,45897,80953.9,27558.4,31733.9,1.518
80675,55548,95181.1,67053.8,54028,81336.3,30498,26662.6,1.53
81412.2,59095,90285.7,76806.5,60271,83516,13602.7,23334.6,1.535
63248.1,44256,93660.2,62439.3,48640,84128.8,42965.5,31715.6,1.548
80126.5,53985,97270.9,81861.1,61781,86836.6,30217,26433.7,1.556
94446.5,60292,102661,84538.1,62236,89020.7,25591.3,18009.5,1.561
71872.8,49597,94970.5,56883.9,43920,84880.3,31454.2,24896.4,1.561
101890,62568,106723,68630.2,49461,90935.2,20408.2,19374.8,1.561
98350.5,62900,102472,110190,81996,88070.4,16191,21857.8,1.562
62410.7,42639,95925,60093.8,47698,82567.6,20568.8,26431.9,1.573
57579.2,41481,90969.6,37517.1,31076,79119.7,17754.1,22292.1,1.574
76689.9,55255,90959.2,57652.4,46527,81206.8,32660.9,26990.7,1.578
72764.2,45045,105865,73262,54437,88199.2,21327.7,23164.9,1.579
85503.8,59026,94934.1,59849,47614,82376.3,30429.2,28041.1,1.58
85827.1,56348,99822,70027.6,53740,85398.7,31686.8,23767.4,1.583
63052,43951,94017.8,60215.7,50146,78696.1,32025.4,28304.3,1.594
67475.9,48229,91689.6,53590.3,43997,79825.7,31708.2,32900.9,1.596
63403.9,39516,105153,64870,49621,85675.8,22033,23538.1,1.607
86014.2,54408,103607,68567.5,49669,90471.7,37015.3,29728,1.616
89359.1,60649,96559.5,60327.4,46228,85524.3,22617,17171.4,1.632
79073.3,59171,87579.2,47269.3,40575,76348.6,17631.2,18307.4,1.638
68403.4,45069,99467.1,57681.5,45497,83087.1,27812.8,27263.3,1.645
91681.5,60073,100019,92015.7,71668,84142.8,33889.5,30173.5,1.646
76528.8,53533,93687.9,57925.3,48112,78903.2,27467.1,22834.5,1.652
89112.1,63521,91938.9,55898,46825,78234.6,2520.42,17097.7,1.653
83725.2,55940,98087.4,60213.7,47964,82273.4,34021.6,30469.2,1.653
105010,68286,100782,87399.7,63619,90033.3,39086.4,32690.8,1.673
96319.5,55860,113004,81356.2,57340,92985,35234.9,17269.2,1.685
74973.3,53393,92024.2,51038.8,40113,83386.3,34008.8,17742,1.688
83836.5,52560,104534,72184.4,56920,83110.9,16378.1,18409.4,1.689
82053.5,56637,94946.1,48255.7,38704,81709.5,22633.8,22976.9,1.692
63541.7,47348,87950.3,43488.7,34808,81879.9,36894.4,23458.2,1.711
66891.8,48082,91173.9,45976.5,37938,79422.1,22911.8,21632.7,1.714
64650.5,42884,98799.8,63673.5,47212,88386.6,24743.2,21967.8,1.717
66630.5,43518,100342,61671.2,48631,83109.3,21712.7,17360.4,1.721
66007.8,45397,95290.1,61310.2,47605,84403.4,15849.8,19244.6,1.724
77125.1,54049,93516.4,52289.8,40665,84270.6,22434.9,23934.8,1.727
90649.6,55217,107590,75824.2,56153,88494.3,34275.1,32438.9,1.734
64489.9,47581,88825.5,52140.4,44393,76973.2,16654,18061.2,1.743
96010,61162,102876,74826.2,55475,88396.7,23840.5,17375.9,1.752
74064.8,46918,103455,64055,49470,84857.6,22649.6,19206.1,1.763
89152.9,61961,94296.8,60138.7,47108,83664.1,27081,31811.9,1.763
59722.5,42803,91441.6,57936.5,48079,78972.7,21276.2,30324.4,1.766
81051.3,52271,101620,67901.9,50626,87899.9,34984,29516.5,1.774
