FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
129421,85208,99541.7,62796.0,50872,80897.1,3973.5,3039.75,51.388
187563,109322,112439.0,87057.0,62663,91048.4,50441.5,7327.8,51.389
126911,88093,94414.6,59875.0,49789,78811.9,716.0,753.3,51.393
172388,96673,116864.0,68345.0,48733,91910.2,632.5,742.5,51.396
139881,94553,96953.5,85060.0,67529,82549.6,1437.5,1626.75,51.396
129602,88973,95462.8,46069.0,37721,80039.7,3437.5,3841.65,51.399
151245,99989,99130.7,61212.0,47789,83943.8,1148.0,830.25,51.407
160376,110188,95385.9,51463.5,40261,83771.2,1828.0,1426.95,51.408
142912,85241,109875.0,74058.0,56148,86440.6,9652.5,4986.0,51.416
130165,87305,97709.0,47155.0,37465,82486.3,946.5,732.15,51.416
181017,119252,99479.3,68355.0,52220,85785.4,2215.5,1910.7,51.417
154946,93109,109061.0,66022.0,51545,83942.5,904.5,939.15,51.42
191835,109876,114421.0,124216.0,86864,93717.2,1276.0,1385.1,51.423
153291,92565,108530.0,115952.0,76153,99786.8,14157.0,8112.15,51.423
167324,107485,102021.0,51030.5,39184,85349.5,7803.5,1154.7,51.427
163738,98445,109002.0,116446.0,80969,94251.0,74215.0,10648.3,51.444
140968,81533,113310.0,84298.0,63472,87039.2,5618.0,1373.85,51.454
150590,95067,103812.0,63795.0,50694,82472.7,2740.5,1953.45,51.462
139697,88103,103915.0,60456.5,47371,83639.3,2239.0,1381.05,51.463
133186,83568,104448.0,84406.0,59788,92520.8,19975.5,7066.35,51.467
139182,92317,98805.8,76097.0,60576,82327.9,29621.5,7699.95,51.478
137947,97676,92555.8,49738.0,41441,78657.1,3613.5,1852.65,51.483
137701,96253,93756.8,46037.0,38025,79344.7,1990.0,880.65,51.486
149259,93315,104826.0,54950.0,34843,103355.0,2752.5,1376.1,51.493
122655,88117,91222.9,45822.5,37117,80907.0,21010.0,8238.15,51.511
153395,106245,94620.0,71705.0,55981,83943.8,2985.0,2486.7,51.524
132937,80263,108545.0,74993.0,58715,83705.0,2615.5,8033.4,51.526
138457,90061,100753.0,66293.0,48185,90164.5,3705.0,3993.3,51.528
133917,86804,101106.0,63329.0,50936,81481.3,642.0,480.6,51.565
179025,114333,102618.0,80324.0,58144,90535.8,6315.5,4444.2,51.575
139851,96165,95307.7,70397.0,55101,83728.8,46639.0,9455.4,51.582
161360,101545,104140.0,85071.0,62132,89731.8,3733.0,2349.45,51.587
129581,85777,99003.5,49621.5,40601,80096.4,876.0,1803.6,51.595
179902,111321,105910.0,73653.0,58857,82011.0,1216.5,1248.3,51.595
115731,73344,103411.0,49146.5,40376,79771.8,33443.0,5324.4,51.595
200747,121957,107875.0,98658.0,73449,88029.1,6722.0,4587.3,51.598
150736,102796,96099.2,49770.0,40872,79803.5,5069.5,3894.75,51.61
213425,139926,99960.3,88435.0,68154,85037.9,4417.5,3321.45,51.611
135875,91394,97431.9,64464.5,48394,87298.9,11689.0,7271.55,51.611
153177,99351,101042.0,69216.5,53787,84335.9,6935.5,3099.15,51.626
169192,112757,98337.0,60460.5,49177,80573.0,36024.0,7001.1,51.631
150859,99845,99020.6,85048.5,67417,82675.6,28620.5,8956.8,51.633
122908,87450,92108.5,46763.5,39395,77794.0,462.0,817.2,51.639
109094,76594,93344.0,49696.5,39742,81951.3,32156.0,3559.5,51.642
146006,96094,99575.8,59035.5,46787,82692.9,3070.0,3258.45,51.646
204334,118618,112894.0,72825.5,51811,92117.4,6061.5,5203.35,51.646
162885,101913,104745.0,80097.0,60468,86810.2,1140.0,1122.3,51.652
161913,98581,107639.0,83924.0,62201,88423.7,17625.0,7775.1,51.656
166099,98729,110256.0,87276.0,63508,90063.0,1293.5,1093.5,51.679
161498,107716,98258.0,62255.0,49968,81651.1,1826.0,1593.0,51.681
134238,88591,99303.8,70518.0,54306,85100.5,9734.5,4274.1,51.693
127159,82122,101477.0,57615.5,41575,90821.1,768.0,951.3,51.697
120920,79900,99181.2,55342.0,44764,81022.5,2902.5,3881.7,51.699
128173,88697,94704.1,45645.5,38932,76837.1,490.0,355.5,51.706
180374,111193,106311.0,72332.0,51769,91567.4,597.5,697.05,51.712
158985,98189,106114.0,56337.5,41712,88514.9,2136.5,2003.4,51.722
164793,109021,99062.6,57767.0,45808,82645.4,19116.5,7778.7,51.725
137694,83584,107962.0,78302.5,58972,87018.1,14618.5,6728.85,51.733
141879,98948,93970.4,40754.0,34736,76890.1,26133.0,6772.05,51.738
130960,88592,96877.6,44518.5,36408,80135.3,4679.0,3649.95,51.739
130522,86399,99004.8,59642.5,45074,86718.1,705.0,612.9,51.741
121370,83673,95061.7,41594.5,34500,79012.7,5814.0,2748.15,51.742
187481,120833,101684.0,72966.5,53645,89140.3,2752.5,4243.05,51.744
165998,110580,98379.6,63690.0,50380,82850.1,1052.5,873.9,51.746
118527,85035,91348.3,63415.0,50166,82844.3,33017.5,5958.45,51.747
129132,87130,97128.2,50019.0,38567,84996.1,867.5,642.15,51.75
138433,92920,97635.9,66752.0,52220,83773.6,1846.5,4482.9,51.755
181551,105290,113003.0,73560.5,56819,84845.9,1179.5,1022.4,51.763
127284,90087,92595.8,51931.0,41215,82575.5,2509.0,2648.7,51.763
154378,98935,102262.0,63068.5,50203,82330.9,19534.0,6654.6,51.769
138629,97432,93246.3,55453.0,46764,77712.9,1733.5,809.1,51.774
128341,88137,95430.3,49377.5,41348,78262.6,440.0,353.7,51.776
167356,111861,98048.7,63719.0,49209,84860.3,31010.5,9380.7,51.78
116704,77377,98844.6,59828.5,40913,95835.6,35885.0,5259.6,51.782
