"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
108719,85148,83678,28658.6,24940,75307.6,10497.4,977.36,0.565
80803,65092,81354.2,35979.8,28916,81545.6,6407.94,595.84,0.565
173293,125698,90350.7,62035.8,47582,85443.6,23831.5,2137.12,0.565
123267,96589,83637.1,53963.9,41405,85414.3,10901.7,1100.48,0.566
130489,97827,87416.6,37413.5,31843,77000.7,5525.52,599.64,0.567
115969,81048,93773.6,58440.7,44220,86611.7,3354.12,422.56,0.57
87647.9,64993,88380.2,40358.8,28061,94257.3,11227.4,795.72,0.57
97128.5,74828,85067.2,65257.5,46065,92840.9,10773.1,1190.92,0.571
82069.2,62989,85387.7,48341.4,37072,85458,15395.4,1735.84,0.573
121733,84577,94326.9,42571,35809,77911.5,12425.5,1327.72,0.576
125514,99960,82289.6,67224.1,55484,79403,14424.4,1344.44,0.577
109612,85833,83691.9,43854.6,34628,82998,14427.5,1353.56,0.577
136953,103069,87080.8,39780.5,32880,79290,19294.7,1662.12,0.578
132346,103153,84082.9,44904.1,32645,90146.6,15833.5,1538.24,0.58
100413,81922,80328.3,42466.3,32842,84741.2,17137.1,1941.04,0.582
147822,103575,93532.7,59368.5,45931,84709.2,28184.3,2086.96,0.584
121764,90429,88244.9,44259.6,37696,76947.1,13115.4,1146.84,0.585
97348.1,77864,81935.3,63900,48620,86132.2,20311.1,2911.56,0.585
122214,92705,86397.1,39458.6,31977,80869.4,9125.27,636.12,0.593
87946.4,67285,85660.4,56836.8,43557,85516.8,9598.82,936.32,0.596
118578,87617,88694.6,51516.1,38821,86967.3,15141.3,2217.68,0.596
148456,110668,87913.6,42824.3,34572,81179.4,16841.4,1502.52,0.598
137101,103601,86727.4,48413,39245,80845.8,8898.89,894.52,0.598
152822,108588,92232.4,61185.7,47144,85055.8,26093.8,2846.96,0.598
123922,93305,87040.8,64071.7,48377,86797.5,21173.5,1909.12,0.599
136094,103821,85907.9,36363.2,30697,77633.1,13765.3,1231.96,0.6
130074,97898,87075.5,39903.7,33507,78047.3,14037.9,1178.76,0.601
88998.4,71549,81518.9,32089.8,26381,79717.7,5695.69,475,0.607
149337,106552,91851.3,51158.8,40629,82520.9,13399.5,1513.92,0.608
156127,111320,91914.4,57473.6,45004,83694.5,14374.4,1552.68,0.61
79950.3,61861,84700,29678.9,23297,83488.6,14698.5,2054.28,0.61
140177,98149,93598.6,44387.4,36469,79765.7,14382.8,1575.48,0.611
138101,99765,90719.2,59092.9,45942,84295.7,16756.7,1473.64,0.612
99801.6,77908,83952.8,32490.1,27848,76460.6,17265.7,644.48,0.615
152571,106301,94062,71929.5,57661,81753.3,12189.1,1413.6,0.616
125607,90850,90608.4,46809.8,39342,77976,14012.5,1384.72,0.616
116122,89616,84919.5,42881.3,34468,81532.7,10796.9,876.28,0.616
150802,101807,97075.6,42828.9,32194,87185.1,23436.5,2166.76,0.617
118370,82618,93895.7,45009.6,34650,85129.8,11366,1231.96,0.619
96721.8,83104,76275.1,80797.6,58788,90072,8918.14,828.4,0.62
114386,88633,84577.6,29173,25597,74691.6,6702.08,545.68,0.621
156002,116010,88128.3,44882.5,35943,81835.7,15055,1199.28,0.623
121015,90551,87584.1,44432.8,34859,83535.1,22701.1,2193.36,0.624
127381,88860,93946,40900.1,32587,82254.5,11181.2,1140,0.624
100066,77439,84685.1,49969.1,41746,78445.3,12583.3,1659.08,0.625
102466,78274,85791.5,55674.8,45686,79864.9,9119.11,259.16,0.625
112157,86653,84824.9,35776.5,30174,77704.3,7136.36,741.76,0.626
134140,104295,84289.9,75227.5,56036,87981.1,14409,1358.88,0.626
105059,78217,88026.5,35172.1,31561,73034.3,10328.8,1157.48,0.627
93077.7,74389,82000.6,51899.5,45029,75535.5,1429.89,285.76,0.627
142947,106023,88359.8,35815.8,29203,80376.1,4626.16,504.64,0.628
155426,110729,91990.1,63191.6,46596,88877.2,21309,1440.96,0.632
148558,108800,89484.1,33789.9,27740,79829,12942.2,1111.88,0.632
96626,76588,82682.4,41266.6,31569,85667.9,13072.3,1320.88,0.633
93889.6,71981,85483,46399.4,35760,85034.5,7213.36,792.68,0.633
166110,118133,92151.8,74155.6,51293,94747.1,11285.9,1070.08,0.633
129996,96824,87988.4,48378.3,39880,79501.6,9761.29,1056.4,0.633
123578,90277,89711,34807.1,28901,78928.6,10370.4,789.64,0.635
86206.3,76629,73726.9,36590.4,29685,80781.1,15460.8,1504.8,0.636
96986.4,76682,82889,54109.4,41555,85335.5,8003.38,1024.48,0.636
109142,85284,83869.6,37102.4,31144,78074.3,21517.7,2076.32,0.636
134974,96645,91527.2,86132.2,61373,91974.7,21506.9,1608.92,0.638
137571,97814,92173.3,64179.5,47050,89395.7,14482.9,1359.64,0.638
145799,109444,87305.6,51777.1,40632,83512.1,22012.8,2462.4,0.64
146386,109177,87871.8,72690.3,58084,82016.2,10352.6,812.44,0.64
136107,100439,88809.1,54964.9,41327,87162.9,9552.62,970.52,0.64
93754.3,73739,83324.7,36645.8,28870,83187.5,14982.7,1402.2,0.64
115382,88988,84973.9,77425.8,58769,86341.1,17321.2,1685.68,0.641
109137,78049,91639.6,79454.8,57213,91013.4,14084.1,1409.04,0.641
98457.2,75762,85167.9,28845,24154,78263.8,8604.75,727.32,0.641
141131,94585,97787,55268.3,38925,93052.3,18955.9,2166,0.641
102088,77331,86517.2,51452.9,44863,75162.6,7447.44,983.44,0.643
140390,104140,88348.4,36471.1,28245,84622.6,8528.52,639.92,0.643
154544,114803,88222.6,67559,49403,89621,14436,1561.8,0.644
134458,94932,92823,42788.9,35244,79565.7,21543.1,2609.84,0.644
110231,86482,83532.8,33828.4,29246,75804.5,8418.41,1016.12,0.645
175080,125680,91295.5,60422.7,44812,88366.1,13341.8,1330,0.646
111906,86236,85043.9,34882.5,29105,78545.3,10198.6,1171.92,0.647
110773,86973,83470.1,30338,26144,76049.2,13638.2,1437.92,0.649
119964,95316,82482.8,72731.1,59048,80722.6,14104.1,1548.88,0.65
103067,80150,84274.4,75113.5,52878,93094.3,4971.12,336.68,0.651
126078,100392,82303.9,71874.1,55356,85091.8,18108.1,1689.48,0.652
130058,102182,83414.8,85407.6,58430,95794.5,15544.8,1398.4,0.653
111466,85973,84968.6,82977.5,62845,86530.6,9499.49,1084.52,0.655
111646,88677,82510.9,45908.9,36073,83405.5,11476.8,874.76,0.655
104516,82553,82971.7,42698,35401,79044.6,12290,1378.64,0.656
111204,88665,82195.4,32922.1,28036,76957.6,14112.6,1253.24,0.657
99713.2,77375,84456.2,34904.1,29691,77042.7,10956.3,973.56,0.657
109043,80773,88473.5,64633,53533,79124.8,6287.05,570.76,0.658
114814,90145,83470.5,65614,51581,83365.6,10974,1140.76,0.659
129388,96792,87605.9,51785.6,38476,88206.1,13907,1425.76,0.663
113690,88350,84332.5,35170.5,30451,75693.2,7090.16,785.84,0.663
100258,77008,85322.3,35940.5,29464,79941.6,7546.77,706.8,0.664
148965,108260,90177,42321.5,33384,83081.2,15725.7,1778.4,0.665
135155,105317,84103.3,52813.5,41393,83617.7,17619.1,1668.96,0.667
146855,110733,86914.3,67315.7,51968,84890.8,5237.54,535.04,0.667
116739,91192,83895.6,40185.5,32309,81512.9,5248.32,718.2,0.668
94940.9,73027,85202,30921.7,23755,85307.6,11038,968.24,0.668
145306,103143,92326.2,55733.4,44127,82773.4,16337.9,1728.24,0.67
139439,105628,86513.6,64564.5,50549,83706.9,15045.8,1605.88,0.67
97316.8,73859,86350.4,49631.1,38347,84820.9,17368.9,2561.2,0.67
114242,86188,86867.9,43863.8,36965,77767.1,27589.9,2798.32,0.672
129159,91856,92150.5,53712.1,44492,79117.1,22554.8,2466.2,0.676
110558,80082,90476.2,36039.1,29450,80198.9,14523,1413.6,0.677
116112,90787,83817.3,44027.8,35371,81575.5,3617.46,449.92,0.678
115499,91169,83025.2,64623,48009,88215.4,16202.3,2406.92,0.682
155527,109186,93350.9,51241.2,41134,81639.1,8347.57,1168.12,0.683
160037,114907,91275.6,80334.9,56838,92628.6,20517.4,1976.76,0.687
147569,107143,90263.2,47367.3,38471,80691,14933.4,1710.76,0.689
92992.7,72167,84448.2,38103.4,32267,77390.1,2147.53,297.16,0.69
95268,74125,84229.1,34007.8,26953,82689.7,15582.5,1450.84,0.693
158022,111692,92720.7,57894,45964,82545.9,15176.7,1582.32,0.695
163651,115716,92684,55925.9,47288,77507.1,10384.2,948.48,0.696
142718,107271,87191.8,57228.7,46847,80059.4,7572.18,708.32,0.697
88901.8,67751,85995.4,35584,28479,81886.1,2776.62,470.44,0.698
112765,81804,90340,29969.9,25036,78451.4,19447.9,2093.8,0.699
134764,98473,89688.3,42338.4,32212,86138.5,11742.5,1262.36,0.702
123912,99151,81902.1,84419.7,62658,88297.3,8156.61,810.16,0.703
112892,87645,84414.5,49187.6,38585,83544.3,17437.4,1951.68,0.707
154151,110273,91612.7,65356.8,50765,84373.6,15808.9,1208.4,0.708
122727,90533,88841,39378.6,33129,77898.9,9862.16,1368,0.71
79636.2,63079,82738.1,32842,28043,76751.3,16425.6,1358.12,0.711
91519.8,70280,85342.1,43701.3,34437,83166.7,9839.83,802.56,0.711
149254,106915,91488.6,43724.4,33631,85204.9,11591.6,1351.28,0.715
