"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
142085,108508,85815.4,65264.4,50965,83923.7,15250.6,6098.24,0.911
126235,99504,83141.4,81008.6,64220,82668.6,21239.7,5082.88,0.917
143337,100160,93787,60079.2,47040,83702.2,20466.6,6213,0.918
161833,120808,87791.4,42940.6,35093,80191.3,9528.75,3258.12,0.919
166246,109904,99132.7,67666.8,51872,85491.5,17549.1,4662.6,0.919
121946,91561,87284.8,55310.6,41156,88075.6,9691.22,3271.04,0.921
103863,82196,82811,38466.9,29388,85782.2,23479.6,7252.68,0.921
165049,116344,92971.2,52087.4,39221,87035,29798.2,8216.36,0.926
132720,86854,100144,52446.2,40126,85658.1,13672.1,5214.36,0.944
171301,119544,93910,44752.4,35137,83470.2,28208.9,9566.12,0.945
123595,95493,84822,44117.9,35057,82474.6,14918,4513.64,0.952
107494,82252,85647.9,33756,27676,79933.3,16461.8,6013.88,0.955
122356,94918,84480.4,31188.8,26898,75990.5,15326.8,4715.04,0.957
88438.8,66981,86530.8,35023.4,27741,82740.2,18683.3,5753.2,0.961
136653,98901,90552.4,44937.2,33681,87438.2,19034.4,6634.04,0.97
83556.4,68245,80239.6,57753.8,40269,93991.8,22668.8,6593,0.972
126300,100977,81971.4,50429.6,36605,90287,39497.9,12730,0.977
91527.3,71070,84400.4,30928.6,26791,75657.3,7130.97,3183.64,0.983
103664,79371,85594.5,33266.3,26902,81040.1,17229.5,5199.92,0.985
92480.7,73104,82906.7,22706.5,19800,75156.3,10123.2,2441.12,0.988
138360,94925,95523.1,43347.9,35929,79068.4,18995.1,5258.44,0.992
113644,87672,84950.7,33969.3,28725,77500.9,25327.6,7907.8,0.993
109017,79628,89723.9,29731.2,24805,78551.4,22371.6,5350.4,0.995
156003,113841,89807.8,46524.9,37025,82351.3,31663.2,8035.48,1
141256,96513,95918,50341.1,40525,81410.3,30937.1,8676.92,1
90076.2,72710,81188.8,42552.5,32890,84789.3,14887.9,3967.96,1.004
121999,91681,87208.5,53498.8,39669,88383.9,26856.1,7707.16,1.016
135616,98555,90180.3,44954.1,35878,82114.8,36603.5,11906.2,1.022
100085,77873,84229.2,36494.1,28585,83669.1,29260,8942.92,1.038
96210.5,73891,85331.8,36737.5,30299,79462.2,30906.3,9975,1.038
98918.2,74992,86445.3,48101.9,37040,85108.1,26575.8,6755.64,1.04
107957,80952,87398.2,31349,25829,79541.9,33242.4,10422.6,1.041
96742.9,76253,83146.2,25386.1,21533,77263.1,13128.5,3874.48,1.046
133784,98504,89008.2,32939.1,25969,83125.8,12971.4,3222.4,1.047
156348,105216,97384.4,60588.2,46324,85716,22644.9,6977.56,1.048
147620,106318,90995.1,49383.2,38515,84029,9647.33,3308.28,1.049
131936,89461,96651.9,43045.3,33949,83095.8,21450.7,6408.32,1.051
135763,99161,89726.7,37622.2,29620,83241.3,13644.4,3209.48,1.051
99709.8,78327,83426.9,28726.4,25771,73051.6,15244.5,4252.2,1.052
103846,79932,85142.6,41435.2,33560,80914.8,13936.2,4732.52,1.054
132029,98917,87474.2,31177.3,24965,81844,12887.5,3620.64,1.056
117452,86825,88653.2,40695.3,33033,80737.6,28492.3,10304.8,1.056
127480,96199,86846.1,48165.8,34543,91381.6,23528.1,5614.12,1.059
125025,93582,87556.1,63017.6,47091,87700.8,32671.9,9396.64,1.062
129933,103214,82501.3,54753.9,40846,87850.8,22909.8,7345.4,1.066
125470,90568,90791.1,42027.4,34076,80828.3,17874,6191.72,1.066
148828,106388,91679.6,65906.6,47372,91177.4,33483.4,10325.4,1.07
130265,94014,90806,49916,37495,87246.2,31157.3,8524.92,1.072
97244.8,74509,85533.7,26338.6,21504,80270.1,12752,3606.96,1.073
118168,86900,89116.6,26169.2,21800,78670.9,21795.6,6010.84,1.08
144673,108377,87484.2,79290,58004,89586,9146.83,2546,1.08
113739,83609,89153,76679.7,52377,95944.4,29351.6,7406.2,1.082
112647,85084,86766.2,34676.9,28385,80063,15810.4,5525.96,1.084
143267,103368,90832.3,56020.6,44897,81773,22646.5,7646.36,1.085
91124.8,73024,81780.7,25716.5,23456,71851.7,15506.3,4164.04,1.089
148058,106541,91074,53961.6,40016,88375.3,21620.1,6647.72,1.091
101903,80396,83067.6,41476.1,31496,86302.2,19582.6,6167.4,1.092
111972,82748,88681.4,38389.9,30085,83627.1,14433.6,5392.96,1.093
120882,92245,85881,49367.8,36365,88969.2,26743.6,8564.44,1.096
175732,122222,94228.2,64606.1,45335,93394.2,33863.1,8839.56,1.096
145986,102696,93161.6,54603,41777,85656.3,43562.8,13275.7,1.097
107991,84145,84108.2,58724,46957,81958.8,17887.9,4901.24,1.099
78521,61501,83672.6,27321.1,24608,72761.6,-59.29,-27.36,1.099
135136,97029,91274.8,40354.9,32809,80609,28238.2,8676.92,1.101
110622,82989,87358,43837.6,31680,90686.4,17197.9,4702.88,1.102
123215,89287,90439.1,47482,36991,84122.7,17824.7,6697.88,1.103
96536.9,72288,87519.9,59085.2,43164,89709.2,21101.1,7682.08,1.103
149473,109833,89188.6,50392.6,37796,87377.8,15179.8,4314.52,1.105
167721,116064,94704.5,60056.9,44468,88510.6,21344.4,8433.72,1.105
153490,104658,96114.4,58322.1,43182,88513.7,21061,6124.08,1.107
104142,82021,83211,26869.1,22501,78258.6,13207.8,3867.64,1.109
116230,89395,85209.2,32521.7,27603,77214.2,11394.5,4301.6,1.113
116989,89078,86070.7,34519.9,28262,80047.2,25601,5926.48,1.113
176609,116337,99488.9,58690.9,43169,89100.3,28664.8,8264.24,1.115
104020,79292,85973.7,30585.2,26296,76225.7,8098.09,2278.48,1.119
120540,92266,85619,43014.5,34867,80850.1,23544.3,7090.04,1.119
137520,98660,91349.5,41028.7,32748,82107.5,22760.4,6612.76,1.129
81736.7,61858,86596.6,30189.4,24938,79336.4,21222.7,6365.76,1.131
107254,79602,88302.1,36721.3,28766,83660.1,18888.9,6933.48,1.135
170262,122524,91070.1,57002.3,42337,88237.3,43115.4,11460.8,1.139
116641,92721,82442.9,36159.2,27953,84775.5,17480.5,4350.24,1.142
127046,95904,86816.7,52896.7,42056,82429.1,19304.7,5462.88,1.143
155989,102592,99646.3,53327.9,38980,89658.7,40284.9,12014.8,1.143
143645,108356,86879.7,73595.1,51632,93413.5,19071.4,6820.24,1.144
157449,103781,99426.2,74444.4,54377,89721.5,23351.8,8094.76,1.149
117080,79876,96061.1,45607.1,36708,81423.9,14934.1,5780.56,1.15
142528,103076,90619.7,42443.2,31500,88303.4,17693.1,6417.44,1.155
114268,86495,86579.1,38547,32434,77887.8,17963.3,5500.88,1.155
106779,80872,86530.2,24432.1,20933,76490.8,13415.7,3416.2,1.155
116940,86738,88355.2,39116,31994,80124.6,28458.4,10079.1,1.157
176407,127173,90907.7,54489,42809,83416.9,20956.3,7439.64,1.161
