"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
96865.3,76804,82654.1,56626.6,39964,92860.6,18133.5,15217.5,1.404
141783,107621,86338.8,68130.4,47065,94868.6,27128.6,23864.8,1.408
145825,101872,93811.9,60367.2,43284,91401.6,25059.6,25610.5,1.426
136806,97502,91954.5,43149.3,34087,82959.2,21928.8,17423.8,1.432
153806,102128,98698.3,56496.4,42840,86427.4,40398.8,28047,1.435
90584.8,69550,85356.8,28254.4,25427,72823.3,14171.1,11300.4,1.442
156962,114452,89877.3,49274.6,36700,87990.8,19482.5,12335.6,1.445
103693,82316,82555.5,61965,48168,84307.8,23555.1,18578.2,1.446
114405,87784,85410.4,36955.4,28705,84372.3,18314.4,15091.3,1.449
106021,81898,84839.5,46239.3,32887,92143.9,19306.2,14483.3,1.453
101047,81406,81347.7,36564.2,29911,80113.4,17524.4,11800.5,1.453
158171,106784,97073.3,48798.8,35644,89722.7,21975.8,17400.2,1.454
108098,82192,86192.4,45334.5,35000,84887,12167.5,9075.92,1.457
170768,119198,93889.8,71044.8,51879,89747.2,23656.7,18857.1,1.464
156482,113152,90632.3,47215.6,37512,82488.9,20376.5,16653.1,1.474
143520,108664,86558,59915.2,46005,85351.7,31745.6,28228.7,1.479
103325,83335,81256.7,57773.1,39355,96206.8,49540.3,55103,1.482
113501,81617,91137.8,41926.5,32753,83891.4,25320.7,21315,1.485
172475,113480,99606.4,61660.8,44849,90102.4,19713.5,18546.3,1.49
128991,85663,98683.5,48459.9,36754,86408.9,29732.8,29214.4,1.493
139121,105485,86433.6,55961.3,39712,92351.9,29966.1,26673,1.498
98526.6,79600,81118.5,35914.3,29028,81083.2,18226.7,17057.4,1.499
140323,99253,92654.1,35865.1,28401,82759.5,18498.5,17648,1.502
116013,88432,85976.3,34573,27744,81667.2,9998.45,6770.84,1.503
111865,85492,85753.2,35878.1,29036,80979.1,20841.6,14255.3,1.505
149790,117401,83616.1,62999.1,44765,92230.7,39047.5,32056.8,1.508
125865,94299,87473.5,41976.6,32406,84890.9,32160.6,24984.2,1.51
114511,84837,88458.7,50279.5,39273,83902.8,58657.8,41796.2,1.512
79827.2,63854,81930,40358.8,31075,85115.1,20897,15179.5,1.512
134838,97198,90914.8,50981.7,42538,78544.8,28584.7,23764.4,1.517
122299,88750,90309.5,47433.5,37911,81997.4,34605.3,22710.3,1.518
127143,85871,97034.4,47693,39458,79213.6,13671.3,10895.4,1.525
160898,110413,95501.2,66538,50013,87190,38724.8,32140.4,1.528
124809,90679,90202.8,41188.8,33307,81044.6,21804.1,13317.5,1.528
102427,80900,82974.8,41682.4,33356,81895.3,8571.64,7684.36,1.528
124220,98353,82771.9,50274.8,39997,82376.5,32117.5,22766.6,1.529
86859.8,68536,83057.7,52404.7,42177,81428.1,9920.68,7762.64,1.533
103470,77901,87046.6,33146.2,27712,78387.3,3739.12,2701.8,1.534
139366,102477,89127.2,80748.4,56736,93272.8,21061,15136.9,1.538
116449,84693,90108.7,38691.7,30129,84161.5,13132.3,9743.96,1.539
112766,86320,85614.2,40343.4,27476,96227.4,27306.5,19826.9,1.539
129254,94428,89706.1,42408.5,34961,79496.7,22066.7,19813.2,1.548
152640,107868,92737.7,84431.3,62177,88992.5,17976.4,15858.2,1.548
144500,102796,92123.7,40416.5,31329,84545.9,23668.3,21929.8,1.55
133532,89556,97717.3,75568.6,58060,85299,18383,13880.6,1.552
157970,110473,93712.8,51375.2,38324,87854.2,31670.1,25188.7,1.552
106402,85406,81646.9,61842.5,46739,86713.7,12899,10810.2,1.553
132710,101140,85992.6,38567.8,32540,77676,18970.5,14101,1.554
134027,94731,92721.2,55965.1,43718,83895.2,32815.1,21535.4,1.566
173154,115204,98501.9,67991,53628,83088.3,32034.3,27256.6,1.567
132051,93679,92380,52061.2,42863,79599.8,27273.4,20122.5,1.567
130098,91689,92989.1,83480.3,64877,84328.3,55510.1,55438.2,1.568
164227,113662,94691.4,79742.7,57223,91327.3,37303.4,30609.8,1.569
94452,75071,82455.4,27990.3,23327,78637.2,12631.8,10488.8,1.569
116317,77990,97743,49168.3,41254,78108.7,18175.8,16956.4,1.571
108291,82572,85948.5,31747.9,26977,77126,15899.7,12245.1,1.58
112742,82098,89998,40837.7,33770,79252,9902.97,8012.68,1.584
125249,95409,86032.6,31405.2,26013,79120.9,28803.4,19373.2,1.586
144221,99696,94805,40574.4,32172,82652.1,13495,10196.2,1.586
110308,83404,86675.9,38556.2,29500,85654.9,28453,23297,1.593
113304,84191,88197.9,25988.3,22626,75274.8,9414.02,6559.56,1.595
152714,113881,87883.4,59004.3,42468,91054.6,25154.4,20632.5,1.596
144032,110601,85345.4,63361,47556,87316.5,19621.9,16072.5,1.601
113130,85297,86921,32415.5,26697,79573.7,21862.6,15982,1.602
134176,96940,90709.5,64968,47189,90227.4,21232,15680.3,1.605
147450,104840,92171.6,59554.1,46577,83795.4,11697.8,10530.6,1.612
99125.6,73948,87849.5,66324.7,46652,93171.9,42100.5,30671.3,1.617
123750,89100,91022.1,31805.6,26933,77392.5,29522.6,22500.6,1.617
127724,92141,90844.5,54874,41997,85630.5,17656.9,18427.7,1.618
143865,103341,91235.1,47442.8,35552,87455.3,20589,15814.8,1.618
127789,95671,87537.3,38935.8,28759,88726.9,24937.2,16017,1.621
118931,85406,91261.5,35966.7,28211,83553,17496.7,14589,1.622
134215,94008,93565.6,55831.2,44236,82714.3,19561.1,13397.3,1.624
86038.4,67314,83765.8,46243.1,33582,90244.4,3167.78,2274.68,1.625
127513,99239,84207.7,49188.4,36783,87638.6,24619.2,18421.6,1.625
161246,118035,89527.7,67011.6,48539,90477.1,66086,55220.1,1.626
125500,93017,88422.3,40598.2,32553,81732.8,28978.9,16710.1,1.635
112843,86141,85850.6,40147,29837,88181.6,9531.83,8108.44,1.636
139121,103565,88036,93785.2,70157,87607.9,28934.3,24099.6,1.641
147774,105911,91440.3,44593.8,33791,86487.5,22727.3,18275.7,1.646
87059.7,67621,84375.4,30478.1,23805,83907.4,29072.9,21537.6,1.661
145448,105061,90729,53129.2,37741,92257.1,20073.9,17546.9,1.662
121257,90540,87770,27780.1,22449,81099.1,21654.7,18044.7,1.663
123795,93422,86842.6,44626.9,33527,87233.2,16292.4,13573.6,1.673
132185,98801,87679.7,41459.1,32585,83383.9,19402.5,16004.8,1.687
135263,97981,90472.5,41426,31056,87419.3,28506.9,22451.9,1.688
