"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
83736.7,57120,96074.4,31301.8,22484,91238.1,2555.07,7.584
105156,73951,93190.1,20318.4,14882,89476.5,2899.38,7.606
63278.8,43608,95098.1,41515.2,30028,90606.8,3352.02,7.613
69722.7,45793,99782.7,37206.2,26261,92850.4,3328.56,7.637
77754.2,61764,82502.8,20693.1,17188,78900.6,4749.96,7.676
82981.2,60579,89771.4,26509.1,20131,86299.8,2376.36,7.682
86596.6,62018,91508.8,39238.2,32794,78414.2,3003.57,7.729
96931.3,71127,89311.9,38014.9,30159,82606.9,9759.36,7.763
96751.7,67089,94512.1,31130,23761,85860.8,2470.2,7.78
146905,100914,95403.9,46114.8,34910,86570.5,2313.57,7.782
64676.7,44762,94693.1,39009.1,29514,86620,5494.47,7.809
91210.9,60567,98693.9,30805.1,18523,108991,9348.12,7.843
95068.3,69008,90285.1,28481.1,21396,87237.8,3605.94,7.85
118199,85431,90673.3,36554.8,25883,92557.1,3127.08,7.873
75669,53219,93181.8,29457.5,21459,89963.4,6054.06,7.906
79362.4,56111,92692.9,41699.5,31058,87990.7,2868.33,7.912
120862,86294,91788.6,29175.3,20362,93901.9,3260.94,7.944
64881.9,40911,103935,33574,22251,98885.8,9324.66,7.966
69636.1,52112,87574.3,27689.7,22404,80997.7,3901.26,7.97
75240.1,55340,89102.6,32479,24104,88306.6,7060.08,7.98
82634.8,59260,91386.3,27885.7,21900,83448.2,2853.15,8
68909.8,46919,96252.5,24401.2,16219,98597.6,2555.07,8.008
109265,73905,96891.6,60261.1,36937,106919,4030.98,8.026
154423,110174,91857,136434,96051,93089.3,9489.57,8.035
81172.2,46605,114144,25715.6,16397,102781,8187.54,8.039
79279.3,52529,98910.1,55221.4,39461,91710.5,4488.45,8.051
79361.7,59458,87474.3,23225.4,18126,83973.3,3735.66,8.065
99050.7,66301,97907.8,50721.9,35149,94572,3610.08,8.074
97025.8,71394,89064.6,45208.8,33530,88362.8,4610.58,8.081
125960,91654,90066.3,32004.3,24430,85854.8,5299.89,8.096
112790,80316,92033.9,36376.1,26568,89729.9,8802.33,8.1
120377,91165,86535.7,33818.3,25241,87806.1,2492.97,8.105
93568.8,64640,94865.8,38836,26324,96685.7,3586.62,8.124
86718.7,63094,90075.1,20962.2,15614,87983.8,2739.3,8.15
71014.2,50579,92014.2,31680,23723,87517.5,2387.4,8.153
79163.6,54163,95786.1,33508.5,24471,89739.3,2704.8,8.183
80399.7,60142,87610.6,41604.9,31171,87473,7863.24,8.184
93156.3,55383,110234,31438.5,19131,107697,5770.47,8.185
102299,60232,111307,62467.8,39432,103821,8132.34,8.19
85959,64078,87914.9,23682.2,18903,82105.2,2504.01,8.192
98774.5,70656,91616.9,27506.8,20760,86834.7,2704.11,8.211
90165.7,60799,97190.8,29838.4,20386,95923,8694,8.231
95737.1,60948,102944,37972.8,23872,104247,3768.09,8.254
79554.8,51130,101970,42869,30282,92776.7,3654.24,8.258
96124.1,66099,95305.3,63280.6,45343,91461.9,4136.55,8.266
113445,80698,92130.5,63273.7,47027,88177.1,3586.62,8.272
84748.4,54892,101182,27081.1,18876,94023.5,5094.96,8.286
70101.9,49126,93518.6,21039.5,15446,89268.6,9998.1,8.288
74597.6,58668,83330.4,41798.8,33153,82626.8,3512.79,8.309
105714,76879,90116.6,34152.2,24747,90443.3,3801.21,8.325
147261,104426,92418.6,58403,39747,96296.5,3357.54,8.333
143848,96878,97310.3,54886.1,39971,89990.6,7960.53,8.36
74514.5,42748,114237,55545,33628,108249,5979.54,8.372
98963.3,64143,101113,53793.8,35842,98360.3,8088.18,8.384
71160.5,46954,99322.1,35599.9,22823,102225,8313.12,8.448
71458.7,48906,95757.5,33333.2,23507,92930.8,6975.21,8.454
88887,57778,100822,45208.1,27962,105957,3044.97,8.461
95091,69504,89662.2,32447.2,24132,88118,4585.74,8.461
79312.7,54395,95557.2,38230.8,26726,93747.5,2490.9,8.502
66380,45628,95342.4,26342.8,18716,92242.1,2495.73,8.502
88066.3,59586,96860.2,81021.9,60734,87428,2983.56,8.503
128441,83262,101097,71810.4,48899,96242.5,4323.54,8.516
66651.2,38561,113277,24207.3,14737,107651,7200.84,8.535
105525,64923,106522,41326.9,25670,105508,2808.3,8.543
133538,89926,97319.6,60457.1,41610,95220.3,4832.76,8.556
141695,89362,103916,44326.3,29298,99152.4,9892.53,8.569
93990.5,69962,88044.4,30867.8,22906,88315.5,2511.6,8.584
67927.8,48703,91405.4,28910.3,20335,93172.7,4910.73,8.613
78489.1,52282,98386.8,31691,20979,98999.1,5829.81,8.675
85396.7,56394,99240.3,55329,36359,99728.9,4906.59,8.716
120624,85478,92482.5,42846.9,30606,91747.2,5697.33,8.747
119198,80749,96741,28487.3,22381,83416.6,2356.35,8.782
74283,53734,90598.4,23130.9,17226,88001,4811.37,8.783
57128.7,49746,75262.1,38533.1,33650,75046.1,6134.1,8.786
114514,81546,92031.8,32354.1,23831,88974.8,2850.39,8.791
96523.8,70638,89552.1,23259.2,17767,85794.8,5487.57,8.83
101539,72362,91960.3,24232.1,17827,89082.6,9147.33,8.857
121709,78125,102097,70294.4,44525,103466,3879.18,8.863
84851.4,59354,93689.1,23845.7,16926,92328.5,7284.33,8.889
151679,99811,99592.4,65726.6,43119,99897.1,3031.86,8.894
73725.7,58066,83210.3,19133.7,15078,83164,5156.37,8.909
94347.6,68952,89673.5,31690.3,23640,87853.5,3481.05,8.924
77165.6,49000,103207,32980.6,22780,94882.3,2870.4,8.943
69038.3,48765,92781.5,29539.6,22269,86932.8,7162.89,8.973
75792.5,53826,92281.4,35911.1,25750,91396.8,3328.56,8.99
69048.2,45926,98531.2,33789.3,22874,96809.3,2351.52,8.999
89717.7,56198,104625,34425.5,20938,107752,8228.25,9
104206,65395,104431,33039.3,21915,98802.7,8184.78,9.01
78400.3,52196,98437.5,36090.4,25408,93089.7,2856.6,9.018
113871,81135,91978.4,57693,39947,94649.6,2418.45,9.02
69443,48303,94218.1,33799,27083,81787.4,8455.26,9.027
73310.3,45509,105572,24708.2,16049,100896,4144.83,9.027
77192.6,51615,98012.1,21015.3,15131,91022.4,6886.89,9.03
101144,76220,86966.7,37057.1,28556,85046.1,3370.65,9.033
79799,55970,93437.7,35862.8,24846,94594.8,5072.88,9.048
98153.9,69584,92443.9,37293.1,27528,88783.9,4494.66,9.06
80259.8,52670,99865.3,31130,21363,95498.7,8807.16,9.075
125265,82793,99155.6,42725.5,29949,93494.2,5684.91,9.077
92089.8,62835,96048.4,39600.5,26315,98622.7,3739.8,9.089
65348.4,40900,104711,30854.7,20732,97535,3235.41,9.09
70028.7,48702,94234.4,45237.8,33367,88851.4,6069.24,9.101
79099,61740,83962.3,69660.3,57692,79131.6,4744.44,9.103
75604.4,50911,97322.9,22527.1,15819,93326.8,5052.18,9.154
71743.4,51869,90647.1,31020.3,23888,85103.3,2954.58,9.172
65259.6,40890,104594,26618.1,17354,100521,2354.28,9.175
75079.7,52164,94326,49448.9,35332,91720.8,3348.57,9.195
62549.6,40487,101249,55094.4,36935,97757.4,5137.05,9.206
131744,87742,98401.9,37883.1,24227,102477,8783.7,9.209
89247,62431,93685.7,42152.8,31058,88947.3,6867.57,9.23
98345.6,72199,89269.7,41326.2,30739,88108,6127.2,9.255
98086.5,70358,91364.1,32473.5,23754,89592.5,7385.76,9.256
67289.5,51546,85552.5,21584.6,17098,82732.9,8838.21,9.275
85833.3,68963,81568,29730,24743,78745,3901.95,9.278
69619,47651,95749.4,19596.7,13695,93777.9,2851.08,9.314
72980.2,47546,100594,19130.2,13710,91445.7,3374.1,9.322
74944.8,52327,93863.2,33489.1,24679,88931.7,10041.6,9.323
113517,70420,105644,63002.5,38712,106658,5306.79,9.401
76745.3,51130,98368.5,29269.1,20051,95665.1,4217.28,9.401
111351,77847,93741.3,41723.6,30011,91113.2,2696.52,9.437
100874,67974,97255.9,34696.6,22670,100303,4442.91,9.464
78934.2,53368,96931.4,25599,17708,94740,2387.4,9.48
103744,69591,97698.7,30384.2,20135,98895.2,2733.09,9.483
76320,57143,87529.7,27403.3,21843,82218.8,9841.47,9.531
109336,74782,95817.5,94178.8,66403,92949.1,7832.88,9.542
68908.3,47099,95882.6,61632.9,41798,96635.5,6538.44,9.542
149618,104610,93732.3,55691.3,38714,94275.6,5581.41,9.553
139087,83778,108802,52867.8,33854,102344,9205.29,9.558
82729.9,61635,87966,30091.6,24031,82064.1,9604.11,9.563
108774,71260,100037,43198.1,28072,100849,3837.78,9.622
89942.1,62704,94004.3,32051.9,22212,94568.3,5230.2,9.675
87441.5,60155,95263.3,24958.7,17131,95481.4,5468.94,9.695
87434.4,55528,103193,41272.4,27813,97250.4,3757.74,9.698
89579.3,62635,93728.2,32210.6,24575,85898.4,2844.87,9.703
98163.2,65347,98447.1,39852.3,26191,99719.8,4579.53,9.716
104361,79143,86418.7,28483.9,22435,83205.7,2352.9,9.72
142554,96741,96571.3,96266,68609,91954.3,3241.62,9.751
76491.1,51226,97859,38083.9,26423,94458,3455.52,9.753
87587,60655,94635.3,32707.4,23275,92095,8211.69,9.758
93437.4,55443,110447,29873.6,19927,98248.3,6272.79,9.784
63741.7,43620,95767.4,32706.7,21520,99603.4,3850.2,9.793
86612.9,58748,96620.5,25220.9,18680,88483.7,4596.09,9.809
80568.7,49270,107168,49481.3,31614,102575,4404.96,9.813
94888.7,59098,105226,23537.3,15703,98232.1,5465.49,9.831
107008,69432,101003,47202.9,34280,90241.8,8021.25,9.838
78659.5,53770,95871.8,32118.8,21075,99878.5,5727,9.875
95217.4,65402,95412.5,25726.7,18291,92177.7,6039.57,9.892
78193,59615,85959.2,22302.9,18091,80793.8,8733.33,9.915
81457.6,56203,94984.3,40424.3,29967,88405.6,7683.84,9.917
94971.7,58021,107273,65817.7,41089,104978,3161.58,9.927
82439.5,55343,97623.1,34656.6,25330,89666.7,2390.16,9.929
93330.2,55217,110772,56394.4,36437,101432,6282.45,9.942
76016.9,50581,98492.3,30451.8,20013,99719.5,2706.18,9.949
117482,79011,97446.2,70163.3,49799,92335.7,3105.69,10.001
69528.2,44542,102299,28417.7,19379,96103,2843.49,10.011
71945.7,52360,90050.3,18404.4,13292,90742.5,6330.75,10.021
86233.8,67721,83451.4,41406.9,33481,81050.2,2348.76,10.034
89293.9,67112,87197,29273.9,23240,82551.5,6515.67,10.034
77704.5,50829,100188,33226.3,23693,91905.5,3072.57,10.038
112088,76263,96321.7,31994.6,22415,93544.5,5095.65,10.047
66159.2,44192,98113,30399.3,20384,97736,7668.66,10.056
102621,77671,86587.5,38281.9,28423,88268,4323.54,10.059
82472.9,48067,112446,33385.6,20811,105135,8716.77,10.083
66399.9,44892,96934.5,42159,29308,94272.3,6982.8,10.087
100261,73036,89964.9,28424.6,20988,88757,9921.51,10.116
98399.6,66540,96914.9,37773.4,23964,103301,9889.08,10.118
89200.8,53858,108542,29563.1,18334,105675,4103.43,10.145
86529.8,59377,95505.3,45736.6,29401,101949,8333.13,10.163
126984,75952,109569,45722.2,28080,106711,2708.94,10.177
92121.8,60534,99733.9,52043.9,34458,98982.9,7877.73,10.211
100644,66788,98757.3,44109.6,27440,105349,3139.5,10.224
109926,84314,85443.6,27367.5,20654,86838.1,2328.75,10.232
80664.5,53059,99633,38981.6,28007,91216.3,4819.65,10.245
79351,49271,105546,25774.3,17243,97961,7080.78,10.314
111712,76295,95958.6,35213.5,24827,92953.2,7556.19,10.319
134874,99492,88842.2,32017.4,23752,88341.7,2792.43,10.37
79120.3,55533,93372,55579.5,39753,91627.2,6460.47,10.375
91018.4,59047,101021,54274.7,33375,106575,3788.79,10.388
92530.8,55748,108777,59545.6,40724,95825.1,3655.62,10.39
95179.8,61274,101800,40019.3,26547,98794.8,2383.95,10.397
80590.7,52547,100512,31999.4,24135,86891,4473.96,10.399
73144.9,48590,98654.6,26509.1,17303,100405,3274.74,10.417
89795.1,52714,111637,22877.6,14615,102587,3030.48,10.435
75031.4,49084,100180,24691,17004,95162.7,3228.51,10.511
97424.1,61986,103004,60760.7,40126,99237.8,2869.02,10.516
103737,69601,97678.7,29173.2,19205,99551.9,9286.02,10.518
85893,58658,95964.4,42239.7,29966,92378.8,4478.79,10.526
76414.5,55564,90128.5,21672.9,15992,88816.6,2387.4,10.537
84226.6,56870,97061.3,24077.6,16514,95552,4255.92,10.568
78015.5,49922,102416,27372.3,18062,99317.4,7544.46,10.599
74601.8,51286,95330.2,19124.7,13454,93158.8,8725.05,10.611
70327.6,47858,96305.6,29620.3,21594,89895.2,4106.88,10.622
91248.5,63462,94230.6,34758.8,26050,87445.3,6764.76,10.633
72882.2,54159,88192.3,26306.9,21538,80047,4265.58,10.681
69715.6,44483,102711,21407.2,14815,94697.6,5050.8,10.694
76649.5,59827,83963.8,23001.8,18347,82163.2,2679.27,10.73
71954.2,48794,96642.9,29132.5,21863,87326.9,2309.43,10.734
111868,80155,91465.3,64246.6,47535,88576.1,3615.6,10.739
114572,78075,96171.5,113406,77078,96423.8,2689.62,10.744
125026,91342,89703.6,36666.6,29095,82590.9,3347.19,10.758
104418,80391,85122.8,33685.8,26623,82922,9245.31,10.839
92042.3,72903,82741.2,28936.5,23179,81814.8,2477.79,10.858
140737,92123,100120,60314.3,40726,97057.3,3665.97,10.862
101335,74594,89029.6,42601.3,31986,87285.6,6902.76,10.868
94137.5,66336,93002.2,26496.7,20484,84772.9,2529.54,10.874
78753.9,59171,87225.4,24835.9,19483,83541.7,6900,10.888
114335,74239,100931,30139.9,21599,91450.9,8585.67,10.898
96043.1,62292,101045,47769.4,29460,106267,6713.01,10.906
75929.5,51084,97410.5,26333.2,18149,95089,3184.35,10.912
107432,79406,88666.8,36780.4,29015,83075.8,3512.1,10.937
73211.6,47439,101140,31087.3,19842,102678,4629.21,10.97
95615.7,67251,93177.4,39891,29579,88383.5,6693.69,10.982
187648,119162,103202,65656.3,40234,106946,4402.2,10.995
173055,118679,95563.3,74904.3,51451,95409.8,2815.89,10.998
73253.5,51019,94097.2,22230.4,16571,87918.2,6668.16,11.006
110396,81407,88873.7,46060.3,34338,87908.6,6113.4,11.013
100806,77772,84945.9,42547.5,32261,86432.2,5803.59,11.032
88577.5,65739,88304,29480.2,23062,83774.9,4172.43,11.034
74773.6,48902,100208,33292.5,20698,105414,3605.25,11.048
103342,60399,112131,70323.4,43730,105390,2363.25,11.062
66546.2,45153,96586.5,26687.1,18981,92143.1,2557.14,11.065
82717.8,52175,103900,30015.7,18642,105520,3804.66,11.111
63009.7,47031,87801.7,28478.4,19851,94018.4,2539.2,11.121
101619,68219,97622.8,49294.3,33391,96749.1,10047.8,11.126
128616,81250,103742,71673.1,44214,106237,9477.84,11.131
94161.6,52082,118486,28483.2,17038,109560,2402.58,11.14
106897,73334,95530,34455.1,23818,94804.5,2833.14,11.148
73537.5,52826,91230.8,18236,13246,90224.6,2918.01,11.155
75107.4,52584,93607.1,33046.9,24044,90074.8,3779.82,11.168
104478,61282,111730,49103.9,30318,106144,5953.32,11.168
133271,90951,96029.9,33300.8,23095,94496.6,3112.59,11.169
115505,82437,91824.4,28773,20961,89960.8,3174.69,11.195
73874.1,50313,96225.9,33099.3,23229,93383.1,2721.36,11.2
72532.9,48574,97861.3,52888.5,38963,88958.8,4555.38,11.23
83496.7,63240,86528.2,33810.7,26668,83089,3605.25,11.234
81632.2,50769,105376,31410.2,19893,103478,3374.1,11.247
77698.1,47803,106521,33177.3,21030,103391,2913.18,11.277
81780.6,65650,81638.6,34311.6,29210,76982.1,6843.42,11.277
107204,76590,91731.9,68544.6,52007,86375.7,2265.27,11.292
108457,71970,98760.9,28848.9,21166,89324.5,5338.53,11.322
65437.9,45145,94994.7,35746.8,27933,83868.7,3983.37,11.328
72492.4,50287,94475,29031.1,21026,90487,3509.34,11.335
67244.8,48723,90449.2,43004.9,33611,83852.7,4373.91,11.351
98305.9,71618,89957.5,48508.4,35554,89414.6,3444.48,11.36
83239.7,55599,98116.8,30566.3,21403,93594.1,2570.25,11.361
68394.3,42974,104302,40302.2,28551,92509.8,3936.45,11.362
138410,97472,93060.7,44971.4,31860,92506.2,4935.57,11.379
128959,78737,107338,50165.8,33317,98678.3,8328.3,11.382
70713.2,53946,85905.5,19092.3,14727,84961.8,3340.29,11.412
113084,82334,90012.2,45488.9,34211,87140.5,4494.66,11.428
83553.5,62226,87998,31480.6,25662,80395.5,2898.69,11.439
119029,84673,92126.9,46679.2,34641,88310.6,3248.52,11.444
77645.6,57416,88626.5,29897,21336,91832.1,10002.9,11.456
93687.3,73729,83276.5,33213.1,27509,79125.3,3216.09,11.465
109274,77895,91936.3,23416.5,17999,85261.7,4293.87,11.466
129310,90494,93646.8,42815.2,29651,94632.1,6368.01,11.466
123192,90691,89022.2,35039.6,26431,86881.1,3018.06,11.493
107348,80738,87136,36336.1,27434,86801.8,2651.67,11.501
133734,91387,95904.3,53368.7,35542,98406.8,4912.11,11.543
74066.5,48099,100917,33316.6,23003,94919.8,9190.11,11.549
81954.6,54581,98403.8,23297.2,15925,95874.6,4669.23,11.552
82635.5,52370,103410,27023.2,18250,97040.5,5802.21,11.559
82166.9,53739,100204,49738,34975,93198.8,8202.72,11.568
95705.2,59726,105015,43505.9,30659,92997.2,6205.17,11.578
95685.3,56131,111718,40650,25531,104345,5598.66,11.584
97505.7,73512,86926.4,49586.9,39189,82924.4,8885.82,11.589
78409.6,56747,90553.7,28067.8,21910,83954.9,3008.4,11.589
83920.6,60053,91582.8,39520.4,29553,87639.6,3332.7,11.591
76531.6,50962,98418,42127.3,29166,94660,3615.6,11.597
76916.4,55722,90463.3,37767.1,26467,93516.8,3536.25,11.599
92429.2,66285,91384.8,21291.3,16253,85851.8,7434.06,11.621
123813,83898,96715.4,43579.7,28842,99023.6,8435.94,11.628
70268,52002,88555.9,24078.2,17818,88561.7,8463.54,11.629
91497,69275,86558.6,40868.7,33142,80815,3656.31,11.663
124834,87535,93460.9,48507.7,36034,88222.2,3403.08,11.666
110071,70337,102558,49504.7,30593,106049,3228.51,11.675
97350.9,69775,91436.6,37568.4,27483,89585.7,6063.03,11.676
87344.9,62906,90996.7,33449.8,25719,85235.3,4166.91,11.694
73141.4,51523,93034,17584.7,12843,89732,4186.23,11.704
86240.1,59487,95009.6,36626.6,26162,91749.9,2270.79,11.724
75764.8,53919,92088.5,21915.1,17247,83274,6903.45,11.731
61537.8,40846,98735.3,41017.7,26691,100713,5119.8,11.739
64699.5,42155,100585,43179.5,30831,91784.6,3135.36,11.743
98310.9,70032,91999.4,19581.5,14148,90705,3818.46,11.75
82049.7,59622,90188.4,31294.9,22542,90983.3,8504.94,11.75
134108,90460,97157.6,57177.5,36888,101583,3245.76,11.752
96773,60297,105181,36839.8,22793,105924,2860.05,11.757
81055,55205,96223.6,28260.3,20261,91410.5,8829.24,11.763
93208.8,69723,87611.4,38820.1,30102,84516.4,2439.15,11.782
109009,76300,93630.7,23638.7,17208,90027.1,3165.03,11.788
66788.3,48619,90027.3,33077.2,25030,86606,2630.97,11.808
75854.3,50918,97631.2,20170.1,13662,96755,2617.17,11.808
82032.7,46144,116507,44082,27076,106698,5862.24,11.814
81468.9,55987,95364.1,29838.4,20635,94765.5,2723.43,11.84
159854,112328,93264.5,48005.4,33468,94002.6,3779.82,11.841
117690,89772,85916.6,27629,21004,86207.1,6902.76,11.849
59561.2,42514,91814.5,36481,27334,87466.8,3453.45,11.877
105476,79983,86424.5,30431.1,24050,82924.4,9254.97,11.892
96692.8,69167,91616.8,45833.2,32338,92885.4,3410.67,11.896
88013,66528,86700.7,22077.2,16916,85531.7,2365.32,11.91
77857.2,54664,93342,29004.8,21864,86940.2,7920.51,11.958
78437.2,57474,89439.8,28724,21330,88254,3127.77,11.96
81002.5,50427,105273,49898,32198,101563,2350.14,11.965
62292.6,38609,105737,37179.3,23973,101639,8253.78,11.973
63229.8,48360,85687,32939.9,23976,90038,8133.72,11.992
96160.3,65823,95741,39641.9,27858,93257.6,2711.7,11.996
72878.7,49455,96576.2,26707.8,18914,92541.2,9563.4,12.002
80993.2,63751,83261,23335.8,19515,78367.1,7438.89,12.004
67530.9,43739,101184,27978.1,18534,98930.3,3613.53,12.021
59515.8,38190,102132,52870.6,36778,94211.9,2342.55,12.047
87700.6,55849,102912,33053.1,21197,102192,4867.95,12.052
75617.1,51534,96162.6,32958.5,24963,86526.9,4487.76,12.069
72778.5,47947,99476.8,38443.4,26630,94608.5,3897.12,12.114
137707,83738,107774,57695,36650,103168,3013.92,12.117
107685,81820,86253.3,32347.2,25164,84243.6,2809.68,12.12
79511.5,53436,97516,39054.7,25644,99808.5,2644.77,12.122
100987,74871,88395.7,33271.1,27131,80367.7,3140.19,12.123
122454,75758,105932,46975.2,29527,104263,9976.02,12.134
146957,92718,103874,36800.5,23235,103798,7946.04,12.138
90007.4,62503,94375.1,33790,23039,96117.9,2503.32,12.147
106585,77612,90001.1,54892.9,41916,85825.6,3234.72,12.157
120978,83231,95258.2,48725,34786,91796.8,6888.27,12.177
87363.4,60153,95181.4,38789,27117,93744.8,3093.96,12.18
76719.8,54609,92071,29800.4,22529,86688.3,4381.5,12.21
72531.5,47322,100448,20663.4,13130,103138,8943.09,12.217
68216.1,42972,104035,23718.8,16412,94713.1,3398.94,12.226
91777.4,59653,100829,24383.2,16277,98174,2392.92,12.231
96966.1,65840,96518.4,50261.7,34196,96325.6,4178.64,12.265
100433,75078,87668.6,32128.5,24874,84649.5,5930.55,12.269
91749,56751,105952,33371.2,21003,104129,8943.09,12.273
77207.5,50166,100863,27014.9,17226,102778,3786.03,12.287
105935,67139,103406,47381.6,28435,109203,6724.05,12.31
85107,57199,97511.7,29229.1,20111,95249.2,2846.94,12.331
120405,85654,92125.1,43839.8,32606,88115.3,2431.56,12.354
121210,75794,104806,47285.7,28286,109557,3984.75,12.355
81798.4,62107,86314.6,25369.2,20614,80653.8,3551.43,12.362
145752,96921,98554.8,41157.8,26841,100492,3038.07,12.398
146317,104808,91491.3,57785.4,42248,89638,2870.4,12.429
102018,72492,92228.6,39229.3,28300,90845.5,3826.74,12.461
81106.8,54622,97312.8,26843.8,17626,99809,8201.34,12.518
113949,83742,89176.1,37916.2,28654,86720,2608.2,12.519
73852.1,54223,89260.5,28809.6,21618,87337.6,2435.01,12.52
92236.8,55586,108747,40508.5,24394,108829,7009.71,12.524
104112,71059,96020.2,38674.5,26575,95374.3,4004.07,12.566
79649.9,49624,105190,23720.1,15688,99089.9,2470.2,12.592
89072.3,62562,93306.6,25055.3,18018,91132.4,3539.01,12.629
70353.9,48257,95545,26264.2,19873,86612.4,2866.95,12.644
80154.7,63007,83372,14665.3,12431,77315,3356.16,12.651
102097,66605,100458,41816.1,27609,99259.6,4769.97,12.659
93870.5,67145,91621.1,32902,23901,90216.4,9353.64,12.659
90487.4,55784,106306,36515.5,23416,102198,7369.89,12.666
130296,97798,87313.7,31551.6,23306,88722.6,2397.06,12.67
81371,53101,100426,27456.5,18857,95422.8,7411.98,12.674
84055.5,47451,116092,59230.3,37238,104241,5035.62,12.684
88844.4,55204,105473,66845.8,42176,103870,4146.21,12.706
99612.3,74910,87147.1,22015.1,17495,82468.4,8183.4,12.735
95546.1,67866,92265.8,37523.6,27315,90029.1,3142.95,12.777
86520.6,62871,90188.1,28337.6,22047,84235.2,3274.74,12.78
68187,44496,100429,33151.7,24192,89807.9,2387.4,12.784
89689.3,63330,92813.5,30853.3,21730,93051.3,2681.34,12.806
88788.3,59959,97046.9,40253.9,29527,89344.7,4235.91,12.814
112771,73595,100422,47016.6,29670,103852,9481.29,12.845
72617.4,50721,93828,27424.7,19225,93488.1,7887.39,12.865
78359.9,56328,91169.4,23489.7,18069,85196.7,3565.92,12.876
101057,64439,102778,46285.2,29071,104343,8709.18,12.877
77604.4,46715,108870,35181,21078,109385,5734.59,12.877
73394.1,51874,92723.9,19010.9,14182,87850.6,6473.58,12.88
112491,72486,101705,41936.8,27354,100474,2344.62,12.884
131464,93543,92103.6,43448.6,32447,87756.9,2728.26,12.909
71820,51196,91936.9,32992.4,25032,86376.9,9841.47,12.911
118646,86564,89824.7,28263.8,20596,89934.7,9443.34,12.917
132340,77731,111578,41949.2,25647,107193,9411.6,12.928
97943.8,76598,83799.1,32855,25770,83554.1,2467.44,12.975
89480.6,61971,94628.1,43052.6,29347,96142.4,6121.68,12.978
73410.4,46492,103481,40771.4,25528,104669,5867.07,12.983
149846,98905,99290.4,48146.1,31993,98624.9,4231.08,13.022
64983.5,38234,111387,35843.4,23219,101169,3427.92,13.042
73007.2,50773,94235.1,23928.5,19173,81791,2927.67,13.047
120317,91987,85719.4,38775.9,28111,90399.5,3612.15,13.048
84441,59358,93229.7,34393.1,24890,90557.8,4431.87,13.068
