"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
83603.5,58782,93209.5,38229.4,28163,88960.9,6711.63,956.09,1.107
58466.9,42054,91113.5,40181.5,32210,81755.1,27486.2,380.56,1.11
60664.3,39218,101374,47165.6,32446,95267.4,42870.4,707.52,1.11
79791.8,57895,90322.8,32645.3,25175,84982.8,34613.9,565.48,1.116
76641.1,55111,91138.8,43766,34627,82832.8,21670.8,386.59,1.123
45830.2,28422,105676,44754.1,31662,92634.8,63312.3,985.57,1.125
66060.7,47583,90985.3,27922.9,20223,90488.9,5193.63,631.14,1.126
98141.8,74323,86538.7,46049.9,35591,84794.7,35650.9,424.78,1.134
91327.7,64082,93399.9,43939.9,33006,87246.1,25618.3,381.23,1.141
56431.4,38443,96201.9,33451.9,23423,93596.2,14850.9,809.36,1.143
90429.8,57623,102848,29226.3,19887,96313,25432.7,728.96,1.154
90995.8,55747,106974,44222.1,29495,98258.7,44039.9,883.06,1.179
55114.6,42276,85438.3,36959.9,28616,84645,18946,755.09,1.195
77308.6,53624,94481.8,45833.9,32357,92832.3,42330.1,490.44,1.237
119903,81871,95979.9,44718.9,33067,88629.1,21968.2,344.38,1.24
88040.2,64818,89015.4,80977.7,62842,84449.2,24115.5,341.7,1.246
59730.5,41150,95127.5,27148.7,20090,88562.5,28649.5,371.85,1.255
123859,83343,97395.7,36594.8,26290,91224,30185.4,890.43,1.302
60905.5,46291,86226.4,30075,22487,87650.5,8912.04,747.05,1.303
74152.8,56711,85692,20488.9,16107,83364.9,7718.34,326.96,1.304
47954.9,33707,93238,42989.8,30459,92497.4,13064.5,437.51,1.311
72837.4,47291,100938,43226.4,29686,95428.4,19767.1,341.7,1.32
55584,34414,105851,48889.9,31427,101952,49355,588.26,1.324
61506,45587,88421.2,29169.1,21991,86927.5,6156.18,743.7,1.332
74936.9,53538,91730.4,41887.1,30882,88890.5,57864.1,748.39,1.347
98610.5,64650,99961.9,34460,23735,95149.3,83503.8,367.16,1.36
90534.2,69719,85102.4,28859.2,24791,76290.6,35875.9,542.03,1.36
83328.5,53651,101788,65339.6,47127,90862.8,30408.3,363.81,1.363
85419.4,59671,93815.1,58770.8,42691,90220.4,34353,572.18,1.364
99974.9,71715,91361,54953,44515,80903,40461.6,981.55,1.374
72219.6,41241,114764,80077.3,59940,87553.3,34624.9,866.98,1.39
51642.7,33319,101577,61341.7,43347,92742,40013.1,371.18,1.399
103193,67620,100013,32474.8,21328,99787.7,63896.1,533.99,1.41
86832.7,66869,85101.8,34098.4,28917,77278.9,29960.5,391.95,1.411
84607.2,57886,95788.6,58414.7,42099,90934.8,45241.9,538.68,1.416
63760.3,38995,107157,56625.5,37207,99739.6,58017.3,458.28,1.424
98966.2,71152,91154.8,46365.2,35064,86658.5,1143.33,456.27,1.424
70839.4,45264,102566,41387.6,28032,96760,5137.05,646.55,1.427
56989.4,33694,110846,61274.8,41306,97218.4,26277.3,367.16,1.442
87267.6,61824,92507.3,80671.4,64300,82222,65337.5,332.99,1.443
77103.4,51791,97566.1,43217.5,29403,96326.9,6659.19,637.17,1.443
47685.6,29786,104919,40568.6,28202,94273.5,53695.1,661.96,1.45
100917,67347,98203.6,46979.3,31579,97496.4,48599.5,549.4,1.458
58183.9,35870,106304,57552.2,43210,87288.6,4038.57,907.85,1.462
118212,84690,91476.3,50123.7,36222,90688.1,49358.5,345.05,1.466
65659,42586,101043,32930.9,21895,98568.7,30894.8,357.11,1.469
67811.8,44960,98845.9,17835.8,12184,95936.3,4427.73,440.19,1.473
74731.7,56363,86894.2,42144.5,34630,79756.9,37061.3,322.27,1.474
72974.9,49985,95678.4,16039,10941,96073,8782.32,385.92,1.48
73451.5,55959,86022.3,18938.4,16179,76713.6,1159.89,939.34,1.48
85316.4,56807,98426.2,58093.2,41467,91812.6,75954.5,820.08,1.488
42462,31803,87500.9,59123.3,46287,83710.5,3558.33,635.83,1.489
75466.8,52740,93776.9,51703.1,37416,90560.5,68537,712.88,1.49
58991,40666,95068,35737.9,26295,89070.8,3754.98,521.93,1.491
77061.6,40036,126144,56669,37340,99460.6,31851.8,416.74,1.494
116906,63786,120113,52050.8,33783,100974,24174.8,544.71,1.495
65025.4,51619,82556.9,42822.8,38231,73407.3,15073,544.71,1.513
77231.5,55603,91028.3,28067.8,21331,86233.8,9407.46,917.23,1.524
107338,72138,97514.2,42230.1,31418,88089.3,68951.7,591.61,1.531
94714.6,66358,93541.3,40998.4,33158,81032.4,16195.7,420.09,1.532
93699.4,68359,89829.9,27972.6,22243,82417.5,24571.6,453.59,1.535
103577,73126,92826.4,51808,41366,82079.2,32958.5,481.06,1.535
91820.9,66015,91154.6,40033.1,29183,89902,5497.23,656.6,1.537
70922.9,50355,92304.7,17855.8,12255,95487.5,10264.4,562.13,1.537
98101.4,71126,90391.4,33754.8,26950,82083.7,3125.7,326.96,1.542
65067.1,44425,95987.4,52561.4,38836,88697.8,24125.8,448.9,1.546
87327.4,62527,91529.8,33735.5,26063,84828.6,29357.4,635.16,1.551
110495,77972,92871.6,49182.5,37208,86627.2,29732.8,521.93,1.551
62825,46745,88080.1,34711.1,27236,83522.9,42142.4,438.18,1.551
56341.4,35582,103771,58787.3,41283,93323.8,35241.8,761.79,1.558
78618.2,52213,98679,28308.6,20969,88475.1,27896.7,474.36,1.567
78811.2,53922,95786,29986,22766,86320.1,37167.5,736.33,1.568
62992.1,46582,88623.3,31588.2,20602,100484,3401.01,529.97,1.571
81969.1,55991,95942.7,43888.1,31843,90326.1,66311.1,347.73,1.574
168042,94558,116466,68805.4,44503,101324,48102.7,688.76,1.577
97080.5,62059,102520,47179.4,33359,92687.2,40115.2,344.38,1.579
57779.3,38791,97616,30671.9,21259,94553.5,65741.1,510.54,1.584
98440.6,67426,95681.2,46872.4,34914,87982.7,27117.7,730.3,1.596
87173.3,58234,98104,28601.9,21786,86039.3,24318.4,917.9,1.601
76301.3,57023,87692.3,28169.2,21883,84362.3,29909.4,326.96,1.621
59122.1,42122,91985.8,37754,28439,87002,13877.3,454.26,1.627
72664.6,44703,106529,31464.7,21371,96489.2,7447.17,871,1.636
81177.8,57742,92135.2,29238.1,22691,84445.2,8296.56,724.27,1.638
87028.6,58385,97687.8,42705.5,31465,88947.9,23277.2,455.6,1.64
69120.7,48839,92751.6,112609,80775,91364,8636.04,454.26,1.648
66985.9,45396,96704.3,24270.8,17480,90995.9,4984.56,514.56,1.656
150867,97161,101761,71915.9,47668,98873.1,71272.2,938,1.657
59425.2,43259,90027.3,38606.9,30726,82345.3,46753.7,960.11,1.657
108312,75018,94621.6,58543.1,44675,85879.8,39901.3,757.77,1.661
82235.5,55962,96304.4,71390.9,55918,83670.2,32679.1,665.98,1.662
63137.5,46567,88856.5,28973.8,23683,80176.8,24214.2,862.96,1.667
65358,48403,88492.5,19726.4,14723,87807.5,8087.49,637.84,1.674
101987,75915,88043.1,31551.6,25183,82109.7,35808.9,474.36,1.675
60711.1,36056,110350,29091.1,18689,102013,7714.2,551.41,1.675
52061,39812,85699.6,35586.8,28040,83174.5,17979.3,757.1,1.676
45066.2,30764,96003.8,44790.7,31409,93457.3,35488.1,758.44,1.678
92853.4,63598,95682.9,42646.1,30295,92254.7,3763.26,423.44,1.689
65807.3,45523,94737.7,27595.2,20715,87302.8,23751.9,514.56,1.691
59791.7,40778,96093.7,27175.7,18990,93785.3,5935.38,572.85,1.693
85204.1,50430,110726,36881.9,25930,93216,22086.2,489.1,1.694
54187.9,39966,88857,36104.2,26970,87731.9,32905.4,670,1.706
57876.5,30369,124897,40207,29225,90162.7,15312.5,938,1.722
90705.6,60294,98591.6,39174.1,27062,94867.8,45184,491.11,1.722
73012.3,51937,92129.6,70834.7,49977,92887.2,70224.1,547.39,1.724
89066.2,66257,88097,42194.9,32745,84449,8028.84,464.31,1.732
78087.6,56179,91093.6,33987.3,23847,93403.5,60631,603,1.736
74716.6,49280,99363.3,52498,36296,94790.2,32269.2,781.89,1.736
54794.2,35937,99924.6,33444.3,24217,90506.9,6690.93,540.69,1.738
60523.2,39091,101467,45533.8,31483,94784.6,4912.11,476.37,1.743
92349.4,67506,89654.4,33453.3,25682,85366.9,37927.9,625.78,1.758
64147.7,49174,85492,26908.6,20478,86116,18460.3,981.55,1.764
85892.4,56467,99687.3,41705,30855,88581.4,17038.2,500.49,1.764
78054.5,45878,111500,71347.4,46834,99838.2,34443.4,416.07,1.767
108125,66141,107136,25514.8,17472,95703.9,5481.36,505.85,1.77
79800.5,57702,90634.7,40892.9,33618,79717.8,24394.9,564.14,1.785
77652,56846,89522.6,16449.6,12823,84070.9,4295.25,548.73,1.791
130823,91022,94192.5,41055.7,29802,90283.4,4492.59,727.62,1.793
85236.5,68311,81773.9,38108.7,28671,87108.6,6093.39,728.29,1.795
90541.4,60448,98162.5,30962.4,21772,93200,45052.2,714.22,1.802
66497,41971,103832,36365.8,25023,95243,28666.7,337.68,1.805
85634.6,62178,90259.5,44980.4,34718,84908,27455.8,493.79,1.807
76109,50257,99247.5,35739.9,24829,94335.3,48544.9,320.26,1.808
108086,82550,85808.6,36797,29470,81830,77543.6,877.7,1.811
53568,35826,97991.2,36827.4,25726,93816.3,15533.3,956.76,1.812
100611,66546,99084.3,45369.6,31826,93424.9,18143.6,319.59,1.813
56439.4,37862,97691.9,34608.3,25206,89982.2,37457.3,641.86,1.814
78547.7,58035,88699.9,67170.8,51755,85056.6,71399.1,335.67,1.819
88980.5,63020,92532.9,25746.7,19153,88097.6,18630,596.3,1.82
58441.7,37466,102227,32265.1,21166,99902,9137.67,667.99,1.823
56386.1,34691,106521,56987.8,37167,100486,3238.86,322.27,1.834
107739,76095,92789.4,40026.2,30603,85715.7,62085.5,464.31,1.835
68199.1,52720,84778,37046.8,30636,79249.9,2906.97,447.56,1.838
62125.9,48063,84711.4,33701.7,25947,85122.5,8297.94,796.63,1.841
54585.4,40363,88628.4,35872.4,24966,94165.4,5085.99,596.97,1.843
52369.2,34806,98605.7,46185.8,34390,88015,26533.9,875.02,1.845
94819,57274,108497,68073.3,43838,101767,95638.1,348.4,1.852
81154.8,53914,98649,34537.3,24606,91987.1,19596,343.04,1.864
82283.8,55490,97180.6,38697.3,28230,89835.8,3470.01,628.46,1.872
89402.4,52523,111553,28866.2,18902,100083,22979.8,493.12,1.875
102668,63507,105948,42566.8,30119,92621.2,52069.5,968.82,1.884
64819.4,44135,96250.3,30435.2,20887,95494.9,4729.95,710.2,1.884
70166.2,43059,106793,53506.1,36715,95507.9,33745.8,848.22,1.885
107053,68614,102251,46751.6,30486,100502,7127.01,489.77,1.9
65375.3,46995,91167.9,24920.7,17891,91286.4,5508.27,713.55,1.905
110475,78046,92767.3,37262.1,28682,85140.8,25271.2,320.26,1.907
73669.7,47402,101853,25677.7,17562,95821.2,5290.92,609.7,1.911
95626.8,71413,87757.1,63417.2,51753,80306.7,29850.8,754.42,1.917
84227,57229,96452.9,34648.4,25456,89201.5,49626.9,361.13,1.918
103908,65300,104284,83745.3,56740,96727.7,41801.6,927.28,1.918
56268,38168,96614.4,42683.4,29413,95104.2,45571.1,459.62,1.924
104728,64981,105622,50384.5,37053,89115.5,8800.26,679.38,1.926
73120.3,50730,94461.1,27314.3,19294,92778.7,5267.46,665.31,1.929
56031.1,38175,96190.1,42328.7,30258,91680.1,27965,376.54,1.931
83349.4,60419,90408.4,63852.6,50483,82892.1,27208.8,826.11,1.939
76947.1,51237,98421.2,22138,14893,97417.1,13980.8,663.97,1.941
92044.1,69495,86800.5,40872.8,31867,84056.9,31554.4,391.28,1.944
84561.8,55155,100478,68013.3,46147,96589.6,17630.2,511.21,1.955
125687,70450,116920,59566.3,40190,97132.1,34558,387.93,1.956
57880.8,39307,96503.8,29803.2,21094,92594.1,4387.02,486.42,1.96
103325,71398,94841.7,44995.6,34994,84266.8,3222.3,457.61,1.961
87014.2,61910,92110.5,39485.9,30254,85534.2,10411.4,351.08,1.963
50500.1,34063,97160.4,47380.2,32847,94532.6,60911.8,840.18,1.964
72668.2,45371,104965,59313.1,38054,102148,12771.2,762.46,1.966
76032,52178,95496.8,28528.1,21530,86837.6,48256.5,938,1.967
70300.8,46162,99805.8,28248.6,20086,92168.7,30820.9,467.66,1.969
68976.7,49386,91533.2,46181,35546,85143.7,56827,781.22,1.969
60594.5,45114,88024.1,30677.4,24878,80813.3,46680.6,422.77,1.973
61040.2,38917,102791,41898.2,26873,102178,62114.5,712.21,1.976
61325.3,44975,89361.1,48369,37691,84102.6,36930.2,694.12,1.982
83971.4,59214,92936.7,20909.1,15251,89849.6,6548.79,852.91,1.985
78004.8,56547,90404.8,35063,29363,78258.1,2104.5,479.05,1.997
114398,64738,115808,59653.9,40790,95844.1,46342.5,445.55,2.016
65886.5,46771,92320.8,37610.5,27059,91091.4,52407.6,651.24,2.029
75089.5,51081,96338.5,49497.8,34804,93204.5,26734.7,765.81,2.03
95654.2,55459,113035,62046.9,43935,92552.7,17308,592.28,2.031
74664,53568,91345.2,29027.6,21368,89028.1,44373.2,398.65,2.043
70304.4,49785,92547.3,40198.7,27956,94236,20664.8,676.03,2.047
57762,43867,86294.7,28300.3,21919,84615.7,3886.77,679.38,2.057
74792.2,57719,84921.4,15202.1,12587,79151.8,27440.6,532.65,2.06
65374.6,44947,95320.9,34386.1,26519,84978,19902.4,505.85,2.063
