"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
127789,108881,76917,75362.1,68531,72068.6,17515,29754.9,0.54
98263.4,86254,74660.8,83907.7,79733,68967.4,23191.2,89859.7,0.542
135645,119850,74172.9,164604,147201,73284,35215.2,56021,0.543
195496,172283,74366.1,194594,167876,75966.1,157278,198590,0.543
105977,95345,72843.7,162700,151651,70311,11922,27822.6,0.544
181914,155177,76828,168073,149883,73489.5,39183,59128.7,0.545
170216,132040,84484.1,164718,147118,73376.2,15259,29353.8,0.548
97494.2,82044,77877.5,69614.5,65498,69654.9,14285.7,25025.6,0.548
161786,150024,70673.9,130315,122126,69930.4,5608.51,14222.8,0.548
171224,153784,72968.4,202254,183338,72297.6,31525.7,165731,0.55
109051,91656,77973.7,70679.1,66410,69748.9,38391.9,61562.1,0.551
122893,96107,83801.3,112895,103508,71479.3,17875,34142.3,0.551
121911,109897,72700.2,162478,139487,76338,81447.7,103781,0.553
163855,133324,80543.5,118064,107066,72267.7,31477.3,49230.7,0.554
108456,86909,81784.1,118898,105483,73870.5,28812.9,50867.2,0.554
194356,165297,77057.1,139131,125463,72675.4,12009,17387.8,0.555
126254,103638,79837.3,78479.2,65128,78970.8,10397.8,18524,0.556
104050,84636,80568.9,78052,73774,69336.3,14930,29768.8,0.557
123480,101612,79640.1,69808.2,66378,68922.7,20644.8,38885.5,0.557
116487,105622,72277.6,101565,94956,70097.1,8724.61,18881.6,0.558
130421,113925,75025.2,151143,133911,73969.4,63727.8,100000,0.558
196874,160017,80631,153455,139011,72345.8,11017.7,16769.2,0.559
110609,95700,75745.7,70140,64002,71821.1,10610.7,23032.4,0.559
179025,155985,75215.9,189801,172179,72243.2,28309,61300.2,0.561
123096,110312,73131.2,142538,133662,69887.9,8331.69,147172,0.561
195034,156764,81534.8,174973,154606,74169.4,28670.9,42597.8,0.561
144267,132972,71102.8,134537,126778,69546.7,12634.5,30304.7,0.562
151720,127373,78063.2,164207,138431,77738.7,32195.5,50826.3,0.563
172420,160990,70189.1,162589,149605,71224,10115.3,22421.6,0.564
121138,99302,79947.2,95699,90028,69664.2,10939.2,25229.1,0.564
100367,87356,75297,84721.3,79246,70064,25178.8,61611.7,0.565
108019,83439,84842.1,93425.7,84496,72461.9,24956.1,44800.6,0.566
170502,157487,70951.9,197189,172432,74945.4,26231.2,78008.5,0.567
137136,112658,79775.5,104213,96044,71110.2,21962.6,39593.7,0.569
164837,142404,75859.9,126127,111970,73822.3,55381,79960.8,0.569
167153,138349,79180.7,122171,112159,71386.3,43554.4,78327,0.569
123074,113586,71010.5,163216,151032,70823.1,16684.5,236184,0.57
140561,117710,78258.4,124952,113013,72459.6,30521.8,53226.6,0.571
145782,124661,76639.8,120053,104503,75287.5,44370.8,75012.3,0.575
120200,100719,78211.8,137621,128144,70382.6,10482.9,44781.5,0.577
162354,147684,72046.1,145500,133206,71584.6,10436.3,23479.6,0.577
99900.5,88430,74036.9,185191,164629,73721.3,15961.7,57255.6,0.577
122987,104796,76912.1,85071.9,78938,70628.5,27887.9,44264.7,0.578
113338,99544,74617.5,87522.9,81630,70267.1,13840.6,24886.3,0.579
176270,141116,81861.8,182094,155786,76603.2,49527.7,70256.9,0.579
189066,173722,71324.5,184592,159365,75910.4,18114.7,39777.3,0.581
141155,124406,74359.1,152672,138568,72206.7,10436.8,20165.7,0.583
105840,90826,76369.1,85600.6,76737,73105.8,17505.2,34800.9,0.583
119619,102269,76654.4,62574.4,59375,69067.4,12559.8,23021.9,0.584
108215,87094,81428.7,80826.4,75944,69749.2,23739.2,40032.2,0.585
135579,110053,80736.4,155905,136119,75062.2,41845.5,70483,0.59
116254,92401,82454.2,103812,92579,73487.9,21263.3,34532,0.591
110610,94248,76913.6,80853.6,74778,70860.7,31066.5,42909.3,0.591
105705,83578,82886.6,104522,96597,70912.6,29716.7,53240.5,0.592
161218,129505,81584.4,161870,144007,73665.4,83816.5,116270,0.592
99825.5,73762,88692.9,130140,111032,76814.2,50758.6,87312.3,0.592
121602,102502,77747.8,53879.4,51384,68718.7,10869.2,22866.2,0.594
102239,92228,72649.8,119374,112098,69790,11219.4,25381.4,0.594
107635,98827,71377.2,66848.6,62900,69650.1,11611.3,20919.2,0.595
142341,128269,72725.5,114393,108315,69213.4,4328.23,11291.7,0.595
125997,102522,80542,74157.1,69973,69454.8,10906.3,25420.5,0.595
118033,94526,81833.9,74705.6,66753,73343.6,14074.2,31442.7,0.595
146953,123824,77777.2,177868,159250,73197.9,11548.8,21670.8,0.596
104584,88345,77582.6,108328,98491,72081.8,25474.9,43699.2,0.596
129692,109489,77629,114105,106151,70446.5,30745.5,53938.3,0.597
173805,142984,79662.9,152429,133614,74764.3,2628.71,4083.78,0.598
187608,165036,74499.3,101323,93226,71227.8,11044.5,19606.3,0.598
142885,120154,77934.1,106524,98561,70830.9,13954.8,24450.5,0.599
124717,107920,75736,106075,96822,71798.9,21915.2,36355.6,0.599
148030,134371,72198,163299,148201,72212.6,17005.5,33556.8,0.6
189657,174985,71030.9,131232,117003,73506.2,12236.9,21783.9,0.6
117348,87789,87602.2,107127,96479,72768.7,18708.3,31454,0.601
128347,104412,80559.1,80181.1,72858,72123.1,22413.4,36223.3,0.601
140939,124048,74459.7,111945,102562,71531.4,13983.4,27700.8,0.603
93630.7,80917,75833,132586,120547,72081.1,12285.8,62764.4,0.603
185011,160796,75405.2,202422,181658,73026.9,15376,27177.9,0.604
154764,142594,71129.4,173763,159192,71534.5,18557.9,42855.3,0.605
92346.4,81244,74491.8,152984,139514,71863.3,10173.6,18608.4,0.605
145833,120289,79452.8,85661.7,78471,71541.4,9406.58,12568.9,0.61
120423,99129,79613.8,95254,90463,69006.8,12220.5,25692,0.61
113783,100046,74534.4,162728,147285,72407.4,11755.2,23811.9,0.611
166520,143279,76166.7,161980,143613,73917.5,21063.1,45141.7,0.613
125461,104385,78768.3,147911,131591,73664,32064.3,64581,0.613
158171,140336,73864.6,182814,158614,75534.8,46625.4,75764.8,0.614
105889,82836,83774.3,177631,156818,74233.9,37016.7,69981.9,0.614
139679,118586,77193,173596,157000,72463.6,8434.62,16278.6,0.614
130935,115494,74297.8,68690,63724,70643.2,15795.8,27518.1,0.615
102810,89768,75057.8,141695,131802,70455.2,10616.8,23360.4,0.615
130188,105037,81228.4,76336.5,72111,69376.2,16766.3,32847.7,0.616
116459,92252,82732.8,103784,93994,72362.3,21837.1,41758.3,0.617
165829,148405,73230.5,175014,163799,70023.3,11006,203408,0.617
115882,99725,76153.7,91410.8,85515,70054.3,15830.5,35444.7,0.618
117460,92572,83155.4,80052.3,73658,71225.2,10625.8,21574.3,0.618
140552,114568,80399.3,91739.8,84810,70890.9,6892.08,11172.5,0.618
143254,117669,79785.4,99885.3,93763,69815.2,33896.9,55137.1,0.62
159768,140180,74693.7,173112,157426,72066.1,11856.7,29207.6,0.621
114747,93053,80814.8,137835,124911,72317,20425.3,69641.8,0.621
189854,177421,70128.7,157673,144811,71357,26897.6,52823.8,0.621
203225,182949,72799.2,156213,139827,73216.2,33660.9,155770,0.623
110171,88794,81314,84468.4,77809,71145,38263.2,65633.7,0.623
101564,82266,80909.7,96803.5,87317,72656.1,19605.6,30969.4,0.623
174459,151869,75284.3,178871,153199,76517.9,25065.6,44423.1,0.627
93538.7,76037,80620.7,190436,170323,73275.2,6630.29,191426,0.628
135854,118712,74999.5,174936,156714,73156.2,16811.9,28300.2,0.628
133010,121681,71637.6,162872,150087,71118.6,13507.3,32041.2,0.63
152563,139661,71590.1,135957,127083,70112.2,3660.83,29033.6,0.63
111175,87680,83097.3,76712.9,71686,70131.7,13497,27174.4,0.631
108430,92369,76931.2,101894,96835,68959.6,13919,28544.7,0.631
123228,109379,73834.1,166342,149677,72833,30147.7,51748.5,0.632
117874,99454,77673.8,154636,142181,71276.8,22505,46831.2,0.632
118256,97109,79807.4,106077,96967,71692.8,18703.7,43851.5,0.634
140673,117728,78308.9,134493,122322,72056.7,8284.69,27757.3,0.635
126681,103903,79902.9,158701,148208,70175.8,9136.8,21998.8,0.636
176201,152671,75636.6,124853,116400,70295.3,27697.6,41853.1,0.636
101477,87609,75910.3,64075.1,60143,69820.7,12066.8,21299.3,0.636
149440,122436,79990.2,166286,146198,74541,64625,89858,0.637
106886,84744,82659.4,101238,94378,70299.2,33261,55051,0.639
157297,137273,75095.7,138183,125535,72138.8,10268.6,23054.1,0.64
133235,117084,74576.5,167086,150798,72614.7,25454.7,37981.6,0.641
99529.3,84724,76988.2,76556.4,70114,71557.8,10654,19931.7,0.641
117568,100928,76341,67656,63394,69942,24866.3,39100.4,0.641
117479,96264,79979,136651,124414,71982,17851.1,28803.1,0.641
98634.1,79839,80964,165873,150454,72252.3,17980.3,32375.3,0.642
143930,122721,76862.1,142167,124551,74805.4,11835.5,26267.9,0.643
162835,146528,72829.4,152618,140614,71130.9,8161.08,21933.6,0.643
167522,150217,73085.7,115698,107643,70440.4,20528.7,44682.3,0.644
108767,89576,79576.6,120045,111966,70264.6,11350.5,24590.6,0.647
121194,98213,80871.1,85787.7,80899,69496.3,16327.3,59927.3,0.647
166785,142952,76462.2,134169,124206,70792.9,16513.9,36852.3,0.648
136540,117768,75982.3,191340,170142,73701.1,41881.2,80555,0.649
145463,124612,76502,212922,191334,72930.3,19131.8,34927,0.65
122056,101177,79060.3,94282,88155,70090.9,16132.8,28511.6,0.651
149554,126307,77598.1,111898,102873,71285.5,55532.4,104768,0.651
122973,105937,76074.8,123231,113927,70888.2,21071,46547.6,0.652
142338,122228,76318.7,207604,173302,78507.6,65223.3,89077.6,0.654
141395,127984,72403.4,150469,135490,72781.1,19267.7,31523.6,0.655
94499.6,84604,73201.4,164007,150890,71233.3,13074.9,28581.2,0.656
93850.6,81579,75394.3,82061.5,77786,69138.2,24492.2,48911.4,0.657
124476,106249,76778.4,77850.3,74347,68624.1,22814.7,44472.7,0.657
105343,89804,76876,54805.8,52702,68152.1,11698.8,25250,0.657
148424,135977,71535,153489,141263,71208.1,18637.4,33717.7,0.659
181540,150412,79099,162984,148282,72033.7,28140.3,47359.3,0.66
174900,153944,74457.2,65311.7,56702,75487,4437.74,7605.54,0.661
136288,114260,78170.8,209923,182434,75410.8,12698,24768,0.662
118162,104105,74385.5,205014,179243,74958.4,10460.8,19662,0.662
192889,171777,73590.4,177329,157939,73581.6,23020.6,36727.9,0.663
92537.3,76569,79203.4,177800,159243,73173.1,14904.2,30249,0.663
130142,113885,74891.4,166183,154415,70530.5,29900,60451.1,0.664
135463,111184,79846.7,98166.1,92690,69407.8,14217,29335.5,0.665
122983,114582,70341.2,151193,136060,72825.1,19908.7,41439.8,0.665
144952,121773,78010.8,209535,184763,74322.7,24309.8,204869,0.665
146575,131649,72966.2,141313,131175,70601,10877.2,132271,0.668
120854,107343,73785.1,149605,139328,70369.9,12406.6,98724.1,0.668
140383,113964,80728.6,73491.5,68154,70668.5,18603.1,29132.8,0.668
177425,152541,76226.8,142114,130511,71362.4,19758.3,37022,0.668
94629.4,74780,82931.7,74496.9,69482,70266.1,8150.74,14111.4,0.668
163029,132252,80787,182168,162430,73499.6,15829.6,30061.1,0.669
110942,88501,82153.7,152294,136455,73143.1,10841,141497,0.669
127751,107625,77791.4,202306,183099,72410.6,20942.3,46217,0.67
140999,112753,81953.4,136723,122931,72888.9,39357.8,63871.9,0.672
185304,164012,74043.7,71681.1,66046,71127.6,8091.05,12975.2,0.673
116577,95124,80316,119039,110290,70734.6,18834.8,35356.8,0.673
104417,93617,73096.3,135156,121667,72801.6,5953.49,11611.9,0.674
132669,110057,79000.9,131881,122123,70772.6,24112.4,46726,0.675
129031,101841,83033.4,75973.6,71431,69703.7,10250.2,18367.4,0.675
149991,129108,76136.5,92059.8,85462,70595.5,21887.9,41303.2,0.676
108632,92841,76682.6,104532,99535,68826,29070,59400.1,0.677
163162,144724,73885.6,199594,183170,71412.3,21718.2,43342.5,0.678
185292,159649,76062.5,100423,91363,72035.2,19847.6,31075.5,0.68
155065,136465,74468.5,119025,112423,69384.7,21497.3,46603.3,0.68
121223,107605,73830.1,71879,68435,68834.1,11405,20580.7,0.682
150914,127165,77775.6,103054,96687,69851.7,34765.9,62711.3,0.683
96460.6,80036,78985,101287,93734,70816.8,22444.8,31897.7,0.685
138406,117844,76971.1,86959.4,80694,70624.5,24308.9,32339.6,0.685
161772,132844,79807.2,124159,110510,73630.3,40705.3,69162.4,0.685
108866,93904,75978,122370,111542,71898,21042.4,39292.7,0.686
109186,90830,78780.3,91664.1,87137,68940.9,14544.2,28954.5,0.686
115717,92101,82340.1,118297,109319,70918.1,17983.1,30495.2,0.687
135107,114161,77560.2,102498,93591,71773.1,21060.7,34679.1,0.689
119375,106353,73560.1,75125.3,68375,72006,13843.4,19324.4,0.689
125519,102697,80100,90811,86331,68936.9,18440.9,39949.5,0.69
189469,166045,74781.3,161484,150011,70548.3,20615.6,45280.9,0.691
150810,130113,75960.6,92337.1,86611,69868.8,16367.8,27291,0.691
102992,83748,80595.3,92482.4,85430,70946.1,22710.4,41741.7,0.692
132543,106499,81562.4,88823,82989,70143,26046.5,48730.4,0.693
142606,120536,77535.8,140062,124314,73838,54403.9,96696.1,0.694
126986,106357,78247.2,132550,122915,70673.4,5569.97,12169.6,0.694
190648,174372,71653.3,190558,173042,72169.9,30151.9,57375.6,0.694
115466,101004,74919.6,80637.9,75578,69923.6,16234.7,30220.3,0.695
192358,173784,72540.4,180505,161738,73140.5,35983.2,54441.1,0.695
124150,102215,79599.7,98928,92173,70338.8,11953.5,21658.7,0.696
200797,186016,70743.5,154214,139558,72418.2,29750.1,47461.1,0.696
163246,149351,71633.3,171500,156093,72004.5,26729.8,60295.4,0.697
103354,92957,72866.2,156613,146843,69896.3,16205.1,37110.7,0.697
127561,97568,85682.3,112315,106162,69334.4,11280,26844.7,0.698
110561,89668,80806.5,94286.7,89126,69330.8,29631.6,56599.6,0.699
166144,138196,78789.7,131239,109142,78804.5,16230.5,36787.1,0.699
178364,162916,71750.3,174538,156594,73045.8,26466.2,50093.7,0.699
135947,108653,81999.2,90727.4,85595,69465.6,11839.8,22464.3,0.699
115164,98147,76899,94039,84557,72885,32762.3,67067.4,0.699
175134,155869,73636.3,108575,103131,68995.6,23268.3,41707.8,0.7
166399,152420,71546.8,138980,130546,69770.2,17195.4,39277,0.7
106578,91733,76141.8,96090.6,83971,74994.8,15522.7,32113.4,0.701
168081,153525,71749.5,103648,96103,70681.3,15750.6,150958,0.701
91500.4,80349,74631.6,185560,167535,72586.9,19737.2,183956,0.701
202920,175824,75635.8,168570,155078,71237.6,22078.2,43942.8,0.702
131678,107830,80030.3,80911.9,77896,68073.4,10333.4,22407.7,0.702
127704,108327,77258.9,56175.3,53993,68184.9,15925.5,31061.6,0.702
120068,102049,77107.7,139237,121959,74820.3,29140.5,48827,0.703
155488,135451,75230.7,132696,122948,70731.8,24230.4,53739.9,0.703
127335,116961,71348.7,171193,155523,72139.3,9918.88,217069,0.706
144055,128101,73697.8,166161,151911,71683.6,11131,21914.4,0.706
146040,130844,73147.2,138614,124334,73062.8,29519.3,48882.7,0.707
111794,96370,76024.9,145470,132872,71749.5,17012.6,139611,0.708
154191,137755,73355.4,196184,174532,73666.3,9630.77,22795.7,0.709
178612,151477,77275.7,168755,149815,73821.4,17071.8,27663.4,0.709
105955,83860,82802.8,84352.3,78194,70697.4,14591.6,26614.2,0.709
170339,164687,67785.3,136334,128800,69369.4,16049.1,35634.3,0.709
146732,120052,80100.6,123446,112870,71676.5,24917.1,44492.7,0.709
102930,89085,75721.2,120571,113579,69570.7,6445.58,46770.3,0.71
155577,139592,73040.7,178258,163082,71634.7,11758.9,22731.4,0.71
139840,119029,76994,114902,105379,71458.3,27708.8,51901.6,0.711
129307,100941,83952.6,63669,59659,69941.1,11835.5,18866.8,0.712
138558,114528,79286.9,108037,100822,70226.2,21812.2,46036.1,0.712
119898,102196,76887.6,64973.3,63302,67266.2,11709.1,34304.1,0.714
159151,135373,77047.2,208113,185211,73639.7,18550,193377,0.714
136754,113169,79194.2,216278,196819,72015.2,21221,56999.8,0.714
176831,139281,83204.6,102805,92963,72474.6,24390.7,35014,0.715
140948,126487,73028.7,164633,149673,72086.6,14476.5,32212.6,0.716
175778,152269,75654.2,61791.8,59435,68134.8,12392,21100.1,0.718
129083,106653,79318.7,119966,109947,71507.8,28313.7,44551,0.719
105357,83892,82304.4,90479.7,83890,70684,37166.2,66220.9,0.719
185789,147976,82282.9,144507,132734,71348.6,32416.4,62160.6,0.72
136582,124905,71662.9,141337,128283,72204.9,11541.8,146656,0.721
127405,101148,82548.7,151435,131002,75758.2,30518.5,43338.2,0.724
109480,92533,77539,82278.2,75331,71579.9,26262.7,38922.1,0.725
113384,91324,81366.7,91541.4,85710,69994.9,26573.3,44611.9,0.726
114747,98760,76144.5,179732,162798,72353,31144.6,51002.9,0.727
189210,167385,74081.1,144526,133727,70828.3,35775,58359.6,0.731
113438,90724,81944.1,96212.3,86422,72960.2,27913.3,49075,0.732
120583,90079,87728.9,84931.4,78576,70836.7,11859.5,24195.6,0.732
128099,111327,75409.6,133803,122112,71810.4,19647.9,32549.3,0.733
154558,134104,75531.6,181597,161598,73646.5,21632.7,34564.2,0.735
119520,100968,77577.9,81546.4,75850,70457.8,16504.1,32746.8,0.735
130131,106870,79800.2,174986,161196,71142.5,15307,31406.1,0.736
167831,143092,76866.7,112056,101522,72336.4,5217,9712.68,0.737
119461,110605,70783.4,115588,107647,70370.3,63232.4,111564,0.737
155887,135445,75426.8,201513,183443,71991.6,20445.5,53876.5,0.738
112273,91351,80545.4,106274,97721,71271.7,16202.8,31586.2,0.738
161036,144232,73171.3,107986,100878,70153.6,9682.94,15126.7,0.739
113481,92496,80404.2,122222,102930,77819.1,23544.2,42209.8,0.74
105031,93732,73436.3,77445.7,73250,69289.8,26030.9,53065.6,0.74
151116,133670,74089.5,158271,136474,76003.2,31261.6,58725,0.741
122481,106141,75625.3,99585,93739,69623.1,16678.9,35563,0.743
135912,119806,74346.3,214081,186161,75364.9,20773.5,41841.8,0.744
173820,159881,71249.6,188363,173999,70946.3,7994.23,147392,0.745
133342,115528,75641.2,142599,131402,71120.6,8261.66,147989,0.745
104810,83700,82064.6,100616,93138,70798,11566.7,22119.8,0.745
153347,136086,73848.3,140526,127740,72095.6,33421.2,65062.9,0.747
134614,113222,77918.5,80468.7,74572,70718.2,20110.8,31940.3,0.748
135392,114654,77390,129130,118261,71559.3,32360.4,56859.7,0.749
105319,86133,80134.3,141953,128791,72233.4,15569.7,29162.4,0.749
171766,144884,77695.8,171991,156930,71825.8,16979.7,29520,0.749
150668,146829,67249.5,101461,95803,69406.3,14279.5,31273.9,0.754
137213,124640,72146.9,74692.9,70502,69431.7,31443,55846.2,0.754
95607.8,87489,71617.6,171637,157392,71467.6,22063.7,44551.8,0.755
176941,162392,71407.4,195934,178634,71882.9,16240.4,39014.3,0.756
168852,144264,76705.7,186640,170766,71628,21753,57281.7,0.756
93341.4,75661,80850.4,117805,106591,72430.8,45459.3,72490.1,0.759
101454,84569,78620.8,100436,93167,70649,18025,35695.2,0.76
186250,172424,70791,145736,136218,70115.1,12821.6,56105.4,0.762
166592,138370,78902.6,191788,174472,72040.4,16878.2,37060.3,0.762
147544,129023,74943.6,192492,172000,73344,14913.1,262143,0.764
128450,108133,77849.5,119033,106227,73436.4,36424.1,72943.4,0.764
146907,136813,70371.4,216441,190927,74293.8,15515.6,29502.6,0.765
108643,89576,79485.8,80602.6,74938,70489.9,21121.3,34829.6,0.766
155831,147492,69241.5,152455,139218,71767.4,25014.3,174908,0.77
158692,137927,75402.4,83099.3,78121,69712.3,17981.3,94430.7,0.772
138959,111429,81727.3,154480,135351,74797.9,60636.1,117844,0.772
92036.8,84192,71642.5,128410,119266,70560.4,6969.16,20994,0.772
119181,106204,73544,146900,136846,70351.1,9772.24,139491,0.773
164412,148535,72541.1,199729,178749,73228.2,32853,94375,0.773
129024,113744,74340.2,129819,121174,70211.7,6336.07,31430.5,0.774
169573,143303,77550.1,200833,182381,72166.6,32604.8,64932.4,0.774
120188,104018,75724,145069,125724,75619.8,50526.4,87534.2,0.776
118364,101984,76062,140800,114834,80355,53097.8,86878.2,0.777
107080,88665,79147.1,64371.7,59519,70879.2,10704.7,19469.7,0.777
165887,144656,75154.5,86206.5,79618,70959.2,4381.81,8643.45,0.779
198555,175957,73952.9,74815.5,68423,71658.8,13419.4,22720.9,0.78
133245,106855,81721.7,128726,118701,71070.9,20888.7,40517.6,0.781
177223,160282,72462.8,193456,174097,72823.5,20572.8,39634.6,0.782
147852,124448,77861,144140,133254,70889.9,21130.7,41492.9,0.782
160599,143390,73401.3,150405,138001,71426.7,21458.8,57158.1,0.783
139311,128724,70926.3,144509,133138,71133.3,10051,19561.1,0.784
198086,187300,69309.9,128491,119302,70583.8,64987.8,120488,0.785
116870,92954,82397.9,93969,86293,71365.6,16233.3,31853.3,0.786
146243,128207,74755.6,120058,108224,72702.3,17236.8,33768.2,0.786
99038,84763,76573,150574,137988,71513.8,10790.7,22983.7,0.786
193007,178784,70749.8,191838,175218,71752.1,28978.3,59694.2,0.788
110406,86454,83692.3,86345.1,79772,70936.1,27051.8,38875.1,0.792
142518,119993,77838.4,186949,167727,73046.5,19354.1,36252.9,0.794
124318,98804,82459.1,107760,98678,71567.5,17918.8,29525.2,0.795
137687,111187,81155.5,121589,112329,70938.8,22063.7,33288.8,0.795
183320,163416,73518.1,174765,156222,73315,32543.7,61987.5,0.795
118431,96660,80296.6,199170,178098,73290,16826,210102,0.797
93748.9,77406,79372.8,150472,135359,72853.1,8853.86,148163,0.798
134205,109773,80122,157887,141775,72983.7,16561.4,37164.7,0.8
107867,88924,79496.6,180435,151290,78161.2,43388.5,71771.5,0.8
102636,89575,75091.9,120504,111645,70736.1,12480.8,25321.3,0.8
123201,110373,73153.1,76113.2,70135,71122.2,19247.4,92146.9,0.801
154374,133025,76053.9,156956,143139,71862.3,18785.4,32791.2,0.802
153482,140035,71829.3,155215,144221,70531.7,15038.1,169002,0.803
131296,117513,73222.4,98439.6,91295,70664.8,22006.8,38332.2,0.805
106784,85613,81742.2,114624,103019,72918.3,30563.6,45215.6,0.805
120981,92852,85390,114409,103650,72338.9,21059.8,33604.6,0.805
180962,168040,70575.5,162309,149918,70952.8,20727.9,45741.1,0.806
142051,115868,80345.5,129898,117706,72324.3,31931.3,126504,0.806
92428.7,82840,73121.8,147159,137770,70002.4,5495.24,68971,0.807
120002,97628,80555.6,145151,132378,71859.5,11676.2,153946,0.808
