FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
95291.5,40392,154610,55147.5,26459,136594.0,13299.1,8066.38,1.294
152658.0,53179,188131,101530.0,46571,142876.0,15212.0,10668.3,1.294
113631.0,51383,144930,50747.1,27735,119912.0,403.3,572.32,1.295
115128.0,51410,146762,69181.2,37042,122398.0,1568.51,812.42,1.295
119936.0,43597,180291,113284.0,56207,132086.0,5930.69,2470.58,1.296
115532.0,51060,148286,106421.0,47591,146549.0,25177.9,9915.64,1.296
110723.0,47363,153207,69729.5,35363,129225.0,8097.61,4504.08,1.302
106103.0,47299,147012,77506.6,33075,153574.0,8848.62,7304.92,1.303
178689.0,71614,163524,85902.9,43990,127978.0,2896.13,3059.56,1.31
109734.0,55571,129412,84286.4,41939,131710.0,6313.28,2937.06,1.315
134994.0,53262,166102,55765.5,28718,127260.0,1702.58,933.94,1.318
117397.0,53455,143930,56077.2,32461,113215.0,3058.54,2928.24,1.323
113161.0,48694,152301,83337.0,39547,138103.0,8863.88,6883.52,1.331
161446.0,57303,184642,77858.7,34294,148788.0,19251.6,10356.6,1.335
167984.0,68467,160793,110242.0,55905,129233.0,17469.4,4465.86,1.338
104127.0,42442,160786,61594.8,34303,117677.0,3111.95,2269.68,1.347
139691.0,48499,188763,55630.3,27411,133005.0,2963.71,3123.26,1.357
131300.0,54576,157668,63269.1,27766,149334.0,24800.8,12267.6,1.358
117189.0,56843,135111,69610.7,38040,119927.0,10742.0,7296.1,1.378
112692.0,49003,150713,62802.5,28047,146747.0,651.82,727.16,1.378
121579.0,52846,150774,49169.9,24275,132746.0,5853.3,1473.92,1.393
163221.0,63071,169600,88945.1,38076,153091.0,13136.7,9762.76,1.397
138223.0,62210,145612,92389.5,49626,122009.0,13035.3,12213.7,1.398
94609.7,52678,117703,59847.5,34758,112842.0,778.26,1561.14,1.402
110612.0,54658,132626,55379.6,30305,119761.0,1009.34,1065.26,1.403
128807.0,54955,153608,56700.7,27979,132812.0,1338.52,875.14,1.406
159101.0,54595,190986,104627.0,39302,174465.0,3149.01,749.7,1.407
126793.0,57887,143547,38588.2,20486,123446.0,17776.8,4955.86,1.417
109596.0,41046,174986,81265.0,31522,168954.0,14258.3,11861.9,1.422
110469.0,46062,157173,68117.4,37928,117700.0,688.88,762.44,1.438
135505.0,62929,141118,72465.4,36646,129594.0,14013.0,11768.8,1.444
158099.0,68442,151387,61532.7,28184,143081.0,16158.2,8428.98,1.446
157561.0,53951,191394,109059.0,46277,154446.0,12613.5,11136.7,1.454
132402.0,61937,140095,47093.5,24696,124972.0,14713.9,745.78,1.454
135383.0,51821,171214,100856.0,43698,151258.0,3256.92,2138.36,1.456
132376.0,52710,164587,62883.2,34291,120181.0,773.9,1006.46,1.468
98075.0,40651,158113,57528.0,28578,131925.0,1658.98,1312.22,1.47
120520.0,53631,147273,108372.0,63512,111826.0,6053.86,1455.3,1.473
164644.0,62346,173068,91495.7,42831,139998.0,23544.0,8356.46,1.473
125420.0,45266,181582,102830.0,46941,143564.0,9926.63,6917.82,1.473
123277.0,52670,153390,54528.3,25801,138505.0,2121.14,1181.88,1.474
114232.0,55679,134455,42502.4,24174,115224.0,11748.0,9452.1,1.482
96317.6,51195,123299,51844.8,34070,99727.0,21838.2,5460.56,1.487
105157.0,44075,156360,59567.4,32570,119859.0,4673.92,3381.0,1.487
127640.0,59798,139888,56654.9,27923,132971.0,1487.85,1360.24,1.487
101492.0,54082,122987,36363.5,20809,114523.0,10538.1,6399.4,1.49
148056.0,66114,146762,68483.6,32878,136509.0,3993.76,2631.3,1.497
117645.0,47262,163133,72722.6,35681,133571.0,3768.13,2977.24,1.497
147643.0,59783,161851,163626.0,65835,162883.0,42160.1,6564.04,1.504
120802.0,55247,143300,45303.7,26066,113904.0,1767.98,1046.64,1.506
132234.0,56385,153695,61858.6,31053,130550.0,1739.64,970.2,1.523
111424.0,57230,127596,48593.3,27400,116227.0,2037.21,1563.1,1.524
164792.0,57948,186370,79400.0,33064,157378.0,597.32,704.62,1.526
136043.0,61562,144825,55087.5,30238,119393.0,2528.8,2875.32,1.526
133962.0,52587,166949,61109.8,31047,128994.0,5633.12,3613.26,1.527
116689.0,49038,155947,64112.7,34778,120815.0,609.31,396.9,1.528
153993.0,66456,151861,57668.6,26268,143877.0,1883.52,2968.42,1.542
130046.0,48436,175957,74061.1,34397,141107.0,11228.1,3835.72,1.545
196745.0,66083,195116,107090.0,41463,169266.0,2921.2,2930.2,1.546
117301.0,48862,157330,51425.1,25473,132305.0,1543.44,1176.0,1.555
130202.0,47222,180698,114171.0,47355,158005.0,632.2,1077.02,1.558
99993.0,56907,115155,41974.8,23543,116844.0,13712.2,11484.6,1.564
134371.0,56841,154926,53656.3,28167,124842.0,14742.2,9365.86,1.566
107940.0,43578,162328,87452.9,44967,127456.0,4236.83,3744.58,1.568
162335.0,55879,190390,130215.0,56682,150555.0,37656.2,8502.48,1.571
97649.8,45396,140972,49323.6,27266,118553.0,1705.85,443.94,1.582
105993.0,48040,144596,57363.4,32643,115166.0,17208.9,12141.2,1.582
140568.0,58753,156796,74336.9,40201,121185.0,8943.45,5041.12,1.597
109343.0,52571,136309,49051.1,28214,113937.0,739.02,526.26,1.597
108092.0,44578,158911,75538.1,40115,123407.0,2396.91,5449.78,1.6
114801.0,46522,161721,76826.5,34518,145863.0,13013.5,9388.4,1.609
121409.0,48450,164224,61287.4,27639,145321.0,8933.64,9542.26,1.617
127580.0,52683,158706,62295.7,30491,133896.0,1703.67,2038.4,1.635
101909.0,40158,166311,71730.7,31533,149080.0,7469.77,8142.82,1.637
129918.0,59339,143486,124238.0,59580,136658.0,2398.0,2071.72,1.639
144919.0,48526,195718,92816.8,39715,153162.0,51826.2,9845.08,1.64
153844.0,65475,153988,108761.0,42695,166946.0,38571.8,9534.42,1.647
130606.0,63229,135371,137809.0,64967,139016.0,1524.91,1545.46,1.647
136477.0,55724,160508,68933.8,30870,146344.0,16225.7,4282.6,1.65
117341.0,54064,142240,49126.3,29734,108278.0,1543.44,1562.12,1.655
158366.0,54158,191637,127585.0,54172,154349.0,6647.91,6530.72,1.681
166633.0,68869,158568,97456.9,39533,161560.0,22504.1,11983.4,1.681
113600.0,55143,135010,64021.2,33730,124390.0,2071.0,3129.14,1.684
140379.0,55620,165406,71118.1,34711,134274.0,1692.77,716.38,1.685
198562.0,65451,198820,152106.0,57589,173096.0,7426.17,3630.9,1.685
132940.0,64549,134973,78302.3,39131,131140.0,419.65,512.54,1.688
135957.0,61422,145063,111196.0,52142,139760.0,3276.54,10995.6,1.702
98564.9,50171,128751,37020.8,21482,112941.0,3157.73,1420.02,1.72
139968.0,61326,149577,140200.0,55815,164618.0,1252.41,1922.76,1.727
142307.0,58043,160678,70891.4,33093,140390.0,35531.8,7911.54,1.728
104015.0,44879,151891,66915.1,39221,111811.0,2078.63,1199.52,1.73
135280.0,65525,135303,48773.1,26119,122378.0,9237.75,11460.1,1.732
170772.0,60103,186209,50005.9,21471,152633.0,28870.8,7017.78,1.732
128455.0,48093,175045,133650.0,52751,166043.0,7350.96,4187.54,1.732
122848.0,60450,133184,53047.0,29721,116971.0,933.04,670.32,1.732
89157.8,39906,146420,43675.2,25891,110552.0,23926.6,3511.34,1.734
120815.0,51978,152329,53721.7,28345,124209.0,3068.35,1574.86,1.737
128507.0,61247,137506,113473.0,60645,122625.0,3537.05,5000.94,1.743
128558.0,54271,155243,50692.6,23871,139173.0,1730.92,2078.58,1.744
113088.0,48282,153501,54510.9,30347,117719.0,7974.44,9972.48,1.748
115869.0,58894,128937,36099.7,19662,120325.0,3377.91,3336.9,1.758
112096.0,53507,137296,48081.0,27697,113768.0,2805.66,2450.98,1.759
126699.0,58762,141305,54764.9,28627,125374.0,29384.2,10825.1,1.763
177184.0,65311,177795,149271.0,60544,161579.0,15684.0,6073.06,1.767
124915.0,46695,175317,93093.6,44223,137960.0,37586.5,10876.0,1.775
