"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
215673,98961,142828,195413,134291,95364.2,103508,84.6,74.364
135225,71112,124622,185528,124314,97806.9,109421,75.67,74.367
128805,69241,121912,109626,85582,83947.8,137623,31.02,74.467
63177.4,41712,99261.5,107541,90727,77681.3,103851,41.36,74.736
116497,70589,108158,143216,118562,79163.7,131073,65.33,74.745
154140,75573,133669,128683,90170,93527.4,93898,71.44,74.901
134389,73176,120358,119701,89870,87289.8,118842,70.03,75.312
166132,86251,126232,105805,79241,87505.4,95011.3,48.41,75.392
103184,59637,113391,84674.2,64790,85649.2,109963,21.15,75.492
183308,104009,115503,199002,151731,85953.5,158147,113.27,75.52
106816,60019,116635,92406.2,74696,81074.4,121606,23.03,75.576
168667,87940,125697,136166,99021,90120.2,163312,78.49,75.66
132516,67576,128515,96134.6,70403,89488.8,94052.6,39.48,75.773
145439,72943,130670,79654.4,54935,95025.6,104506,48.41,75.862
