"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
90431.4,48034,123382,118070,84735,91318,63841.5,317.94,48.415
123807,69481,116778,62430.5,49787,82179,4605.66,153.3,48.439
64174.7,40481,103895,55003.9,45623,79011.3,16317.2,145.32,48.462
132174,66649,129967,71125,51026,91350.5,11057.6,137.76,48.518
67447,35260,125360,100425,67388,97664.9,7086.96,483.84,48.529
103757,52140,130414,137547,93591,96315.4,30375,1405.74,48.544
87973.1,47518,121331,60722.5,40915,97262.8,12657.1,159.6,48.573
110863,53921,134743,174837,115961,98810.3,1875.96,199.92,48.576
97736.3,56920,112531,99393.5,79641,81790.2,5690.52,123.9,48.589
131738,68286,126433,85221.7,58987,94683.4,23560.2,211.68,48.617
87172.5,52609,108592,125627,94146,87450.4,2854.98,1992.9,48.621
109224,61264,116840,107962,84023,84208,40267.3,275.1,48.626
134442,65032,135484,73369.3,49821,96512.1,50645,224.7,48.632
71745.3,43147,108974,56053.6,46986,78183.5,25616.5,183.96,48.65
108812,60225,118408,108451,81858,86826.9,10484.6,139.02,48.659
41340.2,28693,94422.6,45025.7,38534,76576.7,1553.58,503.16,48.679
85686.4,47428,118401,55151.3,39023,92622.1,17302.7,154.14,48.692
79699.2,46365,112653,103260,84215,80357.1,23770.3,172.62,48.694
165325,77791,139280,89913.8,62510,94266.4,55488.2,305.34,48.746
146975,70368,136883,105897,70731,98119.4,22818.2,212.1,48.753
130531,65005,131597,79475.6,59079,88161.8,18320.6,156.24,48.783
132740,71620,121464,91361,70367,85088.7,4026.78,130.62,48.785
92855,49989,121734,73154.3,53420,89746.2,12956.2,184.38,48.785
105158,59470,115884,76386.2,58734,85232.6,25721.8,210.42,48.791
45924.5,25168,119585,64100.7,44882,93598.8,2684.88,173.04,48.859
146700,71429,134597,80467.6,57037,92457.9,12395.2,152.88,48.883
123958,60268,134793,145002,99447,95557.2,52080.3,238.98,48.902
67872.6,41329,107627,59155.9,48934,79226,26563.7,167.58,48.959
81382.4,48104,110874,52299,39627,86493.2,28681,176.82,48.976
49717.1,32472,100341,60496.2,46171,85869.5,6959.52,2177.28,48.998
53057.3,27012,128727,81143.6,57879,91878.4,5896.8,609.84,49
92945.3,51318,118696,115266,86981,86847.6,55650.8,274.26,49.011
102609,58208,115526,71706.6,56995,82452.2,13080.4,140.28,49.022
106582,53585,130353,69346.3,48534,93639,6199.2,127.68,49.028
118573,66901,116154,73269.4,58294,82371.8,1724.76,139.44,49.033
97070.7,56927,111751,60481.1,49518,80045.4,30820.5,202.44,49.078
109188,62981,113617,170395,129130,86479,96169.1,895.86,49.091
108026,62128,113952,81263.5,64139,83033.5,56669.2,320.46,49.093
144887,74148,128059,110132,80226,89965.9,13347.7,150.36,49.145
100311,57853,113633,64951.2,51483,82680.5,48231.7,249.48,49.145
129930,66333,128368,65733.7,47901,89933.8,25439.4,167.16,49.16
129292,65981,128420,138468,97785,92801.9,74060.5,285.18,49.163
93849.6,53929,114049,65506.3,52477,81807.7,6239.7,131.46,49.168
88409,55504,104388,54529.2,41350,86423.8,23047.2,158.76,49.172
201599,100579,131359,144769,106609,88993.9,21935.3,305.34,49.182
154899,78025,130105,107831,73423,96247.9,24797.9,307.44,49.182
90714.2,53166,111820,42541.7,34428,80981.1,28415.3,171.36,49.207
120030,61737,127416,94498.9,70550,87782.9,27035.1,176.4,49.221
90661.8,53762,110517,61549.7,51342,78565.8,24046.7,273.42,49.245
128217,71153,118095,81486.5,63135,84585.5,5759.1,133.56,49.252
84550.4,48937,113229,52995.1,40249,86290,1263.06,380.94,49.263
84150.4,51932,106194,57503,46887,80374.4,35735.6,198.66,49.291
45554.6,28947,103136,65978.8,52111,82976.5,1449.36,206.22,49.294
86001.3,45905,122779,76261,52013,96088.3,20483.8,414.96,49.304
59982.1,33936,115835,82473.1,63566,85029.1,11966.4,813.96,49.311
111566,56913,128470,148306,103206,94174.3,51156.9,309.54,49.323
106857,59561,117577,67163,53854,81732,2057.4,115.5,49.328
150372,77981,126375,119953,85368,92086.4,28939.1,199.92,49.357
131564,64209,134283,96301.4,66484,94928.3,36532.1,197.82,49.366
137254,65026,138330,176536,119539,96783.9,40198.1,1075.2,49.371
80061.4,46419,113034,67805.6,55284,80379.7,16436,163.38,49.409
175372,90365,127186,104732,73290,93651.4,62354.9,932.82,49.416
93436.2,51167,119675,81838.6,63409,84583.8,2725.38,119.28,49.421
123973,60079,135234,86347.1,60371,93734.4,40932.5,223.86,49.423
46881.3,31789,96650.1,53147.3,45978,75755,868.86,905.52,49.452
100624,57135,115420,69665.9,49345,92524.6,41123.2,215.88,49.466
71889.3,47239,99734,48074,41480,75954.2,820.8,133.56,49.49
72557.4,44088,107855,74394.7,60870,80097.5,1836,119.7,49.49
100041,56179,116703,133011,98828,88203.6,47744.6,262.5,49.491
74396.2,43957,110918,98393.9,74426,86641,28705.9,250.74,49.491
112943,63721,116160,53743.5,42879,82141.2,23871.2,182.28,49.498
62590.1,34085,120343,86510.7,61459,92249.6,21846.8,179.34,49.504
49223,29791,108284,53558.3,41713,84146.3,1596.78,1468.32,49.523
87230.7,48155,118716,152515,107719,92789.7,44727.1,334.74,49.542
107290,58776,119629,89372.7,66222,88446.9,34311.6,383.46,49.544
69881,41375,110688,110028,84566,85268,29687.6,2027.76,49.607
74662.4,45180,108302,67204.1,56019,78621.3,9519.66,187.74,49.645
106227,61125,113892,67127.4,51211,85904.6,1207.98,146.58,49.675
110506,60080,120541,119716,90791,86415.3,971.46,126.84,49.723
41021.4,24877,108067,62559.5,44274,92602.9,650.7,231.84,49.748
89625.6,52424,112042,52678.6,42541,81153.4,7506.54,125.16,49.751
83244.8,49516,110177,64977.1,49003,86899.6,11592.2,148.68,49.751
113891,66628,112025,111302,86769,84065.7,12221.8,147.84,49.76
118094,66689,116052,92598.1,69278,87596.5,10670.9,294.42,49.764
95312,48121,129805,103072,73274,92187.2,57515.4,320.04,49.782
122104,59766,133893,102528,69923,96095,17315.6,144.48,49.782
81044.5,42313,125525,129417,90696,93515.4,6242.94,131.04,49.785
129336,68841,123127,108905,81171,87928,26253.2,221.34,49.792
149512,78866,124242,112870,88469,83612,61483.3,293.16,49.798
131149,63652,135031,203901,135147,98876.3,40024.8,538.02,49.844
70301.4,41203,111819,111666,86556,84547.7,7144.74,625.8,49.853
118751,56789,137042,104790,71219,96427.9,1125.36,813.54,49.865
64923.5,39096,108830,64778.9,51870,81846,12292,187.32,49.877
114819,62112,121148,93131.6,73606,82920.9,21673.4,159.18,49.933
150748,74300,132966,160121,106707,98341,73825,278.46,49.962
87991,46400,124280,88624.3,65538,88621.6,20338,161.28,49.969
169265,85876,129174,73801.8,52796,91610.6,25011.2,170.1,50.012
102434,57528,116693,87017.8,67655,84292.3,1003.86,126.42,50.018
102484,58296,115212,112754,89011,83017.4,12408.7,160.86,50.021
85458.6,52721,106231,74626.9,59728,81883.7,2292.3,113.4,50.034
127047,69436,119911,97595.3,74925,85365.4,1160.46,114.24,50.046
106081,60045,115782,81139.9,61644,86262.8,27109.6,170.52,50.046
66629.1,40517,107772,71739,57878,81231,2326.32,112.56,50.064
122774,67579,119062,96951.1,75448,84214.1,5498.82,134.4,50.071
91559,54305,110495,43310.2,35874,79120.7,26170,169.26,50.073
76204.8,45448,109887,133521,92479,94621.1,43125.5,293.58,50.084
61552,38357,105167,34833.2,28118,81187.5,4444.74,261.66,50.114
70465.9,39076,118181,101051,74399,89012.8,37661.2,227.22,50.138
112120,59272,123969,72073.8,54610,86493.8,11014.4,135.66,50.147
112426,62159,118534,63914.9,50903,82288.5,28384.6,169.68,50.158
115319,59677,126641,84005.1,55927,98438.3,8804.7,123.06,50.158
57239,34665,108213,80471.3,61713,85456.4,11104,167.16,50.161
122106,62081,128901,98872.4,65466,98978.1,6126.84,178.92,50.176
90899.8,52292,113922,65358.9,54187,79047.8,2884.68,111.72,50.179
131585,67824,127146,107753,77849,90710.4,9320.4,136.5,50.202
84862.7,50397,110355,50927.4,42493,78544.2,26315.8,164.22,50.212
101032,55601,119084,117466,87464,88016,20899.1,1227.24,50.225
123573,63904,126729,99121.9,74674,86992.1,46259.6,228.48,50.242
53216,32769,106429,54735.5,41450,86541.5,1887.3,191.1,50.261
89610.2,53160,110472,52369.2,43050,79722.8,12846.6,183.96,50.27
100369,56885,115633,77561.3,59767,85047.9,39484.3,228.48,50.273
100903,56903,116211,83498,66087,82801.9,16175.2,171.78,50.275
109405,61561,116469,55414.3,44395,81802.7,25592.2,165.48,50.279
84878.1,46299,120144,82938.1,59787,90913.2,20271.6,191.94,50.283
77879,46723,109237,63698.9,50211,83140.6,21324.1,166.32,50.306
110630,63651,113907,113394,85955,86456.8,8484.48,196.56,50.306
111152,59419,122595,86378.4,62497,90578.7,17426.9,257.88,50.32
62542.1,41954,97696.5,59361.7,39682,98037.6,1396.98,196.98,50.32
96432,54448,116070,93283.4,75690,80769.2,20821.3,183.96,50.33
53628.2,30676,114571,80697.1,57206,92447.7,8270.64,1237.74,50.341
63427.2,37869,109767,96473.2,76594,82545.2,36803.2,194.46,50.341
71690.9,41693,112689,114750,81300,92500.1,25885.4,163.38,50.351
96408.3,55981,112864,109515,85856,83595.7,19999.4,194.04,50.36
116179,66592,114336,72606.2,58330,81575.9,25863.3,163.38,50.365
117828,64202,120276,73823.4,54522,88736.5,18580.9,195.72,50.371
112439,56096,131361,159433,107458,97234.2,19509.1,215.04,50.377
82780.8,49052,110599,65808.7,53303,80911.8,13288.3,152.46,50.39
111759,60116,121835,70018,51335,89387.4,32577.1,240.24,50.406
105856,58866,117850,57331.3,45537,82510.1,19480.5,193.62,50.42
41077.1,28538,94331.4,62884.6,54057,76238.2,1157.22,2858.94,50.424
103405,59296,114287,55237.7,44883,80655.4,4112.64,123.9,50.441
102814,56901,118417,69366.2,49014,92748.7,22793.4,165.9,50.473
140629,73184,125933,101891,69891,95542,49252.3,268.38,50.489
90179.8,53898,109652,53528,44390,79027.1,3126.6,169.68,50.492
89064.3,54309,107476,75411,60174,82130.7,34193.9,262.92,50.493
124803,66132,123678,92977.7,68783,88588.6,2773.44,131.46,50.525
131252,64798,132747,106618,77512,90144.6,30648.2,218.82,50.581
136096,70298,126877,92952.9,64460,94504.5,53577.7,245.28,50.59
53211.5,33099,105359,72424.8,58793,80731.2,7052.4,123.06,50.606
85006.7,46588,119580,121907,80842,98825.8,4899.96,144.06,50.607
122317,67769,118287,85092.1,68047,81952.1,35228.5,200.76,50.626
72238.1,44686,105944,74681.5,58787,83255.2,14030.3,148.26,50.631
105452,61237,112855,131941,101022,85594,21911,229.32,50.631
94302.1,54709,112965,64760,51327,82687.8,36109.8,226.38,50.663
120182,65165,120866,166534,112306,97180.6,7242.48,395.64,50.663
93681.3,49373,124349,97593.1,70498,90724,34665.8,229.74,50.676
100904,55841,118423,107039,80923,86686.5,22174,194.88,50.709
67318.4,38664,114106,70909.6,56035,82932.6,8834.4,125.16,50.726
133772,67556,129772,116661,81000,94388.4,25123,188.16,50.728
124603,66648,122524,102969,76999,87639.6,39279.1,228.06,50.736
69752.3,43393,105346,46259.1,40790,74323,17321,152.46,50.758
126070,67104,123125,169836,122099,91158.8,31773.1,239.82,50.763
101539,57585,115558,75166.9,59046,83428.8,1476.9,106.26,50.769
59662.1,35461,110262,88832.2,72280,80543.8,35656.7,188.58,50.809
95708.8,50946,123118,117990,88062,87808.5,32313.1,192.78,50.813
70919.7,44790,103769,59388.1,51610,75412.9,18795.2,155.4,50.819
115200,61914,121939,101961,74927,89181.4,16537.5,152.04,50.827
122815,63783,126190,88094,59490,97047,53890.9,233.1,50.832
104009,52862,128946,60898.5,47570,83898.3,20368.3,149.94,50.842
100307,57920,113496,89307.4,72063,81218.5,9716.22,170.94,50.873
114874,63865,117880,73901.7,55831,86747.9,13247.3,144.9,50.875
98574.1,55564,116265,72006.3,51391,91825.5,23259.4,184.38,50.886
142943,78256,119708,99716.4,77005,84864.8,37639.6,222.6,50.895
173300,79960,142038,151731,112001,88783.4,54219.2,237.3,50.903
76003.8,48128,103495,51016.5,41699,80179.8,23006.2,159.18,50.955
110732,64028,113340,80421.1,65778,80125.2,22079.5,171.78,50.958
122830,64505,124793,72377.8,54431,87144.3,52848.2,284.76,50.973
101324,57445,115595,71305.4,54794,85284.3,27945,186.06,50.996
81916.8,51981,103278,92537.6,74585,81310.6,5131.08,696.36,51.004
58096.6,35989,105794,37179.5,29331,83072.5,5949.18,788.76,51.004
77242.2,47992,105479,59398.9,49758,78234,43880.4,295.68,51.035
120637,62973,125547,134105,98251,89451.4,5127.84,146.58,51.07
76545.3,44187,113528,108546,84918,83771,21831.7,158.76,51.111
110772,61390,118254,75374.3,58659,84210.9,48721,278.88,51.115
81829.8,49328,108717,47116.1,38798,79586.6,1087.56,106.68,51.117
98990.7,54841,118296,118594,88142,88177.7,6944.4,123.06,51.136
167568,87223,125904,98305.4,73236,87969.6,31260.1,579.18,51.136
54944.6,31396,114691,64295.6,44794,94067.9,17808.7,339.78,51.15
132448,66957,129637,170362,125358,89063.6,69121.1,737.94,51.191
92807.7,52973,114818,148998,115681,84410.8,1489.86,154.98,51.206
87583.4,52696,108924,48013.6,39974,78716.6,25812,175.56,51.229
97260.8,57961,109972,63275.6,50787,81651.4,24739,205.38,51.264
129273,67448,125608,58546.3,43186,88845.6,25144,165.48,51.283
123293,58765,137500,184429,122679,98523.5,33139.8,309.96,51.284
68209.3,40276,110988,74306.7,57867,84154.4,15263.6,183.12,51.284
89417.6,52468,111688,60738.1,48196,82590.5,34825.1,206.64,51.288
105676,62483,110839,96259.3,74659,84496.9,8896.5,599.76,51.321
110035,63506,113552,121796,92230,86545.1,839.7,249.9,51.341
53005.4,31100,111697,56076.3,46380,79237.1,8872.2,123.48,51.373
107917,63682,111059,71329.7,57334,81533.9,18189.4,189.42,51.373
85387.5,43372,129022,135808,92250,96480.2,3750.3,1050,51.401
108836,64128,111225,105492,81074,85274,8439.12,140.28,51.401
128332,67244,125072,157831,111747,92562.6,61344.5,1004.64,51.412
162927,83329,128138,110908,80831,89922.1,29546.6,237.72,51.448
125353,65541,125343,85271.4,61775,90462.9,2839.32,130.62,51.449
117456,62620,122926,104266,78043,87556.9,4304.34,120.54,51.47
82204.2,50856,105933,48743.1,39151,81592.5,21853.8,173.88,51.471
132730,71330,121948,97439.2,73203,87233.8,10518.1,129.36,51.471
99846.4,57959,112899,56238.3,46313,79581,446.04,136.92,51.483
118392,63651,121898,73852,56736,85306.8,43326.9,214.62,51.496
71507.8,43881,106797,108152,89218,79444,25859.5,171.36,51.548
83066.2,44702,121780,96310.1,70231,89871.7,20974.1,283.08,51.553
61955.8,37548,108137,95455.3,75974,82340.8,28102.1,175.56,51.569
90048.6,47294,124782,102977,74310,90818.6,20400.7,161.28,51.575
143301,73025,128605,111300,81018,90031.3,41125.3,358.26,51.602
114461,62980,119107,73046.3,58459,81889.3,14918.6,157.5,51.607
101827,55956,119261,77149.3,61533,82168.2,17238.4,149.52,51.629
117247,62948,122067,82500.7,62431,86603.8,37620.7,204.12,51.633
87963.5,52269,110291,69060.1,52983,85422.1,31675.9,181.02,51.633
96414.1,51277,123225,100878,69463,95174.9,27572.9,219.66,51.636
107720,57325,123149,91432.3,68407,87594.9,6929.28,734.16,51.647
100070,55329,118530,93988.6,71258,86441.4,16896.1,826.14,51.657
104925,56412,121895,74677.7,55126,88779.8,50909.6,240.24,51.661
74800,39894,122878,128212,100342,83738.4,35580.6,194.46,51.671
140886,74620,123735,100603,76478,86209,25591.1,185.64,51.678
107290,59733,117713,53247.2,40599,85953.1,41242,225.12,51.685
161391,83445,126753,123508,85319,94869.9,3451.14,196.98,51.686
115905,56829,133664,90621.2,69007,86063,24823.8,197.82,51.691
106838,58508,119671,74926.1,56606,86746.2,57427.4,307.02,51.693
139588,78214,116962,154742,113501,89349,31478.2,708.54,51.7
130137,68317,124839,78065.1,57751,88588.5,33130.6,239.82,51.7
51738.9,31428,107890,79427.5,61222,85024.4,1479.06,1519.98,51.72
128209,72420,116022,106351,82022,84974.9,5423.22,697.62,51.726
82214.4,50463,106771,60181.9,51199,77034.4,13513,154.56,51.809
118111,66434,116514,67858.6,52032,85470.1,26198.1,222.6,51.812
79461.8,42176,123473,130077,92626,92034.1,37330.2,446.46,51.812
86710.4,50888,111670,111552,89600,81592,7858.08,373.38,51.815
58597.8,34716,110619,86982.1,66727,85429.6,8305.2,609.84,51.825
108876,62105,114890,56113.6,43826,83910.4,26604.7,242.76,51.833
117054,67388,113837,66807.2,50647,86446.9,24391.3,183.54,51.843
46862.1,28980,105975,74077.2,59182,82030.4,1921.32,139.44,51.848
80618.9,42873,123235,44666.6,32186,90948.6,5081.4,336,51.854
109538,60137,119372,78815.2,58638,88086.8,28935.4,215.04,51.875
104416,58653,116669,64983.1,50422,84461.7,20777.6,172.62,51.882
60242.6,35845,110142,79829.8,57871,90403.3,38810.3,333.9,51.885
141508,71922,128943,102014,75049,89082.6,21856.5,217.98,51.903
107702,56741,124397,71409.6,55306,84618.3,38992.3,207.9,51.94
140448,73269,125625,94784.6,66314,93672.6,18533.9,227.64,51.944
138203,68724,131792,135700,94415,94192.9,4490.1,126.42,51.944
72468.5,45785,103730,65216.3,53352,80109.8,16326.9,710.22,51.963
153338,70983,141572,101085,69146,95807.8,13342.3,154.98,51.964
99049,55013,117995,72178,49902,94791,11763.9,141.12,51.982
74758.4,45921,106691,48275.5,37162,85134.8,549.18,118.44,52.003
138908,68274,133338,91710.4,63499,94652.4,2832.3,119.28,52.008
87075.2,51295,111250,57022.4,46903,79675.5,26651.2,165.48,52.009
96686.7,57897,109444,78575.9,62879,81896.2,1887.3,588,52.022
143237,67444,139185,123818,87151,93108.7,36968.9,221.76,52.027
141724,70175,132355,126156,94807,87206.5,74262.4,279.72,52.03
115699,63089,120186,72563.6,54629,87051.3,781.92,119.28,52.064
69421.4,38960,116776,98260.6,78393,82145.1,31836.2,207.48,52.066
132670,69124,125784,147793,107462,90132.1,2118.96,266.7,52.079
101264,50788,130669,171952,123602,91172.1,4663.98,187.74,52.086
118665,67149,115814,75261.4,60415,81640.9,62375.9,257.88,52.093
105930,60220,115281,65362.1,51059,83894.6,40590.7,285.18,52.115
78602.2,42121,122297,116515,85830,88965.5,26416.3,194.46,52.116
42135,28217,97861.6,32515.6,27062,78742.9,1910.52,882.84,52.125
94353.9,56102,110220,94052.9,73128,84288.5,57883.7,269.22,52.131
127555,65421,127779,105598,75250,91966,40004.3,202.86,52.159
63225,37999,109043,94940.6,76066,81797.8,6137.1,447.72,52.165
40748.8,26643,100233,53406.5,42513,82329,1031.4,281.82,52.175
96560,56700,111608,73882.8,59255,81714.3,5902.74,124.32,52.19
97915.5,56185,114212,71020.8,55462,83920.9,427.68,107.94,52.19
46452.5,31848,95588.7,30145.5,26895,73456.6,7913.7,135.24,52.239
94424.3,50442,122679,72887,52142,91609.9,1701,371.28,52.239
117134,65264,117622,85591.6,66773,84006,3949.56,135.66,52.243
137763,66844,135067,115717,83593,90720.6,13058.3,136.08,52.244
174054,83792,136133,108924,80147,89067.3,12872.5,177.66,52.263
78800,46606,110806,66571.2,54427,80158.9,23937.7,169.26,52.263
133418,69253,126257,81798.7,61410,87294.5,20185.7,218.4,52.27
64211.8,40181,104731,44423.1,36866,78970.1,16730.3,162.12,52.283
96837.8,51639,122899,73743.5,54848,88113.6,1039.5,121.38,52.283
61063.7,39477,101372,38770.9,30210,84107.6,2973.24,175.14,52.283
72183,37351,126652,100016,72362,90581.5,10771.9,194.04,52.301
108877,57103,124957,153637,110289,91294.3,56330.1,955.92,52.302
46151,28050,107827,73256.9,56441,85061.7,10658,1570.8,52.318
51717.8,30567,110883,45189.4,31128,95140.4,7988.76,147.42,52.33
133782,67726,129456,69458.6,51298,88737.1,16421.4,182.7,52.333
76835.2,45581,110473,73195.9,58856,81503.5,33363.4,204.12,52.36
149571,74889,130891,121458,81895,97196,7779.24,135.24,52.369
93205.1,54883,111297,60695.5,48110,82680.1,18553.9,150.36,52.374
41237.8,25968,104073,51050.5,42294,79104.5,5152.14,776.16,52.378
85593.6,50033,112115,58956.7,48837,79115.9,43772.4,230.58,52.383
109331,60464,118502,77521.9,61252,82943.8,6877.98,125.58,52.388
94558.1,51366,120643,100306,76816,85576.7,51437.2,259.56,52.402
67801,36669,121176,58779,44923,85749.9,12127.3,214.62,52.416
92191.4,51308,117757,57895,46090,82321.7,24469,160.86,52.426
158312,81851,126757,105539,81965,84384.6,40285.1,239.4,52.441
147632,77735,124464,82471,57163,94551,8358.66,133.14,52.463
83020.2,51740,105157,59758,50378,77738.3,381.24,117.18,52.47
95206.4,56609,110220,117880,92511,83507.6,631.26,328.02,52.485
117533,61828,124582,112901,82410,89783.4,33299.1,202.44,52.485
150649,79020,124942,72347.6,54673,86722.4,24492.8,274.68,52.526
80172.2,50677,103679,39802.3,33849,77062.4,11243.3,146.16,52.526
80791,48563,109028,56196.7,46399,79374.7,39272,203.7,52.539
157124,82940,124154,213493,143130,97753.8,54726.3,443.1,52.541
85484.8,53521,104675,141989,113981,81640,32189.4,229.32,52.55
124103,67036,121326,138156,108681,83309.7,88177.1,402.36,52.559
144535,72189,131215,87446,64698,88578.6,5409.72,128.1,52.572
103914,57655,118119,78410.7,59939,85732.6,17419.3,178.08,52.599
131133,69293,124024,103983,76794,88739.1,1522.26,174.72,52.644
126669,72434,114607,147381,106543,90655.7,50341,273.42,52.644
66374.4,40355,107791,66855.8,54782,79979.9,23881,200.34,52.698
77153.3,47871,105624,56635.2,43073,86171,6842.34,122.22,52.712
119175,61724,126535,107562,76272,92421.7,18770.9,160.44,52.733
122550,63152,127177,76514.8,60194,83305.2,10982,128.1,52.793
80211.2,48798,107724,75749.6,61219,81091.2,26638.2,178.08,52.85
126806,65130,127597,88741.4,66097,87988.2,43016.4,233.94,52.855
141812,73461,126514,80915.8,59383,89299.9,23942,171.78,52.875
142787,70257,133192,123120,87515,92199,3050.46,1015.98,52.911
135288,72671,122005,96059.5,69460,90632.8,31208.2,216.72,52.913
96423.7,56421,112001,62735,50927,80731.3,37971.7,196.98,52.918
137038,70438,127501,91568.3,67594,88780.4,24468.5,188.58,52.92
65390.7,33915,126358,86891.4,63592,89547.7,6094.44,1139.46,52.925
95495,53028,118020,42691.3,34243,81704.8,9077.94,368.76,52.929
118568,64873,119780,79863.3,62210,84133.1,7529.76,127.68,52.949
101626,58552,113748,61349.4,48505,82890.3,334.26,120.54,52.958
44768,28278,103753,53686.3,38999,90217.3,3232.44,1001.7,52.958
116156,61612,123554,108830,81691,87308,11517.1,187.74,52.968
153022,78697,127431,82976.4,62602,86865.3,55012,327.6,52.979
100823,61620,107230,60227.8,48197,81894.9,71954.5,296.94,52.982
88953,46501,125366,51196.9,36774,91239.4,2886.84,117.6,53.029
69109.8,42238,107230,50580.2,41974,78973.2,23217.3,167.16,53.037
96993.3,52499,121079,58949.1,45562,84791.9,1156.68,131.88,53.039
68105.6,41072,108672,77401.4,61371,82654.4,20647.4,170.52,53.051
104701,63811,107531,73150,57529,83331.2,12973.5,198.24,53.051
71319,44820,104283,31572.2,26863,77024.7,23367.4,244.44,53.051
113235,57348,129403,63556.4,43379,96019.5,10352.3,132.3,53.066
62218.9,38669,105448,88441.2,70437,82287.5,5969.7,957.18,53.072
101997,58255,114746,60813.2,48535,82115,19198.6,150.36,53.098
107836,60917,116012,64588.3,51223,82635.9,37602.4,268.8,53.112
87184.6,48921,116795,91740.1,73811,81455,23418.2,216.3,53.132
110787,55324,131237,68909.9,46188,97776.1,662.58,113.4,53.157
90171.5,53684,110079,73006.4,60468,79125.3,2762.1,120.54,53.157
48385.9,30225,104914,45665.1,36353,82323.6,514.08,606.48,53.159
127524,66810,125093,70527.2,52906,87363.9,40048.6,262.5,53.164
102241,55384,120982,145130,109234,87072.4,15390,138.6,53.172
133457,65881,132758,141701,103177,90005.6,37997.1,239.82,53.176
49945.6,31679,103325,57729.8,46877,80708.6,1097.82,407.4,53.185
72160.6,38041,124316,89027.6,64304,90733.3,9608.22,617.4,53.189
151262,76680,129279,93775.3,68819,89301.8,31068.4,273,53.19
107310,63065,111515,75992.6,60966,81689,3729.24,114.24,53.202
129005,62946,134313,107063,78554,89320.6,50141.7,228.48,53.239
112751,62297,118614,72738,55211,86340.7,3061.26,122.64,53.248
110807,57992,125222,112932,77562,95421.7,51593.2,687.54,53.248
76076.2,43650,114221,94344.5,71760,86161.7,8019.54,136.08,53.25
63749.8,40337,103575,57208.1,49083,76384.8,1072.44,122.64,53.267
109370,59923,119615,66652.2,53579,81526.7,964.98,171.36,53.27
119588,69841,112217,93416.8,73894,82850.6,13333.1,156.66,53.293
93038.7,53276,114449,57091,41805,89499.2,24172,199.92,53.314
131951,66110,130806,82312.2,62927,85724.9,21675.1,223.44,53.316
48625.3,31888,99934.3,58802.8,50890,75726,571.86,132.72,53.323
131908,64420,134193,121870,89415,89323.6,28873.3,170.52,53.333
119055,64956,120118,134056,104687,83921.2,21630.2,162.54,53.364
93469.4,52405,116890,99282.2,80592,80734.6,34936.4,201.18,53.365
93523.2,56480,108519,57685.5,47691,79270.2,4617,122.22,53.382
125062,67031,122273,72034.4,53642,88006.5,39510.2,211.26,53.383
120127,61647,127706,104751,76277,90000.3,37706,286.44,53.386
101600,54316,122587,93199.7,71263,85709.8,28558.4,172.62,53.395
113272,55286,134272,186035,129613,94064.5,61506,460.32,53.439
138018,65702,137669,119263,84573,92417.7,7601.04,152.88,53.453
127875,62209,134713,190801,125892,99325.8,47006.5,378.84,53.457
136699,69489,128923,169128,126051,87932.4,86445.9,443.52,53.461
65412.5,38670,110858,52604.6,40328,85486.5,31030,196.98,53.462
108696,55921,127385,123393,85923,94115.7,23574.2,553.98,53.49
40579.2,26988,98540,52571.7,42942,80232.4,1077.3,290.64,53.492
125760,68500,120318,61356.4,47519,84619.9,24756.8,162.96,53.505
51049.6,32525,102862,69442.9,57547,79083.4,11911.3,152.46,53.516
128342,72740,115632,93728.3,68470,89712,17899.9,198.66,53.517
140931,73085,126374,72135.9,53019,89166.1,16321,274.26,53.517
42714.2,26548,105444,49974.3,40290,81288.6,441.18,981.54,53.518
131978,66713,129650,116025,79995,95053.6,10797.3,224.7,53.55
79252.5,46241,112322,102992,82359,81954,38388.1,212.1,53.579
136038,69141,128945,94277,65527,94289.9,1847.34,169.68,53.58
61040,36916,108363,77009.4,60614,83262.8,26302.9,172.62,53.613
139775,72005,127217,102630,70437,95488.7,2695.68,175.98,53.617
48106.2,30724,102613,62492.6,51016,80279,1360.8,879.48,53.627
92613.1,51313,118284,155387,116726,87242.1,5641.92,692.58,53.671
105640,63016,109865,64662.8,52111,81321.5,32008,186.9,53.676
72126.1,42797,110448,118844,79418,98070.3,942.84,448.56,53.678
121986,62264,128396,85229.8,66067,84544.8,2336.04,250.74,53.685
106362,58589,118973,54739.3,42448,84512.6,2261.52,115.5,53.69
122918,64473,124945,103691,76414,88930.2,1470.42,149.52,53.7
87513.6,49569,115703,111300,80310,90825,66110.6,1300.74,53.705
90745,52144,114051,57870.2,43251,87687.7,7813.8,128.94,53.713
171041,85989,130358,170981,121618,92136.3,36723.2,1298.22,53.728
58832.6,34028,113308,92327,72160,83851.8,18242.3,173.88,53.742
106288,58505,119061,62964.5,47543,86793.9,18036,144.9,53.752
69827.8,42205,108429,88256.5,68458,84489.5,12287.2,217.56,53.762
94195.2,56240,109765,62194.5,49731,81960.5,9371.7,132.72,53.767
109266,60909,117566,64211.4,50835,82780.7,19332,150.36,53.77
134620,74472,118467,67190.6,51414,85646,26690,179.76,53.785
83593,51881,105595,69677.3,59223,77104.7,33865,199.92,53.809
73498.2,37484,128502,100097,68914,95190.6,38498.2,707.28,53.813
