"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
162572,106058,100458,95045,72947,85388.9,30656.4,19209.8,2.177
159992,104415,100419,88315,66731,86733.5,16788.5,4339.6,2.18
91189,63822,93638,44853.5,37587,78205.7,11946.9,8702.76,2.182
108914,63724,112011,82008,61804,86960,27323.1,16033,2.192
124720,83486,97904.8,67506.3,52199,84754.4,19424.2,11591.5,2.2
112715,76912,96043.2,76087.2,61916,80535.8,33859.2,5704.56,2.203
132758,79884,108913,90374.7,66712,88781.6,35039.7,10569.3,2.209
140504,84118,109466,80560.3,60442,87349.8,50750.4,10583,2.212
93042.8,65653,92877,53443.2,43830,79910,12091.1,16454.8,2.217
87962.5,54858,105084,79163.6,56551,91741.3,29158.4,19893.8,2.229
81265.9,47894,111201,67260.2,52570,83849.4,26401.7,6909.16,2.241
94006.9,61074,100875,81955,64014,83903.5,5964.96,583.68,2.255
128834,86822,97247.6,69649,53618,85130.3,31142,8600.16,2.257
120821,91139,86879.4,48617.3,41259,77223.9,922.76,2759.56,2.286
83904,61339,89645,62668.1,50838,80786.4,36216.8,10057.1,2.289
142107,88988,104656,78956.2,61468,84181.5,24347.4,3561.36,2.289
111113,82418,88353,57954.4,47378,80165.8,12044.2,9164.08,2.3
134134,83610,105138,79341,58839,88371.6,19990.6,2708.64,2.31
105073,61185,112545,82169.8,61701,87277.1,22461.1,11235.1,2.315
126849,85056,97737.6,72292.2,56692,83569.8,15733.8,4078.16,2.322
118285,78120,99231.4,72430.9,56453,84084.6,49749.5,27325,2.327
130117,89966,94784.1,57093.5,46595,80302.1,22839.2,7764.16,2.344
109443,74379,96431.2,92635.7,69654,87159,24422.2,3445.08,2.355
123820,81358,99739.9,53448.7,39239,89268.6,10250.3,15570.9,2.368
110522,68035,106463,64374.2,50935,82827.7,21501.6,11202.4,2.371
111168,67891,107312,85841.8,65427,85984.9,36118.2,11643.2,2.375
78774.7,52703,97956.1,53352.8,41074,85127.6,24030.5,2751.2,2.399
98180.1,58634,109737,61105.5,48183,83112.5,12172.7,10659.8,2.422
102214,64718,103506,66851.5,51619,84875.3,15357.1,12400.9,2.428
92161.1,60362,100061,70885.2,55822,83220.5,27325.8,3772.64,2.431
112248,73562,100001,72735.5,54707,87133.2,32414.9,23203.6,2.432
147962,86219,112467,92591.5,70415,86175.9,37380.3,5150.52,2.439
88988.6,58643,99448.5,70370.5,54835,84103.2,19808.4,6070.88,2.451
166760,105803,103294,87519.4,66182,86665.1,15246.3,17688.2,2.452
92744.6,61466,98885.7,62538.2,49767,82353.9,30273.6,2590.84,2.456
155298,96787,105155,78756.9,60611,85156.4,12433.8,3138.04,2.464
94887.3,63031,98658.3,64602,51527,82165.8,16258.8,14502.3,2.47
108909,66770,106896,78837.8,60462,85454,21356.8,3727.8,2.475
116977,76880,99716.7,73887.4,58592,82644.2,28052,10839.1,2.485
128693,89650,94077.5,101673,75582,88159,22265.2,12356.8,2.501
106037,71593,97066.2,62698,51369,79989.5,32119.8,27122.9,2.51
156800,102222,100527,90010.9,67783,87027.1,18394.7,11302.7,2.515
108673,67848,104970,67670.2,52344,84724.8,29542.6,10580.7,2.515
89743.8,58058,101303,62332.2,49747,82115.6,8707.4,6803.52,2.516
125952,80895,102038,94219.4,71883,85900.2,45120,12631.2,2.526
95207.8,65108,95833.7,49366,39360,82196.3,9260.24,2305.08,2.527
175815,115606,99668.1,68781.3,54126,83280.7,25946.8,3124.36,2.528
94009.4,65800,93632.2,66013,51308,84318.8,20606.7,16635.6,2.528
133219,86249,101226,86880.9,66589,85507,2630.92,402.04,2.532
123970,86602,93814.4,80903,62691,84574.5,10748.8,1143.8,2.537
83720.5,59786,91772.4,50316.6,40515,81390.8,9256.16,11616.6,2.55
93907.1,62216,98918.2,51340.7,41928,80248.6,21962.6,16908.5,2.554
85888,56411,99781.2,68757.5,55030,81884.3,18306.3,6983.64,2.555
107098,74257,94519.7,76586.4,61425,81712.1,41903.6,9000.68,2.564
76103.1,47243,105571,56412.1,44134,83768.2,12061.2,10651.4,2.568
