"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
118047,82823,93408.3,67665.4,55759,79530.2,19068.6,1873.4,0.964
90888.3,62383,95482,48135.2,37810,83432.6,1292,274.36,0.969
163572,107256,99946.1,89125.6,70024,83413.3,21660,409.64,0.973
179494,110402,106550,115573,89046,85059.7,50506.3,3427.6,0.973
121222,75323,105471,70250.1,55254,83322.7,21542.4,763.8,0.983
128724,84994,99255,65556.8,51382,83615.4,18539.5,2375.76,0.985
156701,97486,105344,91393.4,68510,87426,29269.2,1322.4,0.988
161548,109302,96862.3,110837,81002,89674.7,36983.2,653.6,0.989
92742.1,59058,102915,80876.5,61486,86203.7,24880.5,913.52,0.998
92282,64906,93177.8,80501.1,61319,86037.3,9398.96,79.8,1.02
77997.9,49588,103083,57373,44484,84524.6,10512.1,175.56,1.042
86274.9,59102,95667,66275.5,51191,84847.6,20279,950,1.044
131594,84285,102321,63320.2,46941,88403.6,18560.6,674.88,1.048
79368.7,53785,96709.2,53844.4,45181,78102.5,11851,234.84,1.055
131557,88509,97410.3,82025.7,61705,87118.3,21726.7,503.88,1.056
95757.1,67682,92721,66838.6,52618,83247.8,16649.1,616.36,1.057
96318.2,58626,107671,77660.8,57274,88863.6,35174.4,1954.72,1.062
112518,75503,97664.4,68561,55410,81090.3,18678.9,296.4,1.069
127485,82443,101341,80046.9,60843,86221.1,26498.9,836.76,1.074
117845,74489,103681,88320.4,66340,87250.1,22843.2,177.08,1.081
106709,64525,108381,65225.6,49808,85822.1,267.92,53.2,1.083
105300,72638,95004.2,52753,43219,79993.1,9162.32,216.6,1.084
153210,103182,97311.3,89579.1,69710,84215.4,22293.1,1250.96,1.084
190376,125971,99042.5,77366.3,61887,81928,25772,705.28,1.098
136026,91298,97642.5,100129,79534,82506.5,58022.4,1551.16,1.101
129255,82240,103002,77341.8,59524,85153.5,16370.3,347.32,1.103
186422,117943,103587,91063.6,67327,88641.1,22138.8,209,1.105
125975,82691,99840.1,65091.6,51475,82872.2,32256.5,390.64,1.109
