"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
174428,112603,101519,114965,84038,89654,35405.6,0,1.635
115016,82280,91610.4,48388.8,39612,80056.8,6294.76,-0.76,1.637
85111.1,58980,94571.8,53418.8,44292,79040.3,5809.92,9.12,1.645
108902,73559,97024,69735.4,57135,79989.1,12898.2,14.44,1.655
108906,76513,93281.8,71082.4,53969,86317.3,17687.5,13.68,1.658
128842,82079,102874,86081.9,62322,90521.2,9476.48,13.68,1.66
108174,74303,95411,69855,54210,84449.7,5737.84,22.04,1.665
75354.2,56303,87711.3,42044.4,34923,78899.9,9697.48,2.28,1.668
139174,87543,104188,77545.2,60895,83455.1,7116.2,19.76,1.677
136277,95070,93941.6,68048.3,57134,78055.3,12938.4,12.16,1.681
134945,89363,98964.8,81761.8,65435,81888,17185,-14.44,1.692
105917,60280,115152,76967.2,57676,87456.1,12434.5,25.08,1.692
147916,91787,105612,77329.6,58310,86912.6,5501.88,17.48,1.694
117168,75746,101375,61136.8,47874,83691.8,7172.64,28.12,1.7
97276.8,66427,95972,49998.4,40598,80710.7,18704.1,21.28,1.7
136951,94907,94568.3,71931.1,58326,80822.9,5933.68,14.44,1.703
106925,65014,107783,85786.8,65098,86364,18168.2,10.64,1.705
138456,91962,98669.5,67843.6,55598,79970.5,23168.3,-8.36,1.709
119041,80123,97368.9,73629.7,59094,81656.3,19265.8,102.6,1.713
126575,79215,104718,81111.8,62082,85624.5,10019.8,27.36,1.716
110877,67813,107154,58286.2,45309,84306.5,9977.64,-2.28,1.722
145029,92449,102809,77815.8,59629,85524.4,14766.9,-12.16,1.739
109938,78630,91630.2,71627.8,58282,80542.9,14597.6,17.48,1.743
114730,79562,94504.5,55365.6,46346,78290.2,21920.5,22.8,1.744
105979,71503,97135,57194.8,45467,82440.4,9192.92,6.84,1.763
115928,86290,88045.3,59597.9,50006,78106.8,21364.2,0,1.764
117022,77878,98476.4,58446,45070,84986,12089,30.4,1.771
93471.8,67378,90916.5,64725.1,52234,81208.1,10970.4,38,1.774
176405,111454,103728,78572.6,59363,86743.2,16787.8,32.68,1.777
88674.3,59730,97293.8,63501.1,50162,82963.4,13792.4,21.28,1.783
97267.5,62001,102813,51415.5,41345,81498.7,9775.68,1.52,1.79
77265,49050,103234,52888.4,39694,87320.3,9876.32,19.76,1.791
136401,98295,90942.1,59328.6,49715,78209,17040.8,40.28,1.791
133479,81146,107802,90201.3,66826,88460.1,33901.4,3.04,1.795
103934,64410,105751,56005.5,44611,82275.1,12482.1,6.08,1.802
143004,92591,101219,103227,83362,81153.4,6546.36,5.32,1.804
138574,92262,98432.8,106079,77722,89447.2,23594.6,23.56,1.812
89948.4,55122,106942,67588.6,52706,84041.4,18374.3,29.64,1.819
91052,63982,93263.4,79483.8,62087,83899.3,6612.32,-27.36,1.82
159927,95734,109480,73433.9,56414,85308,9539.04,28.88,1.824
132961,78008,111703,82031.8,63160,85117.7,13508.9,-3.04,1.83
164084,103450,103948,115119,86970,86747.3,9669.6,-27.36,1.833
130459,89423,95610.4,80195.1,62258,84417.5,15947.4,22.04,1.834
96788.8,62487,101512,68272,53631,83427,17411.4,-5.32,1.838
151021,98477,100504,90015.7,64937,90846,11573.6,33.44,1.842
104132,75207,90741.6,43378.6,36091,78769.1,10101.4,-27.36,1.843
191903,124947,100655,108955,83707,85303.2,25075,-26.6,1.844
81272.7,58794,90592.4,57386.6,45123,83347.4,17448.1,45.6,1.854
114783,80982,92890.1,59464,49870,78143.8,5801.76,-0.76,1.861
192073,118756,105996,99919.2,74256,88185.5,31451.4,-9.88,1.869
75702,55506,89381.4,46026.5,37586,80253.1,6462.72,-19,1.871
139220,93283,97808.9,67403,51787,85297.9,13846.8,0.76,1.893
135883,91424,97405.8,85077.5,64388,86594.4,24867.6,10.64,1.897
131947,86059,100480,88089.2,66575,86714.5,18344.4,-1.52,1.899
93977.7,60958,101036,57985.6,47326,80297.2,21916.4,-51.68,1.905
146965,99812,96496.3,58341.3,47524,80453.1,15731.8,19.76,1.906
74589.1,51774,94415.6,48318.1,40563,78065.6,11657.9,13.68,1.912
142589,88718,105331,62402.2,48739,83908,11267.6,38.76,1.915
79261.4,56209,92413.6,47598.6,38505,81013.5,8357.88,-3.8,1.917
146560,100247,95812.9,86658.5,69375,81863.1,34216.2,15.96,1.919
137054,93093,96483.9,61028,48241,82907.2,7977.76,9.88,1.925
171503,109489,102655,75421.5,57585,85835.3,27194.6,57,1.933
104448,68816,99469.4,65672.4,53120,81022.3,20360.6,15.2,1.934
176255,111733,103381,89295.6,68277,85710.8,14926,8.36,1.937
