antigen	phenotype_name	scope	order	fold	r2_train	r2_test	n_samples	n_train_used	n_test_used	n_params	alpha_bonf	num_sig
ba4	latent_hill_v2	pos4_binders	3	6	0.8116846945335465	0.7569563096696568	3657	3200	457	299	0.00016722408026755855	29
ba4	latent_hill_v2	pos4_binders	3	7	0.8070642761152208	0.7920250098139138	3657	3200	457	299	0.00016722408026755855	28
ba4	latent_hill_v2	pos4_binders	4	0	0.8471978912843415	0.7411509505776994	3657	3199	458	794	6.297229219143577e-05	20
ba4	latent_hill_v2	pos4_binders	4	1	0.8461265257799053	0.7611351552880479	3657	3200	457	794	6.297229219143577e-05	24
ba4	latent_hill_v2	pos4_binders	4	2	0.8517343876659003	0.7041092386615468	3657	3200	457	794	6.297229219143577e-05	22
ba4	latent_hill_v2	pos4_binders	4	3	0.8500427718171764	0.7307335906346872	3657	3200	457	794	6.297229219143577e-05	25
ba4	latent_hill_v2	pos4_binders	4	4	0.8525738848138832	0.695999840366869	3657	3200	457	794	6.297229219143577e-05	27
ba4	latent_hill_v2	pos4_binders	4	5	0.8491311415994667	0.7216292030949759	3657	3200	457	794	6.297229219143577e-05	21
ba4	latent_hill_v2	pos4_binders	4	6	0.8509149681214698	0.7106846567676108	3657	3200	457	794	6.297229219143577e-05	23
ba4	latent_hill_v2	pos4_binders	4	7	0.8456704263361868	0.7634334695205255	3657	3200	457	794	6.297229219143577e-05	23
