step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
wuhan,ba4,ba1,ba4,ba4,ba4,ba1,ba1,ba4,ba4,wuhan,ba1,wuhan,7.126599961069802e-05,9.257648487465128e-05,8.858198235985214e-05,6.431835100607684e-05,6.473202812797055e-05,6.0679671350009133e-05,0.00010413692433434616,7.306285078051876e-05,6.900293561628767e-05,6.57757094580445e-05
ba1,ba4,ba4,wuhan,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba4,ba1,ba1,8.16032832185108e-05,8.939939197937406e-05,5.1628935068439515e-05,8.10400988727734e-05,6.74470575501873e-05,7.145711776883993e-05,6.303092736851263e-05,6.474417270111926e-05,6.882856829747337e-05,5.3885033591475647e-05
ba4,ba4,wuhan,ba1,ba4,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba1,5.075385889306852e-05,5.159790803935474e-05,4.477874345074773e-05,3.787352101222511e-05,6.207395294250664e-05,4.948473017305156e-05,3.292765311286405e-05,4.396617336186473e-05,7.386886798775904e-05,3.3856022653590344e-05
ba1,ba1,ba1,ba1,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,wuhan,ba1,0.0001267674254020874,0.00012094139949807993,6.68340145829041e-05,9.862953092073661e-05,0.00011238686548747493,0.00011351920234980847,9.180320714430555e-05,0.00010510500353264605,0.0001394440003793979,8.235674561875226e-05
ba4,wuhan,wuhan,wuhan,ba1,wuhan,ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,9.63626700097106e-05,7.709875728970412e-05,5.334372724461723e-05,4.780931637505923e-05,8.300431298312689e-05,8.00921545284525e-05,5.1039506298920686e-05,6.0178384840012084e-05,0.000117532807157544,5.504212779458755e-05
ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba1,ba1,wuhan,4.878558366559563e-05,4.173530825937667e-05,6.891241366639116e-05,2.461271973488591e-05,3.40098116172015e-05,3.143610409784055e-05,4.5395959800530396e-05,2.9085998069311422e-05,5.116247983828988e-05,3.3925941723830764e-05
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba4,ba1,ba4,wuhan,6.596741562921236e-05,3.9147077315298643e-05,6.545504568343923e-05,3.072132936193743e-05,4.985647276432851e-05,3.6660296742418166e-05,4.899837306207483e-05,3.22047221692389e-05,6.596363201519694e-05,3.159236094186691e-05
ba1,ba1,ba1,ba1,wuhan,ba4,ba1,ba1,wuhan,wuhan,wuhan,ba4,wuhan,0.00010121559271000864,7.111299812728923e-05,8.593271382244378e-05,6.795425211215404e-05,7.150302214653181e-05,6.046309159884096e-05,0.00010163396063781746,7.179689987509058e-05,9.917662010684073e-05,5.492522391917779e-05
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba1,ba4,ba1,ba4,0.00010338119561662948,6.889721389184067e-05,6.92536559659734e-05,0.00010031683061303848,3.918434376876059e-05,4.522905050161444e-05,9.003394685689093e-05,6.544680707164294e-05,7.203722619684778e-05,7.625999926409576e-05
ba4,ba4,ba1,ba1,wuhan,wuhan,ba1,ba1,ba4,wuhan,ba1,ba1,ba4,5.481654201802758e-05,4.917314382521165e-05,6.81094682393178e-05,4.126682444994609e-05,2.5043302712301623e-05,2.6459348096244217e-05,4.6603959074414004e-05,4.695111822536829e-05,6.883149175458389e-05,5.552515289631016e-05
ba4,wuhan,ba1,ba1,ba1,ba4,wuhan,ba1,ba4,ba1,ba1,wuhan,ba1,0.00010308739647982057,8.761043889171751e-05,6.128444505478874e-05,5.607151617041754e-05,9.229807084171157e-05,8.504090398937897e-05,5.899412860887776e-05,7.382484525506538e-05,0.0001381786403039195,6.316181642472165e-05
ba4,ba1,ba1,ba4,wuhan,ba4,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,5.269264207643283e-05,3.722225524515378e-05,4.2251569536512535e-05,3.318588641507026e-05,2.75929112278733e-05,1.9425179125853034e-05,3.938372124085928e-05,4.1548000697001e-05,6.68376409805938e-05,4.075079725620683e-05
wuhan,ba1,ba1,ba1,ba1,ba1,wuhan,ba1,ba1,ba4,wuhan,wuhan,ba1,7.423130711843684e-05,0.00012290505617213072,4.5185517277111134e-05,6.412102814279535e-05,8.244474135291655e-05,7.969664984745866e-05,5.72309614563891e-05,0.0001001524988401548,8.149444523457709e-05,5.9511706910046626e-05
wuhan,ba4,ba1,ba4,ba1,wuhan,wuhan,ba1,ba4,ba1,wuhan,ba4,ba1,7.383009633613376e-05,0.00010945512628310187,5.9570258036322155e-05,7.935789068666137e-05,0.00010374660358929968,9.266564502514982e-05,7.195158368791452e-05,0.00011331951189014101,8.437043170409888e-05,6.26615748626097e-05
ba4,ba4,ba1,ba4,ba4,ba4,wuhan,wuhan,ba4,ba1,ba4,ba1,wuhan,5.7672137822638765e-05,4.619290451458725e-05,7.301430430352636e-05,2.977385852946478e-05,3.904781001834211e-05,3.3826357041385373e-05,5.747309900389858e-05,3.930869160881084e-05,6.467627319191544e-05,4.135937713296912e-05
ba1,ba4,ba1,ba1,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,wuhan,ba1,0.00010151471024329985,0.0001066350833580457,5.33524286856969e-05,0.00010164341939303328,8.2105316200887e-05,9.875188910634503e-05,7.318553201122929e-05,7.504352674610281e-05,0.00011193610203807015,6.561830946720725e-05
ba1,ba4,wuhan,wuhan,ba4,ba1,wuhan,wuhan,ba1,ba1,wuhan,ba1,ba4,7.333304094538922e-05,6.458307086700733e-05,6.596166344277525e-05,9.218732244050444e-05,3.495513203462283e-05,3.4186085623654516e-05,7.499406189906994e-05,7.609430566968655e-05,7.58929639072502e-05,7.682670941182267e-05
ba1,ba1,wuhan,ba4,ba1,ba1,ba1,wuhan,wuhan,ba4,ba1,ba4,wuhan,0.00010876002997491282,7.641400560649707e-05,9.410710398996039e-05,7.390004781652165e-05,7.847595149297021e-05,7.190023401495374e-05,0.00010633091710826133,7.532465976990098e-05,0.00010851442523233248,6.251571323835186e-05
wuhan,wuhan,ba4,wuhan,ba1,ba4,ba1,ba1,wuhan,ba4,ba4,ba4,wuhan,6.420595112749329e-05,6.0715445558767565e-05,6.0776688678531786e-05,4.666401964387925e-05,5.767653372909818e-05,4.8675171414833476e-05,6.0320842085335203e-05,5.657135199462842e-05,4.8938963159591435e-05,3.611735598930208e-05
ba1,ba1,ba1,ba4,ba4,ba1,ba1,ba4,ba1,ba4,ba4,ba1,ba4,7.76157432286767e-05,6.143275927239344e-05,5.362457456040997e-05,7.081607693270356e-05,3.24410114154645e-05,3.3098548728114156e-05,7.240852030328704e-05,6.012175923704546e-05,6.839256726277217e-05,7.184375858760936e-05
wuhan,ba1,ba4,ba1,wuhan,wuhan,ba1,wuhan,ba4,ba4,wuhan,wuhan,ba1,0.00010068478409304185,0.0001416704356361539,6.54434049577586e-05,8.759559209622863e-05,0.00011697633162785074,0.00012516739002011479,7.731230702492559e-05,0.0001360730782818084,0.00011392976495341471,7.752183176121012e-05
ba4,wuhan,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba1,wuhan,0.00010895213411529603,6.299064531628763e-05,0.00011044806736634392,4.693464373669198e-05,6.911429060639592e-05,5.9554539677273166e-05,9.023892800688598e-05,5.177422754044513e-05,0.00010469727477438099,6.278706711890698e-05
ba4,wuhan,ba1,ba1,ba4,ba1,wuhan,ba4,wuhan,ba4,wuhan,ba1,ba1,0.0001326504297390655,0.00010861015899641446,8.734774455009503e-05,6.893371673680489e-05,0.00012085915565857711,9.661252896973644e-05,8.306501354804632e-05,8.922216013601032e-05,0.00013414938019493564,8.043250699322188e-05
wuhan,ba4,ba4,ba4,ba1,ba4,ba1,wuhan,ba1,ba4,ba1,wuhan,wuhan,5.747214619518511e-05,7.551689732915301e-05,6.326892349493435e-05,5.824134613747858e-05,5.4810288592226734e-05,5.4736927283673904e-05,6.870293971605803e-05,5.790604596580035e-05,5.494027150440428e-05,5.237625269091371e-05
ba4,wuhan,wuhan,ba4,wuhan,ba4,wuhan,ba4,wuhan,wuhan,ba4,ba1,ba1,7.99087322217952e-05,6.534272187241403e-05,4.822981736541173e-05,3.866259995503276e-05,6.401043537308926e-05,5.687044301734817e-05,4.6512685568261494e-05,4.9935638531887855e-05,7.230158225358787e-05,4.195983328255432e-05
ba1,ba4,ba4,ba1,ba4,ba1,wuhan,ba4,ba4,ba4,ba1,ba4,wuhan,7.30160927711216e-05,5.682295538319573e-05,7.384457793294525e-05,7.445103345412017e-05,5.852421226759216e-05,5.480455693328561e-05,8.0015225905084e-05,5.035093511822385e-05,7.451903429640167e-05,4.3264479202320055e-05
wuhan,ba1,ba4,wuhan,wuhan,wuhan,ba4,ba1,ba4,ba4,ba1,ba4,wuhan,7.576601357024561e-05,8.708157439206687e-05,9.160932714134244e-05,6.537110048504966e-05,7.488170206187126e-05,6.845413480381391e-05,8.584788380395642e-05,8.71996751319914e-05,7.907584855054551e-05,5.1416185135126e-05
wuhan,ba1,ba1,ba4,ba1,ba4,ba4,wuhan,wuhan,ba4,ba1,ba4,wuhan,9.716263951473349e-05,0.00012842833305876005,9.64112221662671e-05,8.326300539245884e-05,9.827928660724908e-05,7.922092657193728e-05,0.00011389244701012527,0.00012021208608343703,9.676129555870679e-05,7.424994357865357e-05
ba1,wuhan,ba1,ba1,ba1,ba4,ba1,ba4,wuhan,ba4,wuhan,wuhan,ba1,0.000169247159108845,0.0001388468128863083,6.98978503773866e-05,0.00011863093840046672,0.00012409796676427626,0.000126059051554878,9.835005471403146e-05,9.238407263367393e-05,0.00013019652732626283,8.134516575556418e-05
wuhan,ba4,ba4,wuhan,ba1,wuhan,wuhan,wuhan,ba1,ba1,ba4,wuhan,ba1,5.601250336105608e-05,7.629779732847155e-05,3.810810957187502e-05,5.370188715626015e-05,6.0512000172279874e-05,6.852473325037246e-05,4.467482343696476e-05,6.954540459582388e-05,6.12422678600943e-05,4.70261273248908e-05
ba4,ba1,ba1,wuhan,ba1,ba4,ba4,wuhan,wuhan,ba1,wuhan,ba1,wuhan,0.00012133493939976238,8.910528168906625e-05,0.00015079469834763487,5.261589990510119e-05,9.183550502908758e-05,6.828428715504535e-05,0.00012066464154779489,8.121757752438311e-05,0.0001463874850080746,8.147525825192398e-05
wuhan,ba1,ba1,wuhan,ba1,ba1,ba1,wuhan,ba4,ba1,ba4,ba1,ba1,0.00010565912243276682,0.0001677338317556323,6.424732848941898e-05,9.33320927837661e-05,0.00011841225309939294,0.00010489019007290465,9.300699043758046e-05,0.000146592443182978,9.701749478601335e-05,9.111544258009669e-05
ba4,ba1,ba1,wuhan,ba1,ba1,ba4,ba4,ba4,wuhan,ba4,wuhan,ba4,9.728431814294654e-05,5.991225530490996e-05,7.265932127987454e-05,4.94909140542753e-05,3.777883395690195e-05,3.207289572856594e-05,5.901819287980549e-05,6.858962683865016e-05,0.00012251539839313694,7.280066668956736e-05
wuhan,wuhan,ba4,ba1,wuhan,ba4,ba4,ba1,ba1,ba4,ba4,ba1,ba4,6.962185967639336e-05,7.364597843559367e-05,6.294297664386627e-05,7.594728685137253e-05,3.52449402151718e-05,3.922566907671846e-05,6.851696403846068e-05,7.055447610067751e-05,5.710450360531087e-05,6.719388611156755e-05
ba4,ba4,wuhan,ba4,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,ba4,ba1,5.36643950391586e-05,5.120935796490379e-05,4.9951562019091595e-05,3.462717008178674e-05,6.158355255367471e-05,4.593116073826497e-05,3.509637587818865e-05,5.0175321597280754e-05,7.170581630403545e-05,3.602443742477237e-05
wuhan,ba4,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba1,wuhan,8.190776618724748e-05,0.00011007897707383736,0.00010968281369143338,7.240298769728891e-05,7.826464406899546e-05,7.207152905049813e-05,0.00012165066158142303,8.828821629234164e-05,8.306146625983865e-05,7.626642031947072e-05
ba1,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,wuhan,0.00016567412014018083,0.00013263266553955377,0.00014965731522732006,0.00010497804424773067,0.00010625560435758057,0.00010493081502338446,0.00017778217188611713,9.260944166851439e-05,0.00014066959758664486,0.00010579116984905675
ba1,ba1,wuhan,ba4,ba1,ba1,ba1,ba1,ba4,ba1,wuhan,ba4,wuhan,8.389516947325602e-05,5.445836930378734e-05,7.874257793147755e-05,5.392273264178797e-05,6.153551107533952e-05,5.136220527377343e-05,8.188720777918067e-05,6.366577144040507e-05,7.89739557789053e-05,4.599460837635347e-05
wuhan,ba4,ba4,wuhan,ba4,ba4,ba4,wuhan,wuhan,ba4,ba1,ba4,ba1,4.5721630908872195e-05,7.31109543046771e-05,3.580604950355907e-05,5.666643800062583e-05,6.4761652018918e-05,6.515125858592435e-05,4.127181079269117e-05,5.819509265506506e-05,5.5907145683410246e-05,3.8706805753934194e-05
wuhan,wuhan,ba1,ba4,ba1,wuhan,ba4,wuhan,ba1,wuhan,ba4,ba4,ba1,8.069775094576173e-05,0.00011418556331873682,4.913385075129902e-05,6.607733776796372e-05,0.00012375712330425732,9.188452217715586e-05,5.918597495355297e-05,0.00010161371416199918,7.353062236075037e-05,5.5991396040569974e-05
ba1,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,wuhan,ba1,ba1,ba1,ba4,9.867852186218169e-05,8.09848353724823e-05,8.918922613787243e-05,9.127139641170187e-05,4.4784774932630106e-05,5.2555593525288475e-05,9.292185611658798e-05,8.559051415561866e-05,0.00010384694410904957,9.552020465705991e-05
ba1,ba1,ba1,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,ba4,0.00010440479384030245,7.906205176458444e-05,6.13626003266913e-05,8.296172826670057e-05,3.758901648695696e-05,4.2197412731663566e-05,7.973932283324369e-05,7.740269777020056e-05,0.00011382975285894664,7.894448185883377e-05
ba1,ba1,wuhan,ba4,wuhan,ba4,ba1,wuhan,ba4,wuhan,ba4,ba1,ba4,0.00012683150841754815,9.534878097770721e-05,9.661543246953423e-05,0.00010518711640648038,5.067134515090668e-05,5.591980682447998e-05,0.00010515922146402072,0.00010004267179388246,0.00011292623482345938,0.0001076756375618238
wuhan,ba1,ba1,wuhan,wuhan,wuhan,ba1,ba1,ba4,wuhan,wuhan,ba1,ba4,7.781426192841598e-05,0.00011295104978340457,7.66410628715078e-05,8.330853023352088e-05,4.882856929211663e-05,4.500709261678194e-05,8.682345780718121e-05,0.00011801788298471184,8.320658599798713e-05,9.75823615328457e-05
ba1,ba4,wuhan,ba4,ba4,ba4,ba4,wuhan,ba1,wuhan,ba1,wuhan,ba1,8.772869261764836e-05,9.949326752244009e-05,4.439646082282955e-05,8.59388886470144e-05,7.57568408459676e-05,8.585935855783194e-05,6.28751893760191e-05,7.064178514671376e-05,9.251554574285506e-05,5.8230638160830864e-05
ba1,wuhan,wuhan,wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba1,wuhan,ba4,ba4,8.60343043553714e-05,5.413572948165973e-05,4.617636063250667e-05,7.961317108109014e-05,3.3172371590626853e-05,3.219308516878454e-05,6.376010760612932e-05,5.094374078035661e-05,6.528024674801037e-05,5.3872828466789036e-05
wuhan,ba1,ba1,ba1,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,6.745890235705192e-05,8.904526716207074e-05,6.185599533636047e-05,5.0063518994398345e-05,5.9901649859047144e-05,5.010371805619737e-05,6.472915628782469e-05,7.028620526787168e-05,6.10991671320259e-05,5.023954866976006e-05
ba1,ba1,wuhan,ba1,ba4,ba1,wuhan,ba1,ba4,wuhan,ba4,ba4,ba1,0.00012168229747720647,9.927096708032236e-05,7.71146344071953e-05,9.487247705268655e-05,0.00012494393013400245,0.00010982380159852884,7.930444104868996e-05,0.0001044392829820983,0.0001341511141737971,6.399307949181897e-05
ba4,ba1,ba4,ba4,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,6.916849171874375e-05,4.5925333738598326e-05,8.076061937067258e-05,3.053822947023976e-05,5.244395765491875e-05,4.033186793141501e-05,5.0749548201191186e-05,4.4800508070867446e-05,8.51643279831647e-05,4.214294619882846e-05
ba4,ba1,ba1,wuhan,ba1,wuhan,ba1,ba4,wuhan,wuhan,ba4,ba1,ba1,0.00013372302023972302,0.00011953892201797199,9.4470539035667e-05,6.570661089325734e-05,0.00012496910986233578,9.196271096719447e-05,8.606330205578321e-05,9.920009634465872e-05,0.00015539019499310208,8.520295853935556e-05
ba4,ba4,ba1,ba4,ba4,wuhan,wuhan,ba4,ba4,wuhan,ba4,wuhan,ba4,4.56585032381861e-05,3.349308616685604e-05,3.7969019032146636e-05,2.8682660060438155e-05,1.709780007079755e-05,1.63017424685157e-05,2.9814168868496168e-05,3.488287686721015e-05,5.516561493509669e-05,3.807598570895907e-05
wuhan,ba4,ba1,wuhan,ba1,wuhan,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,7.556665017757672e-05,0.00012441074615617586,5.044996125514812e-05,7.175144774313441e-05,8.13640986886679e-05,9.083214812738003e-05,7.083590368113418e-05,0.00010090915717836179,8.766626795343734e-05,6.725312119303696e-05
ba1,wuhan,wuhan,ba4,wuhan,ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba4,7.218744448338805e-05,4.8687626114191e-05,4.19069907916429e-05,6.986932096514273e-05,3.3157177576174476e-05,3.0255917085109568e-05,5.50840543426371e-05,4.530802239013287e-05,5.327518922901086e-05,4.8326905283680814e-05
wuhan,ba1,ba4,wuhan,ba1,ba1,ba4,ba4,ba1,ba1,ba4,wuhan,wuhan,8.893319583546422e-05,9.61085244571208e-05,8.740832500953002e-05,6.934199827409911e-05,7.536348239749866e-05,6.95895549308902e-05,8.294560655467607e-05,9.52523138568113e-05,8.002024028045002e-05,6.517605920793203e-05
wuhan,ba4,wuhan,ba1,ba1,ba1,ba4,wuhan,wuhan,ba1,ba1,ba1,wuhan,7.149815855810866e-05,9.519859218474527e-05,0.00010443335388689591,6.661158891042415e-05,6.680978153528629e-05,7.023075876690594e-05,9.890616637723057e-05,6.882688079272894e-05,6.769466217553017e-05,6.66720984297511e-05
ba4,ba4,ba1,ba4,wuhan,ba4,ba4,ba1,ba4,ba1,ba1,wuhan,ba1,6.925925103920611e-05,7.196474143678552e-05,5.0924595985986544e-05,4.333895324446994e-05,6.245932352211932e-05,6.449488332294433e-05,4.5230796729242475e-05,6.092611903489153e-05,9.372333218294142e-05,4.995949334947404e-05
wuhan,wuhan,ba1,ba1,wuhan,ba1,ba1,ba1,wuhan,ba1,ba4,wuhan,ba4,6.284336861944964e-05,6.246140224762008e-05,4.239707961459171e-05,5.436216876692898e-05,3.2601754052310814e-05,3.3181919954832574e-05,5.5134015235151564e-05,6.84282586644224e-05,6.007690127573329e-05,5.644389212773001e-05
ba1,wuhan,ba1,ba4,wuhan,wuhan,wuhan,ba4,ba4,ba1,wuhan,ba1,ba4,0.00014214524597245536,9.827871992773267e-05,8.760723915224279e-05,0.00012841515049823353,5.6970308978365996e-05,5.570291522629071e-05,0.00011614547282677873,9.250772619157915e-05,9.803675516256058e-05,0.00010786676449713855
ba1,ba1,wuhan,ba1,ba1,wuhan,ba1,ba4,wuhan,ba4,ba1,wuhan,ba4,0.00012202297635186892,9.629103331153673e-05,8.176015683754559e-05,9.684170283576711e-05,4.5247266715461304e-05,5.3398835684799626e-05,8.870944835948571e-05,8.715563031835487e-05,0.00014032072816041335,9.667838333953295e-05
wuhan,ba4,ba4,ba4,ba1,ba1,ba4,ba1,ba4,ba4,wuhan,wuhan,ba1,5.812105589262832e-05,8.758759107384604e-05,4.6398983845524105e-05,6.654157832281024e-05,7.073142425501527e-05,8.075434536136305e-05,5.643660134414598e-05,7.677294384778417e-05,6.607311298611236e-05,5.515633853679222e-05
ba4,wuhan,ba1,wuhan,ba4,ba4,ba4,wuhan,ba1,ba1,ba4,ba1,ba4,8.62223270370331e-05,5.417179288459779e-05,7.190348109469757e-05,5.4067364025668986e-05,3.658902944213019e-05,3.3565779437766365e-05,6.143696372940067e-05,6.033104497039006e-05,9.167379643592116e-05,7.09055992432595e-05
ba1,ba1,ba4,wuhan,wuhan,ba4,wuhan,ba4,ba4,ba4,wuhan,ba4,ba1,0.00010212338979624,9.771322793508769e-05,7.95967980981373e-05,8.491288141052515e-05,0.00010809104398877256,0.00010165058510478795,7.469665625499825e-05,9.440315207781879e-05,0.00012961075217255384,5.858984619274884e-05
wuhan,wuhan,ba1,wuhan,wuhan,ba4,ba1,wuhan,ba1,wuhan,wuhan,ba4,wuhan,7.075420600623614e-05,7.873043400095684e-05,6.715119143579837e-05,5.0310779919587366e-05,7.316846726408138e-05,5.195448121910763e-05,7.528218801650809e-05,6.979453799157198e-05,5.801330531288423e-05,4.568741518805318e-05
wuhan,ba4,wuhan,wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba4,ba4,wuhan,ba1,6.226499281625527e-05,9.436871702607315e-05,4.22533314439164e-05,5.61959503730859e-05,6.328330780427706e-05,7.379123026781245e-05,5.1210809441850575e-05,7.558411284559437e-05,6.595466626009378e-05,4.977200798440275e-05
ba1,wuhan,ba1,wuhan,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,7.120476148303295e-05,4.8507260357642355e-05,3.93346122895207e-05,6.899469796276964e-05,3.116838453987688e-05,2.8011783953872735e-05,5.512971147261418e-05,4.13153191580212e-05,5.923190665842801e-05,4.845577738420179e-05
ba1,ba4,wuhan,ba1,ba1,ba1,wuhan,ba1,ba4,wuhan,ba1,wuhan,ba1,9.856055331009055e-05,0.00010092971078534335,5.7546559199203674e-05,9.788437543627677e-05,7.876757508277133e-05,9.239647102088202e-05,7.000230021849049e-05,7.544596029956241e-05,0.00011274074304602801,5.982617105655699e-05
ba4,ba4,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba4,ba4,ba1,ba1,wuhan,6.584561706115528e-05,5.451597125671211e-05,9.20683446698102e-05,3.356052459369935e-05,4.713538250267059e-05,4.1320740908850654e-05,6.245231338144604e-05,4.0288818230671455e-05,7.375097293028202e-05,4.58753668001295e-05
ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba4,ba1,ba1,ba4,ba4,wuhan,0.00011770696770837317,7.29252245580557e-05,8.340803787348344e-05,7.695009990219196e-05,8.353699806273476e-05,6.52386137811769e-05,9.589847800221485e-05,5.984981491302322e-05,7.496593418797788e-05,5.031262596405862e-05
ba4,wuhan,ba1,ba1,ba4,ba1,ba4,ba1,ba1,ba4,ba1,wuhan,ba4,7.648525657884083e-05,5.0858722676973405e-05,6.0822053613321886e-05,4.7834719307281974e-05,3.1653526989326916e-05,3.1317217813479925e-05,4.8305599222203716e-05,5.149765964086756e-05,9.718754427255964e-05,6.0491970347831e-05
ba1,wuhan,ba4,wuhan,wuhan,ba4,wuhan,ba4,ba4,ba4,ba1,ba4,ba1,0.00011709437810759855,9.323855599930618e-05,5.6516227297311106e-05,9.483559914731155e-05,0.00010068215973701947,0.00010447865375726203,6.800897431197743e-05,6.611233183817587e-05,9.648566073481416e-05,4.863090245961152e-05
ba1,ba4,wuhan,ba1,ba4,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,0.00010215410124139684,0.00011744879109444869,6.304911870267369e-05,0.00011021744773987495,9.508576983849426e-05,9.699254937399092e-05,8.181379263563462e-05,8.634113070347523e-05,9.595219696780711e-05,6.942652981183307e-05
ba1,ba4,ba1,ba1,wuhan,ba1,ba1,ba1,ba1,wuhan,wuhan,ba1,ba1,6.0217764218684574e-05,6.135481825780202e-05,3.6457056831888107e-05,5.436324350900642e-05,4.867948555509757e-05,4.845328060754066e-05,4.7447218893433335e-05,4.384584580497866e-05,4.9173798859794625e-05,3.698436364154642e-05
ba4,ba4,wuhan,ba4,ba4,wuhan,ba4,ba1,ba1,ba1,ba1,wuhan,ba1,5.094941637612576e-05,5.223959649455613e-05,3.923305043911454e-05,3.3420372039886706e-05,5.117779209431786e-05,4.979706965170577e-05,3.401114065248561e-05,4.2311224900561616e-05,6.991814192260322e-05,3.677736647491036e-05
ba1,wuhan,ba1,ba1,wuhan,ba1,ba1,wuhan,ba1,ba1,ba1,wuhan,ba4,7.8938624495564e-05,5.30296830219181e-05,3.8347989664377335e-05,6.682707162558758e-05,2.847427389882711e-05,3.1607787907225816e-05,4.933485468842044e-05,4.1734526836233795e-05,6.611096843337211e-05,5.2948004845327226e-05
ba4,wuhan,ba4,ba1,ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,6.483262361116986e-05,4.357439671721881e-05,6.445653742133856e-05,4.523807026832195e-05,3.056926099495279e-05,2.9298314663695433e-05,4.609052097099698e-05,4.392741711590508e-05,7.314229288460501e-05,5.38516894338769e-05
wuhan,ba4,ba1,ba1,ba1,wuhan,wuhan,ba1,wuhan,wuhan,ba4,wuhan,wuhan,7.360276439116396e-05,9.408505597042596e-05,8.267644081809255e-05,6.409752256603574e-05,6.227290730788975e-05,6.132165534514897e-05,8.599638712818217e-05,7.561678800578595e-05,7.548628686228556e-05,5.889003527279251e-05
wuhan,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba1,wuhan,ba4,ba1,wuhan,6.409699115930336e-05,7.161296327788051e-05,6.417198601596245e-05,4.1054617843299014e-05,5.509390213136835e-05,4.6459654481367305e-05,6.929809539811583e-05,5.0480358220163735e-05,4.623342829451445e-05,4.225262913025602e-05
ba4,ba1,ba1,ba4,ba4,ba4,ba1,wuhan,ba4,ba1,ba1,wuhan,ba4,7.219309904493496e-05,5.534067175439375e-05,5.5120306261571734e-05,4.464636578349597e-05,3.132190727716143e-05,2.8688320411743653e-05,4.780460583609392e-05,5.857106214586956e-05,0.00010155018731072731,6.101294281058829e-05
ba1,ba1,wuhan,wuhan,wuhan,ba4,ba1,wuhan,wuhan,ba4,ba4,ba1,wuhan,0.0001509464546574741,0.00011201261549548303,0.0001443742510514153,8.973334225172939e-05,9.171945921513033e-05,9.214232520638557e-05,0.00014997160863944688,8.278312752480847e-05,0.0001333326100904656,8.875366909531173e-05
ba4,wuhan,ba4,wuhan,ba4,ba4,ba1,ba1,ba4,ba1,ba4,ba1,ba4,7.09910299308216e-05,4.099119732176904e-05,6.0706787424014655e-05,4.487046143080513e-05,2.7931093373281005e-05,2.7173559298588324e-05,4.9000870601613186e-05,4.579230000923491e-05,7.382864706716458e-05,5.228009312705731e-05
wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,4.21672014783906e-05,4.722528689723624e-05,4.341727309747308e-05,3.186877350959066e-05,3.904778575905251e-05,3.559383664005834e-05,4.4443537771452506e-05,3.989207628481628e-05,3.484008820797996e-05,2.9415867519508763e-05
ba1,ba4,ba4,ba1,ba1,ba4,wuhan,wuhan,ba4,ba4,wuhan,ba4,ba4,5.09916160798684e-05,4.199737391351523e-05,4.291070404134325e-05,7.230847123711941e-05,2.3706215014693224e-05,2.3938659420003902e-05,4.975562923039606e-05,4.48987889287656e-05,5.759757100877651e-05,4.4588986430176786e-05
wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,wuhan,wuhan,ba1,wuhan,ba1,ba4,5.9413900682634535e-05,7.174168002459033e-05,5.8232591782592386e-05,5.9470612298239954e-05,3.738655141830135e-05,3.444799353452262e-05,6.392441675071055e-05,8.145901634509237e-05,5.649420460915851e-05,6.398632230119587e-05
