"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
138324,91464,99112.3,90324,66408,89137.9,11014.8,12.72,1.177
98155.9,69370,92730.9,64010,49543,84673,9504.46,4.77,1.185
104633,71226,96274.3,89077,69159,84410.5,11240.4,5.83,1.191
89702.6,66953,87804.1,50251.2,41033,80258.9,3136.64,5.3,1.194
102458,65266,102882,46573.4,35518,85934.9,6225.14,-9.01,1.197
107505,71495,98545,50605,37515,88403.3,6483.24,0.53,1.197
83668.9,60610,90468.9,93550.5,75782,80902.1,3813.5,6.36,1.206
87157.6,64120,89082.4,48582,40124,79350.7,7648.46,6.89,1.216
106445,75118,92867.4,50058.1,38935,84258.5,4736.86,-2.12,1.236
105760,72626,95435.1,52218,38618,88615.6,6940.28,4.77,1.243
92086.5,65604,91991,41682.3,34944,78173.4,9208.08,-3.18,1.247
125824,92967,88698.4,56761.1,47551,78229.6,3168.54,0,1.248
88890.1,63490,91754.7,42946.1,34974,80474.5,7404.28,17.49,1.261
104160,72894,93645.9,56209.5,44083,83563.9,8325.32,1.59,1.265
114913,82762,90995.3,59943,47134,83345.9,4037.96,7.95,1.27
94725.8,67871,91467,61032.8,48322,82774.9,3085.02,13.78,1.271
125201,79931,102653,72415.9,53414,88850.3,7463.44,-5.83,1.273
113003,77163,95975.8,59149.6,42390,91446.7,4187.02,3.18,1.274
114018,81650,91516.3,56791.9,45234,82281.3,10329.2,-3.18,1.277
131393,88719,97059.3,77708.4,56559,90042.2,4842.42,14.31,1.281
123021,78055,103290,53321.7,39663,88104.6,6352.74,-9.54,1.283
170271,103834,107469,97740.4,68503,93507.1,6648.54,40.28,1.285
93975.4,63951,96304.6,91275.8,67247,88953.4,10025.9,13.25,1.297
116199,74217,102607,127348,93188,89559.4,3358.2,15.37,1.3
165320,103002,105186,146750,105875,90837.3,4391.18,9.54,1.311
76339.6,52171,95896,50418.8,40534,81517.9,9515.48,11.66,1.312
122577,84878,94643.8,56594.1,41678,88990.6,3722.44,-13.25,1.316
148276,93775,103625,80064.9,57647,91021.8,3665.6,18.55,1.321
109869,80076,89919.2,32772.3,27800,77257.8,6385.8,11.13,1.322
79735.3,56887,91858.1,60600.7,47895,82921.6,7045.84,-1.59,1.327
93178.8,66998,91145.5,49516.9,38886,83452.7,4865.04,7.95,1.335
88754.8,62546,92997.7,57984.3,46750,81284.7,7272.62,1.59,1.364
112921,78560,94200.3,43051.1,37408,75422.3,11725.9,13.25,1.383
95878.2,65530,95887,58813.7,43271,89076.2,7738.94,3.18,1.386
126275,84642,97771.4,118395,88538,87636.5,3537.42,6.36,1.4
106783,75900,92202.3,49019.3,39256,81835.3,3521.76,-3.71,1.406
107084,73317,95719.1,55721.2,42949,85025.1,3793.78,4.24,1.413
126124,88455,93444.9,63482.7,49163,84624.7,3273.52,3.18,1.416
106130,74976,92767.5,63575.5,51284,81243.4,3451,2.12,1.433
81599.8,55751,95921.6,52581.1,39823,86531.7,4202.68,9.54,1.446
144695,98934,95849.1,81483.6,64010,83426.2,3913.84,6.36,1.448
101074,74923,88410.3,73705.8,61238,78878.9,4823.28,8.48,1.463
125762,88711,92907.5,67886.7,46747,95172.3,7001.18,-4.77,1.469
149295,98686,99144.9,69486.3,53395,85286.2,5193.9,-0.53,1.479
91254.2,63101,94775.6,51458.2,39325,85756.2,5736.2,-9.54,1.486
94138.4,65656,93966.4,79931.5,61649,84971.3,3607.02,5.3,1.486
79644.8,58406,89367.6,47250.9,39418,78558.8,4833.72,3.71,1.487
127065,82490,100950,96931.9,73447,86491.3,5442.14,18.02,1.49
93114.1,66018,92434.3,49366.7,39730,81432.1,4453.24,13.25,1.49
98720.8,67018,96537.8,47237.5,36458,84913,4093.06,8.48,1.492
111447,81307,89829.8,58417.6,47222,81073.6,7127.62,-4.77,1.494
127071,84127,98990,73975.5,55522,87317.8,6962.32,7.42,1.505
138852,92902,97950.7,53730.6,41466,84919.9,8603.72,2.12,1.509
84511.7,55803,99252,66292.8,43771,99256.8,9546.8,5.3,1.518
94987.9,68837,90432.8,53506.7,44609,78607.9,4058.26,5.3,1.52
102107,68179,98148.4,121000,89939,88169.4,7161.26,23.85,1.52
144473,94094,100625,103445,76243,88917.7,3602.38,13.78,1.532
95613.5,68077,92044.7,51233.7,40505,82894.8,6219.34,9.54,1.547
131846,89801,96219.8,90053.7,68612,86016.4,3428.96,6.89,1.549
106444,75336,92597.5,48227,36421,86779.7,3381.98,3.18,1.549
91087.3,62517,95486,64077.8,51025,82300.9,3939.36,-3.18,1.552
77810.7,57774,88264.7,39821.6,33943,76886.3,11344.8,4.77,1.552
68253.9,47879,93424.9,58712.2,47555,80911.9,5461.86,3.18,1.564
117332,82625,93064.8,66159.4,53874,80480.8,4438.74,2.65,1.567
104912,77699,88488.8,55285,46015,78738.7,4079.14,22.79,1.568
97041.1,68849,92371.5,45267.8,35281,84087,6960.58,0.53,1.59
127455,88405,94484.6,72948.3,54605,87551.4,6429.3,14.31,1.592
101705,67967,98067,54927.2,41810,86096.8,5942.1,13.78,1.601
94157.6,69675,88564.2,40583.2,33862,78544.1,11734,10.6,1.607
109727,74751,96200.3,67889,54507,81625.7,9593.78,11.13,1.614
99745.1,68935,94827,71920,58815,80138.6,9596.68,-5.3,1.619
108965,77814,91771.5,85028.6,70022,79581.2,3162.16,21.73,1.621
74936.4,55979,87729.9,45314.2,37510,79171.3,6781.94,14.31,1.622
95275.6,70814,88174.4,63899.2,53530,78230.8,4169.04,4.24,1.635
145387,96956,98272.5,78536.1,58156,88502.3,3845.4,1.06,1.664
130318,89683,95230.3,68473.6,50571,88736.4,4764.7,5.83,1.664
167870,106090,103700,95923.3,66503,94528.5,7265.66,14.31,1.67
76884.7,58318,86400.7,35356.8,29991,77261.3,11674.2,2.12,1.67
