"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
79686.4,57167,91352.2,63315.7,50959,81427.4,13828.4,1307.51,1.52
116839,82498,92816.4,60643.1,45226,87876.5,5588.88,1311.22,1.535
108541,74943,94916.7,51568.4,42226,80035.6,17210.3,2451.78,1.537
123421,82270,98317,73632.2,55363,87162.1,38650,1200.45,1.538
97748,66743,95980.3,71194.4,54107,86232.8,30348.5,3002.45,1.548
67500.2,46082,95996.1,78771.5,60350,85540.5,31842.6,1895.28,1.575
117517,79034,97446.6,116309,84522,90182.9,45237.7,1673.21,1.578
83769.2,55903,98204,114022,84530,88400.8,29733.1,1920.72,1.584
115332,71586,105585,132050,92182,93879.6,26554.7,2617.67,1.585
111093,71259,102170,121882,82534,96780.5,37993.5,3191.13,1.588
113191,75186,98663.4,72128.2,54062,87436.6,8233.68,2132.72,1.595
98763.1,67788,95482,59837.4,46920,83578.6,27088.9,1396.02,1.597
141485,93142,99550.7,89329.9,65154,89853.6,22836.3,2126.89,1.603
169115,106550,104018,94500.6,67886,91229.2,25216.7,1398.14,1.611
104663,70411,97417,93448.4,69606,87984.3,20427,2853.52,1.618
123277,82629,97775.2,74587.4,54945,88964.6,46803.7,2757.59,1.62
152474,99863,100062,97952.7,71359,89959.6,36477.9,3699.4,1.641
93795.9,66597,92301.6,69403.4,55445,82034.8,34119.7,3545.17,1.648
115442,82878,91286,67971.4,52942,84140.6,28092.3,2767.66,1.652
127176,75797,109960,163713,114901,93376.9,63994.9,1175.01,1.655
150023,100406,97921.7,88192.5,59894,96500.2,39891.2,1720.91,1.655
115913,79807,95185.7,75670.3,59234,83721,21014,3743.92,1.665
103755,66850,101716,99866.1,70198,93233.8,36116.6,1512.62,1.666
97592.2,72714,87958.4,53959.1,45214,78211.7,20407.9,2954.22,1.678
100161,66642,98498.7,126746,77482,107205,51532.4,1581.52,1.698
103644,68758,98787,123400,90570,89291.4,42925.2,1345.67,1.699
57238.5,45007,83346.6,24379.1,21058,75871.9,2365.82,1153.28,1.699
102992,71174,94833.9,74124,56734,85624,6338.24,1601.13,1.702
126908,85247,97564.1,102527,75762,88688,9578.7,2015.59,1.714
95636.6,58562,107026,106522,70446,99097.2,37357.8,3622.55,1.716
92649.5,65039,93357.5,57952.4,45842,82849.2,28229.2,1994.39,1.723
156602,100768,101848,89895.9,61808,95318.1,68395.9,2960.05,1.727
101462,70486,94336.5,61622.7,48250,83699.6,3718.38,1525.87,1.736
135006,82995,106606,112054,75547,97205,20274.5,1481.88,1.746
100145,68747,95467.6,64290.7,50406,83588.4,30894.9,1409.27,1.752
123769,87203,93016.7,63370.8,50083,82923.7,17005,3008.28,1.759
117240,79739,96357.7,75532.8,50406,98205,48153.3,2773.49,1.762
100164,71626,91647.8,62417.3,50414,81139.7,18962.5,1799.35,1.764
154867,108232,93774.2,56336,44300,83341.6,35450.2,3704.17,1.772
112239,73600,99941.5,143553,101092,93063,14218.1,1196.74,1.773
73972.8,54875,88344.1,43262.8,36870,76899.1,11503.7,2820.13,1.776
140206,88722,103566,118702,82666,94104.4,92983.9,2723.14,1.782
108462,77647,91544.4,63599.9,50715,82186.4,34964.1,3417.97,1.795
136574,85949,104137,101433,70761,93942.9,45525.4,2132.72,1.796
85761.7,57800,97240.1,123023,91772,87853.1,13815,1910.12,1.8
107071,76263,92010.7,53445.3,42499,82415.8,41093,3598.17,1.807
88529.8,59695,97192.2,117311,81922,93846.8,1458.12,2365.39,1.812
148728,97001,100484,108999,80157,89117.4,32337.9,1164.94,1.818
77093.3,57643,87649.6,39545,34198,75782.8,10469.6,1530.64,1.819
133705,87730,99880.1,107222,79434,88462.4,45904.1,2382.35,1.824
75543.6,51413,96295.2,108161,82389,86036.5,2816.48,1312.81,1.84
72121.5,51031,92621.2,59506.8,48423,80536.9,15672.8,1649.36,1.846
77547.4,56891,89331.2,55416.7,46150,78695.3,38009.1,1388.07,1.868
101486,71885,92522.8,49441.5,39501,82028.3,1375.76,1311.22,1.871
147899,97606,99304.3,73001.1,53326,89716.1,29689,1877.26,1.874
149222,91321,107088,106379,75545,92284.7,72282.5,3637.39,1.875
90896.5,58902,101134,136094,94402,94479.6,9560.72,1732.57,1.881
103895,75146,90608.6,46038.7,37107,81310.5,30924.4,1202.57,1.899
101488,70551,94273.5,49233.3,38147,84582.1,24834.4,2980.19,1.902
88317.9,56466,102504,98252,67882,94856.4,34294.2,1416.16,1.903
116095,78601,96798,76286.2,58260,85813.5,15341.6,1478.17,1.905
162830,107814,98978.1,83802.5,61438,89392.2,40422.5,1972.13,1.911
80770.1,56771,93240.4,61854.1,51203,79168.6,28832.4,1435.24,1.915
105206,74813,92160.2,73015.6,58557,81717.8,15843.9,3186.89,1.922
160032,98495,106481,130197,91023,93740.8,55355.2,2262.04,1.93
124956,85395,95897.3,69819.8,51027,89672.4,5489.12,1874.08,1.932
162940,99525,107294,148479,102673,94773.8,27416,1864.01,1.94
131611,86777,99395.9,68550.8,52260,85965.2,46658.7,3763,1.95
141062,94105,98237.4,154457,109961,92055.6,63219.4,2032.55,1.951
80954.9,58470,90738.2,58230.8,46490,82086.8,7875.82,1921.78,1.964
126795,82606,100594,132579,97799,88842.2,59632.1,2018.24,1.982
122342,78303,102395,105699,76274,90818.7,48941,1168.65,1.983
105215,78772,87536,52276,43828,78168.3,32196.4,1904.82,1.985
133998,91791,95670.4,73752.8,55794,86630.5,25917.9,2113.11,1.985
78589.5,56647,90921.7,50972.1,41291,80901.6,15803.3,1425.17,1.988
73744.4,50195,96282.8,79332.4,59591,87246.9,32510.7,3106.33,1.988
118055,77443,99903.7,73722.1,54939,87942.1,37462.2,1201.51,1.993
91402.1,60703,98679.3,88492.3,66850,86752.9,39274.7,2199.5,1.995
87913.3,64014,90003.5,53745.7,44138,79801.5,26709,1458.56,2.005
140135,92731,99038.1,92475.8,67967,89168.2,39073.4,1378,2.011
129701,82099,103535,123008,90563,89015,45522.5,2987.61,2.013
80884.3,56278,94190.2,56553.5,45598,81281.8,15355.5,3003.51,2.018
87149,60792,93949.9,73864.7,57212,84611.6,29317.3,1426.23,2.018
